"","X","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","hiv_prev_mse_male_norm","hiv_prev_mse_female_norm","hiv_prev_mse_male_norm_rank","hiv_prev_mse_female_norm_rank","tb_mort_mse_male_neg_norm","tb_mort_mse_female_neg_norm","tb_mort_mse_male_pos_norm","tb_mort_mse_female_pos_norm","tb_mort_mse_overall_norm","tbmort_rank_total","tbmort_HIV_neg_male","tbmort_HIV_neg_female","tbmort_HIV_pos_male","tbmort_HIV_pos_female"
"224",1720,1720,6692.92779519661,22252.880176566,66402.8461118119,13255.3613366277,113688205.763983,174938279.559428,288626485.323411,0.0322409792005708,0.0523809798897017,7,12,8,45,1.5,14,30,60,20,0.252992300173846,0.363803573559606,3047,3221,0.211876141047879,0.310746119771265,0.0109457690430317,0.088086941984473,0.13423426547208,413,590,598,115,194
"225",1721,1721,3913.81560954584,11578.8972664655,187026.051516535,28087.090792367,98572764.9933916,201993261.287219,300566026.28061,0.0303303566433056,0.0553097849246475,7,12,8,45,1.5,17,22,40,17,0.200585798461103,0.448631915603555,2057,4048,0.0574366491738997,0.125584563170225,0.0700144314482745,0.284651768719858,0.143004102519265,444,242,230,535,658
"226",1722,1722,3912.86570097105,11565.3213696508,181122.883967107,27180.058499379,98740952.1340997,200767930.733673,299508882.867773,0.0303326222245774,0.055087340699622,7,12,8,45,1.5,17,22,40,20,0.201168917393018,0.444790007286673,2070,3990,0.0572402225332114,0.125521274415189,0.0664020958494459,0.275032101404187,0.13898255856577,429,241,229,523,637
"227",1723,1723,4076.86967646917,12126.6618103172,112325.786061129,14456.5465743617,104906192.543605,189128736.857346,294034929.400951,0.0312476353305688,0.0540156830278078,7,12,8,45,1.5,17,22,60,17,0.222544323309651,0.408296413271686,2650,3534,0.065362132897411,0.1364482285514,0.015729594523776,0.162921918422295,0.0939575261735834,272,261,253,182,372
"228",1724,1724,4076.15845651738,12115.6636090444,107893.000547078,14428.4316255367,105076893.71138,188004040.187845,293080933.899224,0.0312496587382803,0.0538034267304643,7,12,8,45,1.5,17,22,60,20,0.223136158584396,0.404770033001463,2663,3498,0.0652030023619394,0.136400842701329,0.0156176242760958,0.155698352164036,0.0917155619446933,261,259,251,180,354
"229",1725,1725,4084.07928638074,12142.9625704236,132532.216385126,14926.6615013107,106403915.957753,188300426.034552,294704341.992305,0.0312763045281033,0.0538459423983144,7,12,8,45,1.5,17,30,40,17,0.227737056082715,0.405699322854046,2747,3510,0.0655979849808549,0.136928577132002,0.0176018684210638,0.195849856809029,0.104540829991599,316,265,257,215,452
"230",1726,1726,4083.38474557785,12131.886193313,127869.072706891,14650.9428001965,106590098.620044,187154925.121611,293745023.741655,0.031278576269052,0.0536309774809562,7,12,8,45,1.5,17,30,40,20,0.22838256699823,0.402107712841802,2760,3475,0.0654377233365209,0.136882302549476,0.0165037945299826,0.188250904135876,0.101890414776957,308,263,255,197,437
"231",1727,1727,4255.17540111317,12761.227060624,74231.8305743215,12284.9395853704,112986046.474892,176329470.299788,289315516.77468,0.0321698164847477,0.0526278414633049,7,12,8,45,1.5,17,30,60,17,0.250557854989955,0.36816552084011,3029,3240,0.0745435167954056,0.148328053229376,0.00708097937121492,0.100844876655698,0.0769520708130303,203,285,277,64,228
"232",1728,1728,4254.69583996013,12752.525475019,70889.958666144,12762.9972859945,113171127.746368,175279411.702492,288450539.44886,0.0321717875362401,0.0524228771424716,7,12,8,45,1.5,17,30,60,20,0.25119954729108,0.364873161201734,3035,3227,0.0744176154827792,0.148296101914118,0.00898488606076584,0.0953990383495553,0.0758579208024758,195,283,275,88,214
"233",1847,1847,15252.9304117666,66898.8323290777,418780.28952336,142118.357355556,99158154.2973694,204814017.312474,303972171.609843,0.0306421699599837,0.0560715577341647,8,6,8,45,1.5,14,30,60,17,0.202615392306703,0.457476129927569,2116,4178,0.857848522935363,0.881066172763987,0.52415394419787,0.662313193701515,0.703723080509685,1076,1085,1085,1073,1073
"234",1848,1848,15255.2723849658,66917.6850119261,414094.621094959,140470.741185281,99230263.2628893,204211756.249145,303442019.512034,0.0306430384204715,0.0559580721896735,8,6,8,45,1.5,14,30,60,20,0.202865400141895,0.455587797198543,2121,4147,0.858121298223097,0.881222209431136,0.517592168403225,0.654677535208791,0.699549612614451,1075,1086,1086,1072,1072
"235",1855,1855,12635.2130148242,54093.3304969335,427924.727440799,146988.24084442,99685476.6232404,205243860.927294,304929337.550534,0.0306173696394515,0.0560973936207984,8,6,8,45,1.5,17,30,60,17,0.204443663065945,0.458823864017736,2177,4194,0.672568556421997,0.706657730218162,0.543548681987215,0.677214761346006,0.642074290327998,1071,1053,1051,1075,1075
"236",1856,1856,12637.55922251,54111.9937695721,423264.673127176,145335.282829629,99755854.1784123,204650640.139088,304406494.3175,0.0306182226454094,0.0559854746103435,8,6,8,45,1.5,17,30,60,20,0.204687667956152,0.456963876218231,2187,4169,0.672838591175405,0.706814049012867,0.536965631828628,0.669620843031024,0.63790647049555,1070,1054,1052,1074,1074
"237",1959,1959,13613.9143669694,57795.6026361272,343685.279676926,102795.873847213,101229394.426315,204718059.494067,305947453.920382,0.0308825661161919,0.0563024535793084,8,7,8,45,1.2,14,30,60,17,0.209796555662276,0.457175263243441,2356,4176,0.726135911061024,0.7718648372743,0.367548707416718,0.539940076939867,0.57184678497404,1059,1067,1071,1041,1036
"238",1960,1960,13616.4139476302,57815.4323954141,338853.530482359,101278.966594761,101313685.099403,204024553.034783,305338238.134186,0.0308835992319252,0.0561728763174811,8,7,8,45,1.2,14,30,60,20,0.210088798499955,0.455000839186173,2362,4139,0.726422823451089,0.772031374720465,0.361507491342588,0.532066368559525,0.567762997604945,1057,1069,1073,1038,1032
"239",1967,1967,10902.8643001414,44692.2590597304,352123.575543146,107058.501218671,100624164.145065,205081997.458035,305706161.6031,0.0308260229803823,0.0563507295076823,8,7,8,45,1.2,17,30,60,17,0.207698171483323,0.458316356384839,2298,4184,0.536546538393587,0.591237997886858,0.384524994498773,0.553690931589436,0.507021685082552,1031,996,985,1050,1045
"240",1968,1968,10905.2257106624,44710.636723436,347305.098241467,105526.809342414,100706390.411946,204397586.099515,305103976.511461,0.0308270347296909,0.0562227966341054,8,7,8,45,1.2,17,30,60,20,0.207983256851423,0.45617044915772,2306,4154,0.536812440734674,0.591395329588003,0.37842489736462,0.545838850783301,0.502920678508912,1029,998,987,1047,1041
"241",1975,1975,13611.6060275091,57787.7476012713,343767.776125775,102915.409437107,101720255.720723,200920861.200916,302641116.921639,0.0308860688782789,0.0555240812179705,8,7,8,45,1.5,14,30,60,17,0.21149841296545,0.44526950633475,2391,3997,0.726022258303472,0.77171104149382,0.368024768379529,0.540074511272962,0.571976443855206,1060,1066,1070,1042,1037
"242",1976,1976,13614.1043892267,57807.5696766325,338939.372953643,101396.790835482,101807995.268439,200235533.068645,302043528.337083,0.0308871018746892,0.0553948479608739,8,7,8,45,1.5,14,30,60,20,0.211802613340907,0.443120724650048,2400,3966,0.72630905951652,0.771877497726488,0.361976736707336,0.532206255494529,0.567892209109161,1058,1068,1072,1039,1033
"243",1983,1983,10901.1936506975,44686.606301523,352327.096559984,107217.287890716,101121981.65912,201163938.99525,302285920.65437,0.0308295138833115,0.0555701205636197,8,7,8,45,1.5,17,30,60,17,0.209424146583811,0.446031653819769,2343,4004,0.536464749888528,0.591126688939647,0.385157376336202,0.554022584800587,0.507272276106672,1033,995,984,1051,1046
"244",1984,1984,10903.5536012756,44704.9767552787,347505.614105653,105681.570834864,101207937.832029,200487404.298912,301695342.130941,0.0308305255160791,0.0554423595682254,8,7,8,45,1.5,17,30,60,20,0.209722163849143,0.443910443123605,2352,3976,0.536730547910449,0.591283923370412,0.379041248571547,0.546165606866172,0.503164950887488,1030,997,986,1048,1042
"245",2087,2087,11928.2325477732,48662.7561326992,269160.220444404,67681.1691168502,103701706.795917,198344225.916569,302045932.712486,0.0311838307844493,0.0555831473074154,8,8,8,45,1.2,14,30,60,17,0.21836827013613,0.437190709556318,2552,3890,0.593994780123126,0.659554340710682,0.227701318387183,0.418495738710472,0.444568941296058,987,1026,1027,900,895
"246",2088,2088,11930.7301644125,48682.1764232981,264360.510655522,66411.8586452559,103804179.827696,197567521.275828,301371701.103523,0.0311850455813685,0.0554370653202002,8,8,8,45,1.2,14,30,60,20,0.218723552737341,0.434755425452456,2562,3859,0.59427576800154,0.659720747301647,0.222646178192117,0.410674241015512,0.440795428822926,981,1028,1028,892,885
"247",2095,2095,9170.62331477178,35621.2442729341,277421.041371952,71350.7046235484,103189790.757122,198744322.633406,301934113.390528,0.0311247409423313,0.0556298969426706,8,8,8,45,1.2,17,30,60,17,0.216593414267152,0.438445175055054,2509,3906,0.405300036853049,0.47582544314537,0.242315565139461,0.431957384244325,0.37850698081482,909,877,869,922,918
"248",2096,2096,9172.76857501821,35637.341679157,272618.298979612,70054.7310572744,103289832.813646,197977188.077939,301267020.891585,0.0311259303606406,0.0554855510371636,8,8,8,45,1.2,17,30,60,20,0.216940268473135,0.436039897050448,2519,3875,0.405532946654244,0.475968373585024,0.237154236833089,0.424130944687878,0.374685818504144,902,879,871,912,905
"249",2099,2099,11704.9947415327,47423.1815322769,317230.333510932,88770.0687897031,99136664.2983125,203697743.874884,302834408.173197,0.0305521532343945,0.0557804529050228,8,8,8,45,1.5,14,22,60,17,0.202540884676428,0.45397615990611,2111,4121,0.57605965009327,0.644680864242508,0.311689709558366,0.496829699529776,0.486703925593598,1023,1012,1017,998,1001
"250",2100,2100,11707.4546769038,47442.2529862818,311815.495114718,87186.5208497567,99237176.5536016,202886530.860037,302123707.413639,0.0305534111004887,0.0556297232348323,8,8,8,45,1.5,14,22,60,20,0.202889369100992,0.451432678051775,2123,4084,0.576335590732357,0.644844760275494,0.305383091105922,0.488005802274014,0.482252738215551,1019,1014,1018,995,992
"251",2101,2101,11720.194329419,47491.611993091,341692.31437307,95632.3779609156,100192387.82475,202771916.589972,302964304.414723,0.0306011495900476,0.055627004547917,8,8,8,45,1.5,14,30,40,17,0.206201166744027,0.451073315824073,2242,4080,0.577049755256998,0.645693554326504,0.339019457243178,0.536692386096902,0.507262214918724,1032,1017,1019,1021,1035
"252",2102,2102,11722.7583568016,47511.4194257873,336102.870382506,93874.963544913,100300777.100801,201948715.361385,302249492.462186,0.0306025082717446,0.0554748107171845,8,8,8,45,1.5,14,30,40,20,0.206576961460647,0.448492246056878,2252,4045,0.577336344608575,0.645864385609883,0.332020400312241,0.527583955543544,0.502521452800427,1028,1018,1020,1019,1029
"253",2103,2103,11925.6353559937,48653.5341677475,269265.308702475,67779.7559258554,104246821.589001,194452193.019287,298699014.608288,0.0311873831764278,0.0548108601684465,8,8,8,45,1.5,14,30,60,17,0.220258228872431,0.424987607695864,2600,3728,0.593861349557121,0.659381299811086,0.228093948994161,0.418666988141047,0.444676811014204,988,1025,1025,901,896
"254",2104,2104,11928.13250604,48672.9480964597,264464.104005121,66505.9343925027,104353426.466346,193684921.599128,298038348.065474,0.0311885978311584,0.0546650026291274,8,8,8,45,1.5,14,30,60,20,0.220627836928983,0.422581900564932,2609,3695,0.594142245386808,0.659547675314754,0.223020843100295,0.410843054377307,0.440897153383593,982,1027,1026,893,887
"255",2107,2107,8945.67664027666,34425.5339957678,325403.820457201,92733.2648045063,98723753.2001096,203955602.507357,302679355.707466,0.0305039509363512,0.0558113048958129,8,8,8,45,1.5,17,22,60,17,0.201109287245457,0.454784651314252,2069,4136,0.387999569989896,0.460838111357614,0.32747348502048,0.510149027597926,0.421054290055023,965,860,840,1012,1018
"256",2108,2108,8947.74638581013,34440.9455350989,319997.532587633,91128.8805169637,98821995.4172376,203154511.826384,301976507.243621,0.0305051825838607,0.0556623411351378,8,8,8,45,1.5,17,22,60,20,0.201449901257203,0.452272907082542,2082,4100,0.388222556135118,0.460976010542369,0.321083883987644,0.501339064085535,0.416566597757451,962,861,841,1005,1009
"257",2109,2109,8960.28737377979,34488.4876020885,349852.090395485,99718.2767818937,99755003.041388,203040038.633358,302795041.674746,0.0305516337932822,0.0556607971289714,8,8,8,45,1.5,17,30,40,17,0.204684716992657,0.45191398718858,2186,4094,0.388910431760398,0.461811568338764,0.355291907384516,0.549989371155987,0.441728783581983,986,862,842,1034,1043
"258",2110,2110,8962.4538380327,34504.5607650672,344273.446370821,97942.1116813096,99860912.3804332,202227184.630836,302088097.011269,0.0305529641674331,0.0555104014618557,8,8,8,45,1.5,17,30,40,20,0.205051913559553,0.449365360172252,2205,4057,0.389142990791469,0.461955911519821,0.34821817420893,0.540898539980947,0.436954794719221,979,863,843,1030,1039
"259",2111,2111,9169.25674744181,35616.9779324201,277627.057725022,71481.4316832521,103716700.971834,194905962.63524,298622663.607074,0.0311282784312399,0.0548537604767002,8,8,8,45,1.5,17,30,60,17,0.218420256202419,0.426410359504697,2553,3745,0.405238308118172,0.475734394019925,0.242836197111607,0.432293103798535,0.378733330700662,911,876,868,925,919
"260",2112,2112,9171.39978674836,35633.0664664681,272819.760231179,70179.9374396644,103820933.874095,194147691.382936,297968625.257031,0.0311294677108344,0.0547096020630714,8,8,8,45,1.5,17,30,60,20,0.218781640422288,0.424032871550736,2564,3714,0.405471089549836,0.475877176486896,0.237652882224002,0.424459241352481,0.374903290280291,903,878,870,913,908
"261",2211,2211,10031.0199910142,38617.0287260651,246211.698847986,56610.7658716698,99827837.5709271,202904337.343685,302732174.914612,0.0307313722738387,0.0559564773061024,8,9,8,45,1.2,14,22,60,17,0.204937240419196,0.451488508600865,2197,4085,0.448645377819233,0.533150364640074,0.18361246725685,0.381099350873671,0.365772693931018,890,917,921,830,838
"262",2212,2212,10033.2791058787,38633.9163222376,240881.374559688,55351.3082886117,99943548.7909193,201989330.877057,301932879.667976,0.0307328436871217,0.0557875427842417,8,9,8,45,1.2,14,22,60,20,0.205338420929956,0.448619592173403,2217,4047,0.448889720703592,0.533300880775051,0.178596567053884,0.37241317588224,0.361741043176566,886,919,923,821,824
"263",2213,2213,10041.5607667208,38662.9137724159,270243.357559671,62175.1388992615,100998675.476938,201607809.683114,302606485.160053,0.0307560019115685,0.0557415588450542,8,9,8,45,1.2,14,30,40,17,0.208996633701733,0.447423368473739,2327,4028,0.449309278380318,0.5338526559861,0.205773070499007,0.420260794270708,0.384442546304198,918,921,925,864,898
"264",2214,2214,10043.9238313474,38680.5022020245,264722.253327096,60718.9537935927,101123778.817872,200680157.565744,301803936.383616,0.0307576343526103,0.0555708871372369,8,9,8,45,1.2,14,30,40,20,0.209430377484029,0.444514802801738,2344,3986,0.449563761468261,0.53401009789394,0.19997368569611,0.411263728629626,0.380085996170161,913,923,927,860,888
"265",2215,2215,10266.1302351811,39883.0435788359,199469.368428408,39509.2854299055,105459468.905781,193436012.383468,298895481.289249,0.0314468735292688,0.0549873445685887,8,9,8,45,1.2,14,30,60,17,0.22446257889095,0.421801469208654,2689,3683,0.466963065997449,0.548814855986471,0.115504322629553,0.304929114397989,0.329285615505047,837,938,938,670,695
"266",2216,2216,10268.9751548324,39903.8925896246,194960.110255326,38613.9160394748,105623055.170261,192429355.736331,298052410.906592,0.0314482927414889,0.0548123935138429,8,9,8,45,1.2,14,30,60,20,0.225029746198857,0.418645192289181,2701,3643,0.467264725711485,0.549004402041416,0.111938435562291,0.297580930037252,0.326109635230443,831,939,939,657,681
"267",2219,2219,7291.33960512051,26153.8788299765,254363.477672042,59992.1549525478,99247522.7180888,204062476.378559,303309999.096648,0.0306776043887639,0.0561136493243468,8,9,8,45,1.2,17,22,60,17,0.202925240121569,0.455119744251779,2124,4141,0.268318825555431,0.350615997204085,0.197079145615244,0.394383303880552,0.301225699400642,794,679,661,854,862
"268",2220,2220,7292.9107632553,26164.4687074619,249007.116339635,58693.1276313952,99359712.2010203,203154219.61535,302513931.816371,0.0306790468628201,0.0559463408339721,8,9,8,45,1.2,17,22,60,20,0.203314210474378,0.452271990882422,2142,4099,0.268472048144564,0.350720677428009,0.191905655462438,0.38565469951538,0.29710665160786,784,681,663,842,849
"269",2221,2221,7298.05368766102,26178.3438014949,278037.11164874,65601.3863789376,100502595.357063,201890087.715717,302392683.07278,0.0307008081416403,0.0557736168641854,8,9,8,45,1.2,17,30,40,17,0.207276682292677,0.448308424606544,2282,4041,0.26867280380346,0.351063330701728,0.219418401361989,0.432961318328213,0.319661142808098,821,683,665,887,922
"270",2222,2222,7299.70861537482,26189.4581008051,272508.069478797,64113.2453555464,100624919.957667,200973099.248967,301598019.206634,0.0307024085449229,0.05560480787521,8,9,8,45,1.2,17,30,40,20,0.207700791949043,0.44543329380474,2300,4000,0.268833614135691,0.351173592170528,0.213491749316157,0.423951317205287,0.315234361217677,815,685,667,878,904
"271",2223,2223,7516.18081320904,27287.4214601284,207153.774803215,42255.786425968,104915482.023523,193715748.0324,298631230.055924,0.0313812492975257,0.0550220390200473,8,9,8,45,1.2,17,30,60,17,0.222576530716147,0.422678553937383,2652,3699,0.284719802519006,0.365596302170789,0.126442503548791,0.317451447912176,0.263231406376249,724,715,695,694,714
