"","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","hiv_prev_mse_male_norm","hiv_prev_mse_female_norm","tb_mort_mse_male_neg_norm","tb_mort_mse_female_neg_norm","tb_mort_mse_male_pos_norm","tb_mort_mse_female_pos_norm","tb_mort_mse_overall_norm","tbmort_rank_total","tbmort_HIV_neg_male","tbmort_HIV_neg_female","tbmort_HIV_pos_male","tbmort_HIV_pos_female"
"595",3762,4760.47694614267,18124.8959154591,224660.949043111,55161.3679386769,215296628.964761,75089370.5928106,290385999.557572,0.0431024386984647,0.03472882666015,10,7,8,45,1.5,14,22,40,20,0.196485579760635,0.297889941964635,0.0582808059332081,0.0689626207214335,0.0327208778259436,0.233216849086706,0.105230003404723,822,619,661,584,1040
"596",3763,4962.33566094247,19179.001610714,164792.32290024,39732.4017872037,221772557.0274,73616621.3278962,295389178.355296,0.0437798698890773,0.0343224824803082,10,7,8,45,1.5,14,22,60,17,0.209899034831288,0.281965742995222,0.0646181366473862,0.0753296091103306,0.018253153494156,0.164410704095613,0.0827887064284739,724,633,691,415,927
"597",3764,4959.79289649753,19175.1092429325,157510.706537407,38773.1991498508,222220356.254084,72784205.4054613,295004561.659545,0.0437817259196614,0.034041739694504,10,7,8,45,1.5,14,22,60,20,0.210826552053483,0.272965190701664,0.0645947355577193,0.0752494057279169,0.0173537102521848,0.1560420478643,0.0799875556920728,701,632,689,405,905
"598",3765,5001.69239580412,19437.2391251124,162760.835906334,37187.9337775768,228204171.77916,70133823.9534057,298337995.732566,0.0440381106480281,0.0333089851302461,10,7,8,45,1.5,14,30,40,17,0.223220704663014,0.244307765712333,0.0661706721653295,0.0765709915997491,0.0158672086827586,0.162075945514104,0.0819312790120744,713,646,697,383,921
"599",3766,4999.38331094967,19435.4333732568,155765.432859844,36065.3212714539,228675714.570454,69333616.8237282,298009331.394183,0.0440400852831298,0.0330291938306102,10,7,8,45,1.5,14,30,40,20,0.224197401436625,0.235655473123705,0.0661598159041898,0.0764981588936069,0.0148145361893101,0.15403623010224,0.0791868248470244,698,644,695,368,902
"600",3767,5219.75992259934,20582.0291372006,113154.492169014,31076.7877205827,234344403.143163,68572190.273673,302916593.416836,0.0446150301276871,0.0327159219638578,10,7,8,45,1.5,14,30,60,17,0.235938838145632,0.227422498120741,0.0730532010592996,0.0834492351894682,0.0101367938490053,0.105064093070343,0.065860753325558,642,677,712,266,765
"601",3768,5218.02225925271,20583.482446915,107677.291711798,30747.8493526546,234790340.471371,67833328.3972451,302623668.868616,0.0446169010763129,0.032448259869794,10,7,8,45,1.5,14,30,60,20,0.236862498856248,0.219433505145867,0.0730619384224804,0.0833944261495774,0.00982834870870153,0.0987692259072784,0.0638705452992055,625,679,710,260,742
"602",3770,2999.17645964992,10363.6221321685,240495.657426189,60985.0922760634,213972553.242601,75099786.5402947,289072339.782896,0.0430227074584791,0.0347988453286028,10,7,8,45,1.5,17,22,40,20,0.193743049263454,0.298002565086672,0.0116196798721306,0.013408022754335,0.0381817776341646,0.251415450108511,0.0918847088480959,759,197,194,619,1057
"603",3771,3087.45146311202,10826.5885483083,179499.099553031,43707.3003695127,221045114.057491,74133229.7004637,295178343.757955,0.043721052347793,0.0344275253526381,10,7,8,45,1.5,17,22,60,17,0.208392297341471,0.287551605239402,0.0144030547289813,0.0161923757738738,0.0219804114562956,0.181312989514836,0.0671071063919103,644,257,253,469,958
"604",3772,3078.80708824198,10788.0057609634,172035.263340403,42591.1854837743,221480247.711892,73315959.3228908,294796207.034783,0.043722847606153,0.034152528340823,10,7,8,45,1.5,17,22,60,20,0.209293580627292,0.278714815152778,0.014171093281111,0.015919716580133,0.0209338317742262,0.172734910649115,0.0641187846992512,627,252,249,454,945
"605",3773,3073.71308495406,10820.3862864221,177304.028001597,41346.6174079068,226251645.928732,70078372.6526667,296330018.581398,0.0439330871640325,0.0334483857857965,10,7,8,45,1.5,17,30,40,17,0.219176478489454,0.243708194850465,0.0143657664523641,0.0157590425174881,0.0197668016792075,0.178790225570439,0.0655920699688643,639,256,247,444,956
"606",3774,3065.19733308366,10783.5691572538,170113.880171488,40071.6034444007,226709641.148707,69290889.1687247,296000530.317431,0.0439349941044539,0.033174268614851,10,7,8,45,1.5,17,30,40,20,0.220125114460436,0.235193477524059,0.0141444202206372,0.0154904403254284,0.0185712225093469,0.170526692799112,0.0626563467017509,609,250,240,421,941
"607",3775,3179.87260360372,11388.8710529052,125796.405777911,32847.1252237027,233095036.076153,68933302.5524185,302028338.628571,0.0445310859405411,0.0328639329646753,10,7,8,45,1.5,17,30,60,17,0.23335105013162,0.231327048551718,0.0177835223637428,0.0191075054425773,0.0117968373488686,0.119593261297167,0.0467952351550748,480,315,298,315,810
"608",3776,3172.43656677094,11358.3681040801,120077.801721927,32342.966905562,233527789.183211,68206506.0226749,301734295.205886,0.044532892556789,0.0326018245072856,10,7,8,45,1.5,17,30,60,20,0.234247402639255,0.223468512936975,0.0176001372674162,0.0188729594125945,0.0113240886569065,0.113020952474116,0.0445981316753089,440,310,293,307,790
"609",3873,3297.15134091203,11139.3797442103,139196.747803311,28530.7301862276,217775660.924275,74734940.7872013,292510601.711477,0.0434080337170182,0.0350810743618318,10,8,8,45,1.2,14,22,40,17,0.201620347084487,0.294057646217035,0.0162835694267361,0.0228066886036663,0.00774935854204512,0.134994080319296,0.050641083264483,528,283,343,211,859
"610",3874,3288.63775644789,11096.7922256991,131665.909236295,27837.5216684404,218326675.511473,73703719.723223,292030395.234696,0.0434103769997773,0.0347450002857109,10,8,8,45,1.2,14,22,40,20,0.202761652135618,0.282907500163358,0.0160275313554911,0.0225381547755142,0.00709933768897358,0.126338996618027,0.0477446375183012,491,274,335,177,831
"611",3875,3400.07063957699,11669.2647107348,88562.4723362031,28329.2454604537,226711722.779492,74812514.8536149,301524237.633107,0.0441520163878535,0.0343134128610904,10,8,8,45,1.2,14,22,60,17,0.220129426098976,0.294896420947986,0.0194692616096487,0.0260529491391261,0.00756042653967084,0.0768008408252978,0.0344128223592455,336,328,380,203,651
"612",3876,3392.57188895845,11633.2849193324,83133.9235347982,28755.1130771577,227234457.201958,73866573.5853302,301101030.787288,0.0441542908136,0.0339918157211236,10,8,8,45,1.2,14,22,60,20,0.22121215503324,0.284668368333463,0.0192529494901236,0.0258164250030895,0.0079597621283175,0.0705618883056705,0.032570370028839,309,322,378,216,624
"613",3877,3409.35739630878,11701.9083387437,82180.5208262501,23087.9463221048,233350046.23092,70629760.6979645,303979806.928884,0.0443988051332696,0.0333890378900136,10,8,8,45,1.2,14,30,40,17,0.233879247359946,0.249670114609555,0.0196655165652327,0.0263458702168238,0.00264566619023376,0.0694661563801922,0.0308358241275391,288,334,387,59,617
"614",3878,3401.93958705329,11667.3710936811,77208.48951149,23346.9419363508,233902763.364438,69721878.0950652,303624641.459503,0.044401224361451,0.0330686418825555,10,8,8,45,1.2,14,30,40,20,0.235024078859851,0.239853573835198,0.019457877098997,0.0261118991175448,0.00288852608850988,0.0637518727965464,0.0291060749088252,270,326,382,70,591
"615",3879,3529.30622433513,12318.5488368806,53507.1269082838,35883.7065862239,241680179.765913,69379446.724969,311059626.490882,0.0451512900174734,0.032451334431232,10,8,8,45,1.2,14,30,60,17,0.251133279650515,0.236151011966258,0.0233727868949915,0.0301292728609109,0.0146442363017664,0.0365122400067288,0.026047354843729,229,381,422,364,416
"616",3880,3522.862451959,12290.1378447248,50300.2724238377,37044.6050146964,242203979.271721,68551348.3034536,310755327.575175,0.0451534707348709,0.032145302587266,10,8,8,45,1.2,14,30,60,20,0.252218214669747,0.227197142937348,0.0232019787359812,0.0299260246437596,0.0157328094618509,0.0328266485903569,0.0251934380916105,210,375,416,381,391
"617",3883,2773.48820414668,9404.44270950781,98541.7592198269,27886.8998643925,225265342.712699,75070131.8156151,300335474.528314,0.0440566337751968,0.0344358816006513,10,8,8,45,1.2,17,22,60,17,0.217133569157181,0.297681921411993,0.00585305016602267,0.00628940761936439,0.00714563956818066,0.0882698907177029,0.0310531506428425,292,85,61,181,695
"618",3884,2757.58461521981,9312.62267581342,92799.9971854941,28008.7322527811,225881794.119212,74005470.1357427,299887264.254955,0.0440588368738783,0.0340909873006654,10,8,8,45,1.2,17,22,60,20,0.21841041213081,0.286170196484137,0.00530102400552687,0.00578777970530769,0.00725988166273096,0.0816709667655169,0.0288970152706413,266,71,55,186,667
"619",3885,2719.15112642058,9094.29367172051,92781.7563182418,23146.8301494637,231168093.299149,70473236.0534197,301641329.352569,0.0442823659684843,0.0335344567835442,10,8,8,45,1.2,17,30,40,17,0.229359813645813,0.247977681523538,0.00398842024134816,0.00457551806393044,0.00270088148939675,0.0816500028009534,0.0270180529481608,235,43,37,63,666
"620",3886,2702.53275205905,9006.15317017945,87473.7299176879,23179.635858676,231705282.321071,69578297.7314966,301283580.052568,0.0442847084642172,0.0332201893686796,10,8,8,45,1.2,17,30,40,20,0.230472482091217,0.238301101644556,0.00345851559317709,0.00405134452647804,0.00273164336629324,0.0755495649311835,0.0249863345131741,205,33,30,64,646
"621",3887,2642.31419568367,8718.94219368896,60193.1340890001,32147.9331431995,239778713.081195,69701678.9334513,309480392.014646,0.0450288141235987,0.0326200096387436,10,8,8,45,1.2,17,30,60,17,0.247194811264654,0.239635169062425,0.00173179032174026,0.00215194251344898,0.0111412057157197,0.0441963712308196,0.0173780196509997,47,19,19,300,471
"622",3888,2627.40596971267,8641.45476191115,56602.55621063,33059.6596644872,240287493.107861,68884573.9771244,309172067.084986,0.0450309262224642,0.0323199245886965,10,8,8,45,1.2,17,30,60,20,0.248248636749207,0.230800167603979,0.00126593240675245,0.00168171014448476,0.0119961306566699,0.0400697720750051,0.0162092993297499,33,12,13,320,444
"623",3889,3302.24764653459,11141.5960872578,139500.65585841,28538.1249485187,219568564.36943,71524358.7679874,291092923.137418,0.0434117243067005,0.034025629613514,10,8,8,45,1.5,14,22,40,17,0.205333950690795,0.259343015492331,0.016296894180536,0.0229674352861036,0.00775629260238826,0.135343357445737,0.0507827609077656,529,284,346,212,860
"624",3890,3293.68495354999,11098.9688605489,131937.411743591,27820.5436675528,220130437.645412,70523511.2663408,290653948.911753,0.0434140672725677,0.0336899553478902,10,8,8,45,1.5,14,22,40,20,0.206497747118101,0.248521285593056,0.0160406173818257,0.0226973524865341,0.00708341743649938,0.126651030517684,0.0478679283599268,492,275,338,176,832
"625",3891,3403.35580089525,11671.6392826938,88875.3492986499,28187.8933226096,228575947.457413,71649908.0311968,300225855.48861,0.0441561490167081,0.0331675913204521,10,8,8,45,1.5,14,22,60,17,0.223990755890942,0.26070052521611,0.0194835376427602,0.0261565690595728,0.00742788079785245,0.0771604257870624,0.0345045133159411,338,329,383,198,653
"626",3892,3395.82258359578,11635.6190210939,83409.1909164782,28586.6253122228,229109005.636167,70733321.9070095,299842327.543176,0.0441584231050816,0.032846589953071,10,8,8,45,1.5,14,22,60,20,0.225094868206829,0.250789877041378,0.019266982214593,0.0259189577821786,0.00780177133927655,0.0708782491209328,0.0326411941374171,312,323,379,213,627
"627",3893,3412.37588285353,11703.5900311745,82380.2282792577,22984.4387657119,235280980.818156,67595625.6249758,302876606.443132,0.0444028057622426,0.0322433665572279,10,8,8,45,1.5,14,30,40,17,0.23787875199924,0.216863328177273,0.0196756269755462,0.0264410787333426,0.00254860727018373,0.0696956772637123,0.0308966265019466,289,335,388,52,620
"628",3894,3404.92402580699,11669.0184345363,77376.4975103126,23220.1841273132,235844029.670468,66717220.3914758,302561250.061944,0.0444052246441443,0.0319235910914189,10,8,8,45,1.5,14,30,40,20,0.239044983373341,0.207365513411879,0.0194677809860984,0.0262060337052491,0.00276966543251697,0.0639449619564524,0.0291491511549603,271,327,384,68,592
"629",3895,3532.06528246297,12320.2213839021,53689.5120231849,35617.120979936,243658468.724544,66467959.5413351,310126428.265879,0.0451554235814781,0.0313104957791369,10,8,8,45,1.5,14,30,60,17,0.255230868414117,0.204670363960789,0.0233828423226948,0.0302162985366747,0.0143942592764278,0.0367218525779301,0.0260546617281813,230,382,423,360,419
"630",3896,3525.58968670134,12291.7750999014,50445.64767901,36752.2323376692,244191775.926756,65667627.2190596,309859403.145816,0.0451576039739873,0.0310050407628081,10,8,8,45,1.5,14,30,60,20,0.256335496527113,0.196016717718904,0.02321182198753,0.0300120465524767,0.0154586519290747,0.0329937262657596,0.0251804871664516,209,376,418,375,392
"631",3897,2899.59466126325,10029.3973932474,153636.814657817,31389.7770805199,218072983.762171,73834562.8030802,291907546.565252,0.0432699789568912,0.0343088422459125,10,8,8,45,1.5,17,22,40,17,0.202236185693104,0.284322249630259,0.00961030575249792,0.0102670330046366,0.010430283622325,0.15158984002992,0.0525815048471003,546,163,141,283,892
"632",3898,2881.274642229,9929.14250770116,145784.651834776,30468.9267369765,218618648.27906,72840625.0585932,291459273.337653,0.0432723523257517,0.0339790686936991,10,8,8,45,1.5,17,22,40,20,0.203366409254907,0.273575231937916,0.00900756888438459,0.00968918652131227,0.00956680328343361,0.142565463014711,0.0493790309705828,518,153,135,255,871
"633",3899,2780.60542420355,9411.27658430561,98871.9693298623,27780.2996584586,227117585.55813,71892747.7822672,299010333.340397,0.0440607456443894,0.0332900809487743,10,8,8,45,1.5,17,22,60,17,0.220970081228782,0.263326246108222,0.00589413572779115,0.00651389759250339,0.00704568067410947,0.0886493964149674,0.031190129790782,295,87,66,174,698
"634",3900,2764.05008285973,9322.35751757492,93098.5427343654,27953.6684156396,227636159.781431,70990218.494529,298626378.27596,0.0440629484176662,0.0329751954901149,10,8,8,45,1.5,17,22,60,20,0.222044193229063,0.253567588408602,0.00535955031078312,0.00599171223025694,0.00720824836412931,0.082014080841211,0.0290369512698101,267,72,58,184,670
"635",3901,2725.80094187594,9099.69371047836,92997.1557149207,23071.6301619489,233085007.676005,67421277.2535065,300506284.929512,0.0442863433459048,0.0323888123093583,10,8,8,45,1.5,17,30,40,17,0.233330278515026,0.214978174863391,0.00402088551654014,0.00478526525188109,0.00263036654507465,0.0818975582080796,0.0271196075796305,236,46,42,56,669
"636",3902,2709.12912148394,9011.49763771416,87658.8334559359,23082.0059692103,233632337.344754,66555229.7376506,300187567.082404,0.0442886855079988,0.0320751575789638,10,8,8,45,1.5,17,30,40,20,0.234463951071234,0.205613978738495,0.00349064677168328,0.00425940593011269,0.00264009592795771,0.0757623017469685,0.0250707298428371,206,34,33,58,649
"637",3903,2648.60393609509,8724.65845654159,60398.2991031786,31921.0419522835,241743800.734055,66767468.7569636,308511269.491019,0.045032927447154,0.0314783831894401,10,8,8,45,1.5,17,30,60,17,0.251265056438254,0.207908827191745,0.00176615675037199,0.00235033228427676,0.0109284500993513,0.0444321644103553,0.0174314821598417,48,20,20,292,476
"638",3904,2633.64619422676,8647.11715081628,56772.2026634118,32807.8559026845,242261921.676004,65977581.5832905,308239503.259295,0.0450350392326909,0.0311788662309221,10,8,8,45,1.5,17,30,60,20,0.252338229566303,0.19936811981092,0.00129997494279571,0.00187853809449271,0.0117600145503991,0.0402647442863177,0.0162431302584727,34,14,17,312,447
"639",4001,2872.27478780998,9861.56335389323,70512.3487857361,23263.9161172277,222335539.671406,73893217.0368871,296228756.708293,0.043611354295261,0.0345030165463641,10,9,8,45,1.2,14,22,40,17,0.211065129069502,0.28495645241806,0.00860127998091598,0.00940531486065847,0.0028106728706273,0.0560560952359008,0.0212613494002733,143,144,129,69,540
"640",4002,2857.23027004989,9774.07738031399,65289.8150621779,24229.7662151287,222980898.623458,72747790.913317,295728689.536775,0.043614298177993,0.0341231179658234,10,9,8,45,1.2,14,22,40,20,0.212401847640811,0.272571456593564,0.00807531038420548,0.00893078360254542,0.00371634942893171,0.0500539128616722,0.0195322974845314,86,132,119,83,510
"641",4003,2807.58986654578,9410.05562579237,45427.0969141185,47149.724722811,232379071.847742,71462033.8894874,303841105.737229,0.0445268734741533,0.0334634995270994,10,9,8,45,1.2,14,22,60,17,0.231868088320263,0.258669123615674,0.0058867952704523,0.00736503563350513,0.0252083689284685,0.0272259785517859,0.0183806704248678,57,86,87,505,338
"642",4004,2793.87423567028,9331.86893283689,42701.2668911217,49410.4375902103,232995739.850169,70426144.1933446,303421884.043513,0.0445296546311384,0.0331004671229349,10,9,8,45,1.2,14,22,60,20,0.233145379924501,0.247468497667508,0.00541673336590399,0.00693241986748645,0.0273282368598487,0.0240932215826213,0.0178962681794191,53,74,75,530,299
"643",4005,2770.9007542807,9163.73737254316,33847.7592337842,38736.1516516917,240250860.695017,66700198.691958,306951059.386975,0.0448325870320061,0.0322422088043191,10,9,8,45,1.2,14,30,40,17,0.248172760794584,0.207181465158468,0.00440591888509009,0.00620779477807637,0.0173189708545294,0.0139180134511239,0.0114938380243293,4,53,60,403,149
"644",4006,2757.13330443343,9086.47152129481,31806.5296808362,40839.3959706416,240905745.316655,65716265.0403268,306622010.356981,0.0448354062617848,0.0318808553186632,10,9,8,45,1.2,14,30,40,20,0.249529209687134,0.196542617382715,0.00394139312218273,0.00577354454811117,0.0192911807038627,0.0115720578876026,0.0112019591114984,2,40,54,432,125
"645",4007,2742.3341348429,8928.51176578072,36017.6438527074,77794.3801005754,249998787.731961,65330807.1403435,315329594.872304,0.0457044054520194,0.0311613587662662,10,9,8,45,1.2,14,30,60,17,0.268363439269905,0.192374828309656,0.00299173198788696,0.00530675201432477,0.0539438280574518,0.0164118304187503,0.022766394343303,176,27,50,695,188
"646",4008,2729.84054907449,8860.06807283707,36029.6874745458,80911.8426037548,250619340.064952,64444671.172977,315064011.237929,0.0457069351328399,0.0308158437761376,10,9,8,45,1.2,14,30,60,20,0.269648776407232,0.182793424472312,0.00258024543636176,0.00491268175779909,0.0568670691656305,0.01642567197891,0.0234864077821943,182,23,44,712,189
"647",4009,4351.63456833403,17971.6049929128,79727.0923148085,21926.8924717158,220960910.866094,74096136.7718005,295057047.637894,0.0435257515130016,0.0346030678188851,10,9,8,45,1.2,17,22,40,17,0.208217889022896,0.287150535491508,0.0573592140321019,0.0560669938223006,0.00155694729119167,0.0666464665232599,0.043146265715216,421,615,588,34,602
"648",4010,4323.40385277622,17803.5748903457,74113.2701491528,22619.4893301505,221589770.058489,72967665.8075899,294557435.866079,0.0435286084320874,0.0342298780592317,10,9,8,45,1.2,17,22,40,20,0.209520431985291,0.274948868450553,0.0563490095196906,0.055176546073512,0.0022063945919714,0.0601945820092819,0.0410254040990165,396,607,579,39,567
"649",4011,3978.59388249808,15916.4923838762,49150.3601030434,41113.5951599822,230927368.531107,71465399.2677846,302392767.798892,0.0444512311975733,0.0334370584116505,10,9,8,45,1.2,17,22,60,17,0.228861205441817,0.258705511991407,0.0450037848593261,0.0443006169400378,0.0195482969775283,0.0315050710134338,0.0331768907571614,324,537,525,440,381
"650",4012,3952.42086985177,15763.2166774965,45990.1958561576,43072.7740674285,231526791.424637,70448554.8732706,301975346.297908,0.0444537977478605,0.0330803005872837,10,9,8,45,1.2,17,22,60,20,0.230102777610765,0.247710814628502,0.0440822844384956,0.0434750728569555,0.0213854168513624,0.0278731400109084,0.0322890385177714,306,530,517,463,344
"651",4013,3847.35205708081,15186.0968905114,38931.8818500501,33118.7595432557,238538539.990799,67281017.1690886,305819557.159887,0.0447176785035242,0.0323949679900129,10,9,8,45,1.2,17,30,40,17,0.244626066543132,0.213461603410975,0.0406126143965975,0.0401610127649184,0.0120515485469984,0.0197611219442514,0.0256985265796781,220,506,495,321,235
"652",4014,3821.02262610186,15033.2040663326,36390.8994390233,34911.0233445923,239175658.167968,66309294.4143746,305484952.582343,0.0447204151960379,0.032040176196571,10,9,8,45,1.2,17,30,40,20,0.245945716168869,0.202954786766885,0.0396934158807301,0.0393305349651588,0.0137321523122159,0.0168408076585068,0.0249766781603946,203,498,492,346,195
"653",4015,3528.86997096235,13459.0869955221,34697.8909967029,66963.1603000149,247827055.806451,65637385.4525714,313464441.259022,0.0455653743052276,0.0313412314928998,10,9,8,45,1.2,17,30,60,17,0.263865176113402,0.19568972661579,0.030229753455354,0.0301155126417306,0.0437874053449329,0.0148950575743902,0.0296737920952138,278,429,421,649,162
"654",4016,3504.57983459462,13320.3480168344,34163.0327569422,69748.9883610794,248430409.634369,64760828.5163439,313191238.150713,0.045567828124133,0.0310020406343541,10,9,8,45,1.2,17,30,60,20,0.26511489034497,0.18621189668707,0.0293956484933475,0.0293493578766444,0.0463996732070535,0.0142803527454062,0.0299530090597363,281,422,410,666,156
"655",4017,2878.86949917218,9867.3785260802,70703.2865535646,23076.2884879152,224183006.47822,70708630.95235,294891637.43057,0.0436153314348168,0.0333605364620838,10,9,8,45,1.5,14,22,40,17,0.214891748631676,0.250522904458801,0.0086362410569016,0.00961332396600168,0.00263473465213164,0.0562755372472497,0.0213229945743951,146,145,133,57,542
"656",4018,2863.77506178,9779.83612685656,65439.9938897722,24011.8727207241,224840816.909914,69598672.4532837,294439489.363198,0.0436182748971368,0.0329814328549585,10,9,8,45,1.5,14,22,40,20,0.216254257693727,0.23852140467333,0.00810993222668643,0.00913721815254573,0.00351203094253496,0.0502265112132927,0.0195709927225947,87,134,124,78,512
"657",4019,2816.52471096918,9427.5715046865,45600.849469935,46869.5425802928,234148942.689809,68489602.7754547,302638545.465264,0.044531196530661,0.0323336470297695,10,9,8,45,1.5,14,22,60,17,0.235533984974967,0.226529515326355,0.00599210151991218,0.00764685676149966,0.0249456424462891,0.0274256698478507,0.0184391853445243,58,88,93,500,340
"658",4020,2802.74820596591,9349.25203666552,42844.4143463369,49104.47523624,234775800.532679,67487006.9706725,302262807.503352,0.0445339772604732,0.0319713854124185,10,9,8,45,1.5,14,22,60,20,0.236832382583726,0.215688881783632,0.00552124136571538,0.00721232091556219,0.0270413363021775,0.0242577388797969,0.0179364350108479,54,76,80,526,301
"659",4021,2776.72126553783,9168.47927392701,33901.3517392003,38400.2324883321,242237761.004376,63819913.7392015,306057674.743578,0.0448365585805728,0.0311053825118414,10,9,8,45,1.5,14,30,40,17,0.252288186069799,0.176038193340935,0.00443442740887355,0.00639138421402584,0.0170039798301445,0.0139796065414563,0.0114602382360601,3,54,63,398,150
"660",4022,2762.90728436157,9091.16523623061,31819.1708112026,40474.4635906023,242904056.104014,62869474.3715527,305773530.475567,0.0448393774063048,0.0307447959138787,10,9,8,45,1.5,14,30,40,20,0.253668269248046,0.165761504729121,0.0039696119468795,0.00595566630191615,0.0189489840185943,0.0115865861556601,0.0111457267020355,1,42,56,427,126
"661",4023,2747.65329812173,8932.85719818071,36007.0449776121,77196.1847510173,252037542.163093,62596154.9246397,314633697.087733,0.045708491466725,0.0300286153144838,10,9,8,45,1.5,14,30,60,17,0.272586268908773,0.162806220106993,0.00301785692235872,0.00547452802968562,0.0533829009461341,0.0163996492850993,0.0226332420597789,174,28,51,692,187
"662",4024,2735.11581270571,8864.36528511443,35969.8648827256,80280.9681574469,252668750.363232,61741230.8530072,314409981.21624,0.0457110207714104,0.029683737439432,10,9,8,45,1.5,14,30,60,20,0.273893677322039,0.153562296959485,0.0026060804692937,0.00507907309899837,0.056275498901781,0.0163569187404991,0.0233267560063424,179,24,47,708,185
"663",4025,4363.75346926283,17983.2340403655,79934.4224701457,21769.5723914182,222797636.778087,70898161.7699301,293695798.548018,0.0435297113240034,0.0334601071754645,10,9,8,45,1.5,17,22,40,17,0.212022261193083,0.252572218976813,0.0574291283869243,0.0564492458423653,0.00140942842756502,0.0668847480681731,0.0432639277945794,424,616,593,32,605
"664",4026,4335.44714421228,17815.1214471183,74281.31693772,22432.7820608235,223438748.649662,69804516.8248553,293243265.474517,0.0435325678367378,0.0330877011227528,10,9,8,45,1.5,17,22,40,20,0.213350182874955,0.240747110574348,0.0564184279368448,0.0555564132336372,0.00203131939400643,0.0603877157496796,0.0411206787772022,398,610,584,37,570
"665",4027,3989.73634751227,15927.0194141032,49335.88996444,40725.637504391,232824105.358286,68427042.1975075,301251147.555793,0.0444553085534521,0.0322984527867883,10,9,8,45,1.5,17,22,60,17,0.232789876972156,0.225853074933814,0.0450670738371647,0.0446520704080705,0.0191845095170856,0.0317182977962393,0.0332146710430445,326,539,531,430,385
"666",4028,3963.48992009554,15773.6542569852,46127.5637677847,42651.432419129,233434940.048332,67442631.4518844,300877571.500216,0.0444578747248159,0.0319423459901726,10,9,8,45,1.5,17,22,60,20,0.234055086157817,0.215209068547675,0.0441450356344841,0.0438242106905544,0.0209903252582348,0.0280310149623392,0.0323002513311799,307,531,519,456,345
"667",4029,3858.2886033831,15196.1003284361,39007.2022851437,32819.1675451489,240512132.911664,64380184.4162079,304892317.327872,0.0447216364849854,0.0312574807743035,10,9,8,45,1.5,17,30,40,17,0.248713928501406,0.182096157143685,0.0406727555140325,0.0405059711849222,0.0117706214649071,0.0198476866294921,0.0257212377681107,221,508,497,313,240
"668",4030,3831.8889769697,15043.1389373209,36426.7507809124,34583.266448553,241160479.240083,63441337.2347106,304601816.474793,0.0447243727866534,0.0309034452062468,10,9,8,45,1.5,17,30,40,20,0.250056834763235,0.171944809812403,0.0397531447706682,0.0396732792943985,0.0134248150367831,0.0168820110865305,0.0249773326500074,204,500,493,341,196
"669",4031,3538.92161958748,13468.2171553919,34719.1565533369,66416.6776164878,249851564.624818,62878386.6226126,312729951.247431,0.0455694431140454,0.0302076804345466,10,9,8,45,1.5,17,30,60,17,0.268058499110916,0.165857869033979,0.0302846443859585,0.0304325597910148,0.0432749691428086,0.0149194977706557,0.0296017809094339,274,430,425,647,163
"670",4032,3514.56370529471,13329.4036651897,34136.8132349303,69170.7974368072,250465403.149215,62032465.3734112,312497868.522626,0.0455718965695506,0.0298691174633659,10,9,8,45,1.5,17,30,60,20,0.269329930076177,0.156711289500279,0.0294500914573857,0.0296642671877771,0.0458575042229888,0.0142502190284767,0.0298551887044722,280,423,413,663,155
"671",4120,3187.75970608182,12485.8971485791,125025.55269722,262471.880644097,176821395.349816,74680870.8404148,251502266.190231,0.0388002992297871,0.0356872049883957,10,10,8,35,1.5,14,30,60,20,0.116792628814444,0.293473011336267,0.0243788924501237,0.0193562788975649,0.227115714100645,0.118707331015247,0.112493947804306,840,387,303,1018,804
"672",4129,3696.74148232851,15333.5914182651,31905.5653696295,46091.060922831,227001552.45059,70476594.6286063,297478147.079196,0.0439141740614517,0.0335637214467808,10,10,8,45,1.2,14,22,40,17,0.220729744267092,0.248013996340187,0.0414993581122552,0.0354104832589515,0.0242156610653632,0.011685878170469,0.026152430044991,233,512,472,489,127
"673",4130,3674.43142599546,15193.2190418818,29915.792092684,49180.7673883105,227750092.255666,69235795.6429485,296985887.898614,0.0439175648651029,0.0331397677468634,10,10,8,45,1.2,14,22,40,20,0.22228017919269,0.234597775127672,0.040655433090049,0.0347067837938627,0.0271128753679839,0.00939906055975263,0.0260260241551033,228,507,469,529,103
"674",4131,3429.60557787177,13690.2853843671,44540.4298581623,102280.367746264,238449233.389759,67480494.5805498,305929727.970308,0.044969139010752,0.0322649497138213,10,10,8,45,1.2,14,22,60,17,0.244441087638336,0.215618466134105,0.0316197285378255,0.0269845344282535,0.0769043113310216,0.0262069449453465,0.0426542294761262,414,452,395,780,327
"675",4132,3408.83012197758,13561.9000826073,45474.5445489306,106853.282431085,239165795.405953,66371764.5904849,305537559.996438,0.0449723267717371,0.0318591317615307,10,10,8,45,1.2,14,22,60,20,0.245925287635093,0.203630249683578,0.0308478703458493,0.0263292390322457,0.0811923283247237,0.027280509431325,0.0439772732024336,434,439,386,797,339
