"sim_calib_id","b1_calib_id","b2_calib_id","m1_calib_id","m2_calib_id","m3_calib_id","m4_calib_id"
2038,9.6,6.4,"1-L","2-M","3-M","4-L"
2039,9.6,6.4,"1-L","2-M","3-M","4-M"
2040,9.6,6.4,"1-L","2-M","3-M","4-H"
2041,9.6,6.4,"1-L","2-M","3-H","4-L"
2042,9.6,6.4,"1-L","2-M","3-H","4-M"
2043,9.6,6.4,"1-L","2-M","3-H","4-H"
2044,9.6,6.4,"1-L","2-H","3-L","4-L"
2045,9.6,6.4,"1-L","2-H","3-L","4-M"
2046,9.6,6.4,"1-L","2-H","3-L","4-H"
2047,9.6,6.4,"1-L","2-H","3-M","4-L"
2048,9.6,6.4,"1-L","2-H","3-M","4-M"
2049,9.6,6.4,"1-L","2-H","3-M","4-H"
2050,9.6,6.4,"1-L","2-H","3-H","4-L"
2051,9.6,6.4,"1-L","2-H","3-H","4-M"
2052,9.6,6.4,"1-L","2-H","3-H","4-H"
2053,9.6,6.4,"1-M","2-L","3-L","4-L"
2054,9.6,6.4,"1-M","2-L","3-L","4-M"
2055,9.6,6.4,"1-M","2-L","3-L","4-H"
2056,9.6,6.4,"1-M","2-L","3-M","4-L"
2057,9.6,6.4,"1-M","2-L","3-M","4-M"
2058,9.6,6.4,"1-M","2-L","3-M","4-H"
2059,9.6,6.4,"1-M","2-L","3-H","4-L"
2060,9.6,6.4,"1-M","2-L","3-H","4-M"
2061,9.6,6.4,"1-M","2-L","3-H","4-H"
2062,9.6,6.4,"1-M","2-M","3-L","4-L"
2063,9.6,6.4,"1-M","2-M","3-L","4-M"
2064,9.6,6.4,"1-M","2-M","3-L","4-H"
2065,9.6,6.4,"1-M","2-M","3-M","4-L"
2066,9.6,6.4,"1-M","2-M","3-M","4-M"
2067,9.6,6.4,"1-M","2-M","3-M","4-H"
2068,9.6,6.4,"1-M","2-M","3-H","4-L"
2069,9.6,6.4,"1-M","2-M","3-H","4-M"
2070,9.6,6.4,"1-M","2-M","3-H","4-H"
2071,9.6,6.4,"1-M","2-H","3-L","4-L"
2072,9.6,6.4,"1-M","2-H","3-L","4-M"
2073,9.6,6.4,"1-M","2-H","3-L","4-H"
2074,9.6,6.4,"1-M","2-H","3-M","4-L"
2075,9.6,6.4,"1-M","2-H","3-M","4-M"
2076,9.6,6.4,"1-M","2-H","3-M","4-H"
2077,9.6,6.4,"1-M","2-H","3-H","4-L"
2078,9.6,6.4,"1-M","2-H","3-H","4-M"
2079,9.6,6.4,"1-M","2-H","3-H","4-H"
2080,9.6,6.4,"1-H","2-L","3-L","4-L"
2081,9.6,6.4,"1-H","2-L","3-L","4-M"
2082,9.6,6.4,"1-H","2-L","3-L","4-H"
2083,9.6,6.4,"1-H","2-L","3-M","4-L"
2084,9.6,6.4,"1-H","2-L","3-M","4-M"
2085,9.6,6.4,"1-H","2-L","3-M","4-H"
2086,9.6,6.4,"1-H","2-L","3-H","4-L"
2087,9.6,6.4,"1-H","2-L","3-H","4-M"
2088,9.6,6.4,"1-H","2-L","3-H","4-H"
2089,9.6,6.4,"1-H","2-M","3-L","4-L"
2090,9.6,6.4,"1-H","2-M","3-L","4-M"
2091,9.6,6.4,"1-H","2-M","3-L","4-H"
2092,9.6,6.4,"1-H","2-M","3-M","4-L"
2093,9.6,6.4,"1-H","2-M","3-M","4-M"
2094,9.6,6.4,"1-H","2-M","3-M","4-H"
2095,9.6,6.4,"1-H","2-M","3-H","4-L"
2096,9.6,6.4,"1-H","2-M","3-H","4-M"
2097,9.6,6.4,"1-H","2-M","3-H","4-H"
2098,9.6,6.4,"1-H","2-H","3-L","4-L"
2099,9.6,6.4,"1-H","2-H","3-L","4-M"
2100,9.6,6.4,"1-H","2-H","3-L","4-H"
2101,9.6,6.4,"1-H","2-H","3-M","4-L"
2102,9.6,6.4,"1-H","2-H","3-M","4-M"
2103,9.6,6.4,"1-H","2-H","3-M","4-H"
2104,9.6,6.4,"1-H","2-H","3-H","4-L"
2105,9.6,6.4,"1-H","2-H","3-H","4-M"
2106,9.6,6.4,"1-H","2-H","3-H","4-H"
2107,9.6,6.8,"1-L","2-L","3-L","4-L"
2108,9.6,6.8,"1-L","2-L","3-L","4-M"
2109,9.6,6.8,"1-L","2-L","3-L","4-H"
2110,9.6,6.8,"1-L","2-L","3-M","4-L"
2111,9.6,6.8,"1-L","2-L","3-M","4-M"
2112,9.6,6.8,"1-L","2-L","3-M","4-H"
2113,9.6,6.8,"1-L","2-L","3-H","4-L"
2114,9.6,6.8,"1-L","2-L","3-H","4-M"
2115,9.6,6.8,"1-L","2-L","3-H","4-H"
2116,9.6,6.8,"1-L","2-M","3-L","4-L"
2117,9.6,6.8,"1-L","2-M","3-L","4-M"
2118,9.6,6.8,"1-L","2-M","3-L","4-H"
2119,9.6,6.8,"1-L","2-M","3-M","4-L"
2120,9.6,6.8,"1-L","2-M","3-M","4-M"
2121,9.6,6.8,"1-L","2-M","3-M","4-H"
2122,9.6,6.8,"1-L","2-M","3-H","4-L"
2123,9.6,6.8,"1-L","2-M","3-H","4-M"
2124,9.6,6.8,"1-L","2-M","3-H","4-H"
2125,9.6,6.8,"1-L","2-H","3-L","4-L"
2126,9.6,6.8,"1-L","2-H","3-L","4-M"
2127,9.6,6.8,"1-L","2-H","3-L","4-H"
2128,9.6,6.8,"1-L","2-H","3-M","4-L"
2129,9.6,6.8,"1-L","2-H","3-M","4-M"
2130,9.6,6.8,"1-L","2-H","3-M","4-H"
2131,9.6,6.8,"1-L","2-H","3-H","4-L"
2132,9.6,6.8,"1-L","2-H","3-H","4-M"
2133,9.6,6.8,"1-L","2-H","3-H","4-H"
2134,9.6,6.8,"1-M","2-L","3-L","4-L"
2135,9.6,6.8,"1-M","2-L","3-L","4-M"
2136,9.6,6.8,"1-M","2-L","3-L","4-H"
2137,9.6,6.8,"1-M","2-L","3-M","4-L"
2138,9.6,6.8,"1-M","2-L","3-M","4-M"
2139,9.6,6.8,"1-M","2-L","3-M","4-H"
2140,9.6,6.8,"1-M","2-L","3-H","4-L"
2141,9.6,6.8,"1-M","2-L","3-H","4-M"
2142,9.6,6.8,"1-M","2-L","3-H","4-H"
2143,9.6,6.8,"1-M","2-M","3-L","4-L"
2144,9.6,6.8,"1-M","2-M","3-L","4-M"
2145,9.6,6.8,"1-M","2-M","3-L","4-H"
2146,9.6,6.8,"1-M","2-M","3-M","4-L"
2147,9.6,6.8,"1-M","2-M","3-M","4-M"
2148,9.6,6.8,"1-M","2-M","3-M","4-H"
2149,9.6,6.8,"1-M","2-M","3-H","4-L"
2150,9.6,6.8,"1-M","2-M","3-H","4-M"
2151,9.6,6.8,"1-M","2-M","3-H","4-H"
2152,9.6,6.8,"1-M","2-H","3-L","4-L"
2153,9.6,6.8,"1-M","2-H","3-L","4-M"
2154,9.6,6.8,"1-M","2-H","3-L","4-H"
2155,9.6,6.8,"1-M","2-H","3-M","4-L"
2156,9.6,6.8,"1-M","2-H","3-M","4-M"
2157,9.6,6.8,"1-M","2-H","3-M","4-H"
2158,9.6,6.8,"1-M","2-H","3-H","4-L"
2159,9.6,6.8,"1-M","2-H","3-H","4-M"
2160,9.6,6.8,"1-M","2-H","3-H","4-H"
2161,9.6,6.8,"1-H","2-L","3-L","4-L"
2162,9.6,6.8,"1-H","2-L","3-L","4-M"
2163,9.6,6.8,"1-H","2-L","3-L","4-H"
2164,9.6,6.8,"1-H","2-L","3-M","4-L"
2165,9.6,6.8,"1-H","2-L","3-M","4-M"
2166,9.6,6.8,"1-H","2-L","3-M","4-H"
2167,9.6,6.8,"1-H","2-L","3-H","4-L"
2168,9.6,6.8,"1-H","2-L","3-H","4-M"
2169,9.6,6.8,"1-H","2-L","3-H","4-H"
2170,9.6,6.8,"1-H","2-M","3-L","4-L"
2171,9.6,6.8,"1-H","2-M","3-L","4-M"
2172,9.6,6.8,"1-H","2-M","3-L","4-H"
2173,9.6,6.8,"1-H","2-M","3-M","4-L"
2174,9.6,6.8,"1-H","2-M","3-M","4-M"
2175,9.6,6.8,"1-H","2-M","3-M","4-H"
2176,9.6,6.8,"1-H","2-M","3-H","4-L"
2177,9.6,6.8,"1-H","2-M","3-H","4-M"
2178,9.6,6.8,"1-H","2-M","3-H","4-H"
2179,9.6,6.8,"1-H","2-H","3-L","4-L"
2180,9.6,6.8,"1-H","2-H","3-L","4-M"
2181,9.6,6.8,"1-H","2-H","3-L","4-H"
2182,9.6,6.8,"1-H","2-H","3-M","4-L"
2183,9.6,6.8,"1-H","2-H","3-M","4-M"
2184,9.6,6.8,"1-H","2-H","3-M","4-H"
2185,9.6,6.8,"1-H","2-H","3-H","4-L"
2186,9.6,6.8,"1-H","2-H","3-H","4-M"
2187,9.6,6.8,"1-H","2-H","3-H","4-H"
2188,9.6,7.2,"1-L","2-L","3-L","4-L"
2189,9.6,7.2,"1-L","2-L","3-L","4-M"
2190,9.6,7.2,"1-L","2-L","3-L","4-H"
2191,9.6,7.2,"1-L","2-L","3-M","4-L"
2192,9.6,7.2,"1-L","2-L","3-M","4-M"
2193,9.6,7.2,"1-L","2-L","3-M","4-H"
2194,9.6,7.2,"1-L","2-L","3-H","4-L"
2195,9.6,7.2,"1-L","2-L","3-H","4-M"
2196,9.6,7.2,"1-L","2-L","3-H","4-H"
2197,9.6,7.2,"1-L","2-M","3-L","4-L"
2198,9.6,7.2,"1-L","2-M","3-L","4-M"
2199,9.6,7.2,"1-L","2-M","3-L","4-H"
2200,9.6,7.2,"1-L","2-M","3-M","4-L"
2201,9.6,7.2,"1-L","2-M","3-M","4-M"
2202,9.6,7.2,"1-L","2-M","3-M","4-H"
2203,9.6,7.2,"1-L","2-M","3-H","4-L"
2204,9.6,7.2,"1-L","2-M","3-H","4-M"
2205,9.6,7.2,"1-L","2-M","3-H","4-H"
2206,9.6,7.2,"1-L","2-H","3-L","4-L"
2207,9.6,7.2,"1-L","2-H","3-L","4-M"
2208,9.6,7.2,"1-L","2-H","3-L","4-H"
2209,9.6,7.2,"1-L","2-H","3-M","4-L"
2210,9.6,7.2,"1-L","2-H","3-M","4-M"
2211,9.6,7.2,"1-L","2-H","3-M","4-H"
2212,9.6,7.2,"1-L","2-H","3-H","4-L"
2213,9.6,7.2,"1-L","2-H","3-H","4-M"
2214,9.6,7.2,"1-L","2-H","3-H","4-H"
2215,9.6,7.2,"1-M","2-L","3-L","4-L"
2216,9.6,7.2,"1-M","2-L","3-L","4-M"
2217,9.6,7.2,"1-M","2-L","3-L","4-H"
2218,9.6,7.2,"1-M","2-L","3-M","4-L"
2219,9.6,7.2,"1-M","2-L","3-M","4-M"
2220,9.6,7.2,"1-M","2-L","3-M","4-H"
2221,9.6,7.2,"1-M","2-L","3-H","4-L"
2222,9.6,7.2,"1-M","2-L","3-H","4-M"
2223,9.6,7.2,"1-M","2-L","3-H","4-H"
2224,9.6,7.2,"1-M","2-M","3-L","4-L"
2225,9.6,7.2,"1-M","2-M","3-L","4-M"
2226,9.6,7.2,"1-M","2-M","3-L","4-H"
2227,9.6,7.2,"1-M","2-M","3-M","4-L"
2228,9.6,7.2,"1-M","2-M","3-M","4-M"
2229,9.6,7.2,"1-M","2-M","3-M","4-H"
2230,9.6,7.2,"1-M","2-M","3-H","4-L"
2231,9.6,7.2,"1-M","2-M","3-H","4-M"
2232,9.6,7.2,"1-M","2-M","3-H","4-H"
2233,9.6,7.2,"1-M","2-H","3-L","4-L"
2234,9.6,7.2,"1-M","2-H","3-L","4-M"
2235,9.6,7.2,"1-M","2-H","3-L","4-H"
2236,9.6,7.2,"1-M","2-H","3-M","4-L"
2237,9.6,7.2,"1-M","2-H","3-M","4-M"
2238,9.6,7.2,"1-M","2-H","3-M","4-H"
2239,9.6,7.2,"1-M","2-H","3-H","4-L"
2240,9.6,7.2,"1-M","2-H","3-H","4-M"
2241,9.6,7.2,"1-M","2-H","3-H","4-H"
2242,9.6,7.2,"1-H","2-L","3-L","4-L"
2243,9.6,7.2,"1-H","2-L","3-L","4-M"
2244,9.6,7.2,"1-H","2-L","3-L","4-H"
2245,9.6,7.2,"1-H","2-L","3-M","4-L"
2246,9.6,7.2,"1-H","2-L","3-M","4-M"
2247,9.6,7.2,"1-H","2-L","3-M","4-H"
2248,9.6,7.2,"1-H","2-L","3-H","4-L"
2249,9.6,7.2,"1-H","2-L","3-H","4-M"
2250,9.6,7.2,"1-H","2-L","3-H","4-H"
2251,9.6,7.2,"1-H","2-M","3-L","4-L"
2252,9.6,7.2,"1-H","2-M","3-L","4-M"
2253,9.6,7.2,"1-H","2-M","3-L","4-H"
2254,9.6,7.2,"1-H","2-M","3-M","4-L"
2255,9.6,7.2,"1-H","2-M","3-M","4-M"
2256,9.6,7.2,"1-H","2-M","3-M","4-H"
2257,9.6,7.2,"1-H","2-M","3-H","4-L"
2258,9.6,7.2,"1-H","2-M","3-H","4-M"
2259,9.6,7.2,"1-H","2-M","3-H","4-H"
2260,9.6,7.2,"1-H","2-H","3-L","4-L"
2261,9.6,7.2,"1-H","2-H","3-L","4-M"
2262,9.6,7.2,"1-H","2-H","3-L","4-H"
2263,9.6,7.2,"1-H","2-H","3-M","4-L"
2264,9.6,7.2,"1-H","2-H","3-M","4-M"
2265,9.6,7.2,"1-H","2-H","3-M","4-H"
2266,9.6,7.2,"1-H","2-H","3-H","4-L"
2267,9.6,7.2,"1-H","2-H","3-H","4-M"
2268,9.6,7.2,"1-H","2-H","3-H","4-H"
2269,9.6,7.6,"1-L","2-L","3-L","4-L"
2270,9.6,7.6,"1-L","2-L","3-L","4-M"
2271,9.6,7.6,"1-L","2-L","3-L","4-H"
2272,9.6,7.6,"1-L","2-L","3-M","4-L"
2273,9.6,7.6,"1-L","2-L","3-M","4-M"
2274,9.6,7.6,"1-L","2-L","3-M","4-H"
2275,9.6,7.6,"1-L","2-L","3-H","4-L"
2276,9.6,7.6,"1-L","2-L","3-H","4-M"
2277,9.6,7.6,"1-L","2-L","3-H","4-H"
2278,9.6,7.6,"1-L","2-M","3-L","4-L"
2279,9.6,7.6,"1-L","2-M","3-L","4-M"
2280,9.6,7.6,"1-L","2-M","3-L","4-H"
2281,9.6,7.6,"1-L","2-M","3-M","4-L"
2282,9.6,7.6,"1-L","2-M","3-M","4-M"
2283,9.6,7.6,"1-L","2-M","3-M","4-H"
2284,9.6,7.6,"1-L","2-M","3-H","4-L"
2285,9.6,7.6,"1-L","2-M","3-H","4-M"
2286,9.6,7.6,"1-L","2-M","3-H","4-H"
2287,9.6,7.6,"1-L","2-H","3-L","4-L"
2288,9.6,7.6,"1-L","2-H","3-L","4-M"
2289,9.6,7.6,"1-L","2-H","3-L","4-H"
2290,9.6,7.6,"1-L","2-H","3-M","4-L"
2291,9.6,7.6,"1-L","2-H","3-M","4-M"
2292,9.6,7.6,"1-L","2-H","3-M","4-H"
2293,9.6,7.6,"1-L","2-H","3-H","4-L"
2294,9.6,7.6,"1-L","2-H","3-H","4-M"
2295,9.6,7.6,"1-L","2-H","3-H","4-H"
2296,9.6,7.6,"1-M","2-L","3-L","4-L"
2297,9.6,7.6,"1-M","2-L","3-L","4-M"
2298,9.6,7.6,"1-M","2-L","3-L","4-H"
2299,9.6,7.6,"1-M","2-L","3-M","4-L"
2300,9.6,7.6,"1-M","2-L","3-M","4-M"
2301,9.6,7.6,"1-M","2-L","3-M","4-H"
2302,9.6,7.6,"1-M","2-L","3-H","4-L"
2303,9.6,7.6,"1-M","2-L","3-H","4-M"
2304,9.6,7.6,"1-M","2-L","3-H","4-H"
2305,9.6,7.6,"1-M","2-M","3-L","4-L"
2306,9.6,7.6,"1-M","2-M","3-L","4-M"
2307,9.6,7.6,"1-M","2-M","3-L","4-H"
2308,9.6,7.6,"1-M","2-M","3-M","4-L"
2309,9.6,7.6,"1-M","2-M","3-M","4-M"
2310,9.6,7.6,"1-M","2-M","3-M","4-H"
2311,9.6,7.6,"1-M","2-M","3-H","4-L"
2312,9.6,7.6,"1-M","2-M","3-H","4-M"
2313,9.6,7.6,"1-M","2-M","3-H","4-H"
2314,9.6,7.6,"1-M","2-H","3-L","4-L"
2315,9.6,7.6,"1-M","2-H","3-L","4-M"
2316,9.6,7.6,"1-M","2-H","3-L","4-H"
2317,9.6,7.6,"1-M","2-H","3-M","4-L"
2318,9.6,7.6,"1-M","2-H","3-M","4-M"
2319,9.6,7.6,"1-M","2-H","3-M","4-H"
2320,9.6,7.6,"1-M","2-H","3-H","4-L"
2321,9.6,7.6,"1-M","2-H","3-H","4-M"
2322,9.6,7.6,"1-M","2-H","3-H","4-H"
2323,9.6,7.6,"1-H","2-L","3-L","4-L"
2324,9.6,7.6,"1-H","2-L","3-L","4-M"
2325,9.6,7.6,"1-H","2-L","3-L","4-H"
2326,9.6,7.6,"1-H","2-L","3-M","4-L"
2327,9.6,7.6,"1-H","2-L","3-M","4-M"
2328,9.6,7.6,"1-H","2-L","3-M","4-H"
2329,9.6,7.6,"1-H","2-L","3-H","4-L"
2330,9.6,7.6,"1-H","2-L","3-H","4-M"
2331,9.6,7.6,"1-H","2-L","3-H","4-H"
2332,9.6,7.6,"1-H","2-M","3-L","4-L"
2333,9.6,7.6,"1-H","2-M","3-L","4-M"
2334,9.6,7.6,"1-H","2-M","3-L","4-H"
2335,9.6,7.6,"1-H","2-M","3-M","4-L"
2336,9.6,7.6,"1-H","2-M","3-M","4-M"
2337,9.6,7.6,"1-H","2-M","3-M","4-H"
2338,9.6,7.6,"1-H","2-M","3-H","4-L"
2339,9.6,7.6,"1-H","2-M","3-H","4-M"
2340,9.6,7.6,"1-H","2-M","3-H","4-H"
2341,9.6,7.6,"1-H","2-H","3-L","4-L"
2342,9.6,7.6,"1-H","2-H","3-L","4-M"
2343,9.6,7.6,"1-H","2-H","3-L","4-H"
2344,9.6,7.6,"1-H","2-H","3-M","4-L"
2345,9.6,7.6,"1-H","2-H","3-M","4-M"
2346,9.6,7.6,"1-H","2-H","3-M","4-H"
2347,9.6,7.6,"1-H","2-H","3-H","4-L"
2348,9.6,7.6,"1-H","2-H","3-H","4-M"
2349,9.6,7.6,"1-H","2-H","3-H","4-H"
2350,9.6,8,"1-L","2-L","3-L","4-L"
2351,9.6,8,"1-L","2-L","3-L","4-M"
2352,9.6,8,"1-L","2-L","3-L","4-H"
2353,9.6,8,"1-L","2-L","3-M","4-L"
2354,9.6,8,"1-L","2-L","3-M","4-M"
2355,9.6,8,"1-L","2-L","3-M","4-H"
2356,9.6,8,"1-L","2-L","3-H","4-L"
2357,9.6,8,"1-L","2-L","3-H","4-M"
2358,9.6,8,"1-L","2-L","3-H","4-H"
2359,9.6,8,"1-L","2-M","3-L","4-L"
2360,9.6,8,"1-L","2-M","3-L","4-M"
2361,9.6,8,"1-L","2-M","3-L","4-H"
2362,9.6,8,"1-L","2-M","3-M","4-L"
2363,9.6,8,"1-L","2-M","3-M","4-M"
2364,9.6,8,"1-L","2-M","3-M","4-H"
2365,9.6,8,"1-L","2-M","3-H","4-L"
2366,9.6,8,"1-L","2-M","3-H","4-M"
2367,9.6,8,"1-L","2-M","3-H","4-H"
2368,9.6,8,"1-L","2-H","3-L","4-L"
2369,9.6,8,"1-L","2-H","3-L","4-M"
2370,9.6,8,"1-L","2-H","3-L","4-H"
2371,9.6,8,"1-L","2-H","3-M","4-L"
2372,9.6,8,"1-L","2-H","3-M","4-M"
2373,9.6,8,"1-L","2-H","3-M","4-H"
2374,9.6,8,"1-L","2-H","3-H","4-L"
2375,9.6,8,"1-L","2-H","3-H","4-M"
2376,9.6,8,"1-L","2-H","3-H","4-H"
2377,9.6,8,"1-M","2-L","3-L","4-L"
2378,9.6,8,"1-M","2-L","3-L","4-M"
2379,9.6,8,"1-M","2-L","3-L","4-H"
2380,9.6,8,"1-M","2-L","3-M","4-L"
2381,9.6,8,"1-M","2-L","3-M","4-M"
2382,9.6,8,"1-M","2-L","3-M","4-H"
2383,9.6,8,"1-M","2-L","3-H","4-L"
2384,9.6,8,"1-M","2-L","3-H","4-M"
2385,9.6,8,"1-M","2-L","3-H","4-H"
2386,9.6,8,"1-M","2-M","3-L","4-L"
2387,9.6,8,"1-M","2-M","3-L","4-M"
2388,9.6,8,"1-M","2-M","3-L","4-H"
2389,9.6,8,"1-M","2-M","3-M","4-L"
2390,9.6,8,"1-M","2-M","3-M","4-M"
2391,9.6,8,"1-M","2-M","3-M","4-H"
2392,9.6,8,"1-M","2-M","3-H","4-L"
2393,9.6,8,"1-M","2-M","3-H","4-M"
2394,9.6,8,"1-M","2-M","3-H","4-H"
2395,9.6,8,"1-M","2-H","3-L","4-L"
2396,9.6,8,"1-M","2-H","3-L","4-M"
2397,9.6,8,"1-M","2-H","3-L","4-H"
2398,9.6,8,"1-M","2-H","3-M","4-L"
2399,9.6,8,"1-M","2-H","3-M","4-M"
2400,9.6,8,"1-M","2-H","3-M","4-H"
2401,9.6,8,"1-M","2-H","3-H","4-L"
2402,9.6,8,"1-M","2-H","3-H","4-M"
2403,9.6,8,"1-M","2-H","3-H","4-H"
2404,9.6,8,"1-H","2-L","3-L","4-L"
2405,9.6,8,"1-H","2-L","3-L","4-M"
2406,9.6,8,"1-H","2-L","3-L","4-H"
2407,9.6,8,"1-H","2-L","3-M","4-L"
2408,9.6,8,"1-H","2-L","3-M","4-M"
2409,9.6,8,"1-H","2-L","3-M","4-H"
2410,9.6,8,"1-H","2-L","3-H","4-L"
2411,9.6,8,"1-H","2-L","3-H","4-M"
2412,9.6,8,"1-H","2-L","3-H","4-H"
2413,9.6,8,"1-H","2-M","3-L","4-L"
2414,9.6,8,"1-H","2-M","3-L","4-M"
2415,9.6,8,"1-H","2-M","3-L","4-H"
2416,9.6,8,"1-H","2-M","3-M","4-L"
2417,9.6,8,"1-H","2-M","3-M","4-M"
2418,9.6,8,"1-H","2-M","3-M","4-H"
2419,9.6,8,"1-H","2-M","3-H","4-L"
2420,9.6,8,"1-H","2-M","3-H","4-M"
2421,9.6,8,"1-H","2-M","3-H","4-H"
2422,9.6,8,"1-H","2-H","3-L","4-L"
2423,9.6,8,"1-H","2-H","3-L","4-M"
2424,9.6,8,"1-H","2-H","3-L","4-H"
2425,9.6,8,"1-H","2-H","3-M","4-L"
2426,9.6,8,"1-H","2-H","3-M","4-M"
2427,9.6,8,"1-H","2-H","3-M","4-H"
2428,9.6,8,"1-H","2-H","3-H","4-L"
2429,9.6,8,"1-H","2-H","3-H","4-M"
2430,9.6,8,"1-H","2-H","3-H","4-H"
2431,10,6,"1-L","2-L","3-L","4-L"
2432,10,6,"1-L","2-L","3-L","4-M"
2433,10,6,"1-L","2-L","3-L","4-H"
2434,10,6,"1-L","2-L","3-M","4-L"
2435,10,6,"1-L","2-L","3-M","4-M"
2436,10,6,"1-L","2-L","3-M","4-H"
2437,10,6,"1-L","2-L","3-H","4-L"
2438,10,6,"1-L","2-L","3-H","4-M"
2439,10,6,"1-L","2-L","3-H","4-H"
2440,10,6,"1-L","2-M","3-L","4-L"
2441,10,6,"1-L","2-M","3-L","4-M"
2442,10,6,"1-L","2-M","3-L","4-H"
2443,10,6,"1-L","2-M","3-M","4-L"
2444,10,6,"1-L","2-M","3-M","4-M"
2445,10,6,"1-L","2-M","3-M","4-H"
2446,10,6,"1-L","2-M","3-H","4-L"
2447,10,6,"1-L","2-M","3-H","4-M"
2448,10,6,"1-L","2-M","3-H","4-H"
2449,10,6,"1-L","2-H","3-L","4-L"
2450,10,6,"1-L","2-H","3-L","4-M"
2451,10,6,"1-L","2-H","3-L","4-H"
2452,10,6,"1-L","2-H","3-M","4-L"
2453,10,6,"1-L","2-H","3-M","4-M"
2454,10,6,"1-L","2-H","3-M","4-H"
2455,10,6,"1-L","2-H","3-H","4-L"
2456,10,6,"1-L","2-H","3-H","4-M"
2457,10,6,"1-L","2-H","3-H","4-H"
2458,10,6,"1-M","2-L","3-L","4-L"
2459,10,6,"1-M","2-L","3-L","4-M"
2460,10,6,"1-M","2-L","3-L","4-H"
2461,10,6,"1-M","2-L","3-M","4-L"
2462,10,6,"1-M","2-L","3-M","4-M"
2463,10,6,"1-M","2-L","3-M","4-H"
2464,10,6,"1-M","2-L","3-H","4-L"
2465,10,6,"1-M","2-L","3-H","4-M"
2466,10,6,"1-M","2-L","3-H","4-H"
2467,10,6,"1-M","2-M","3-L","4-L"
2468,10,6,"1-M","2-M","3-L","4-M"
2469,10,6,"1-M","2-M","3-L","4-H"
2470,10,6,"1-M","2-M","3-M","4-L"
2471,10,6,"1-M","2-M","3-M","4-M"
2472,10,6,"1-M","2-M","3-M","4-H"
2473,10,6,"1-M","2-M","3-H","4-L"
2474,10,6,"1-M","2-M","3-H","4-M"
2475,10,6,"1-M","2-M","3-H","4-H"
2476,10,6,"1-M","2-H","3-L","4-L"
2477,10,6,"1-M","2-H","3-L","4-M"
2478,10,6,"1-M","2-H","3-L","4-H"
2479,10,6,"1-M","2-H","3-M","4-L"
2480,10,6,"1-M","2-H","3-M","4-M"
2481,10,6,"1-M","2-H","3-M","4-H"
2482,10,6,"1-M","2-H","3-H","4-L"
2483,10,6,"1-M","2-H","3-H","4-M"
2484,10,6,"1-M","2-H","3-H","4-H"
2485,10,6,"1-H","2-L","3-L","4-L"
2486,10,6,"1-H","2-L","3-L","4-M"
2487,10,6,"1-H","2-L","3-L","4-H"
2488,10,6,"1-H","2-L","3-M","4-L"
2489,10,6,"1-H","2-L","3-M","4-M"
2490,10,6,"1-H","2-L","3-M","4-H"
2491,10,6,"1-H","2-L","3-H","4-L"
2492,10,6,"1-H","2-L","3-H","4-M"
2493,10,6,"1-H","2-L","3-H","4-H"
2494,10,6,"1-H","2-M","3-L","4-L"
2495,10,6,"1-H","2-M","3-L","4-M"
2496,10,6,"1-H","2-M","3-L","4-H"
2497,10,6,"1-H","2-M","3-M","4-L"
2498,10,6,"1-H","2-M","3-M","4-M"
2499,10,6,"1-H","2-M","3-M","4-H"
2500,10,6,"1-H","2-M","3-H","4-L"
2501,10,6,"1-H","2-M","3-H","4-M"
2502,10,6,"1-H","2-M","3-H","4-H"
2503,10,6,"1-H","2-H","3-L","4-L"
2504,10,6,"1-H","2-H","3-L","4-M"
2505,10,6,"1-H","2-H","3-L","4-H"
2506,10,6,"1-H","2-H","3-M","4-L"
2507,10,6,"1-H","2-H","3-M","4-M"
2508,10,6,"1-H","2-H","3-M","4-H"
2509,10,6,"1-H","2-H","3-H","4-L"
2510,10,6,"1-H","2-H","3-H","4-M"
2511,10,6,"1-H","2-H","3-H","4-H"
2512,10,6.4,"1-L","2-L","3-L","4-L"
2513,10,6.4,"1-L","2-L","3-L","4-M"
2514,10,6.4,"1-L","2-L","3-L","4-H"
2515,10,6.4,"1-L","2-L","3-M","4-L"
2516,10,6.4,"1-L","2-L","3-M","4-M"
2517,10,6.4,"1-L","2-L","3-M","4-H"
2518,10,6.4,"1-L","2-L","3-H","4-L"
2519,10,6.4,"1-L","2-L","3-H","4-M"
2520,10,6.4,"1-L","2-L","3-H","4-H"
2521,10,6.4,"1-L","2-M","3-L","4-L"
2522,10,6.4,"1-L","2-M","3-L","4-M"
2523,10,6.4,"1-L","2-M","3-L","4-H"
2524,10,6.4,"1-L","2-M","3-M","4-L"
2525,10,6.4,"1-L","2-M","3-M","4-M"
2526,10,6.4,"1-L","2-M","3-M","4-H"
2527,10,6.4,"1-L","2-M","3-H","4-L"
2528,10,6.4,"1-L","2-M","3-H","4-M"
2529,10,6.4,"1-L","2-M","3-H","4-H"
2530,10,6.4,"1-L","2-H","3-L","4-L"
2531,10,6.4,"1-L","2-H","3-L","4-M"
2532,10,6.4,"1-L","2-H","3-L","4-H"
2533,10,6.4,"1-L","2-H","3-M","4-L"
2534,10,6.4,"1-L","2-H","3-M","4-M"
2535,10,6.4,"1-L","2-H","3-M","4-H"
2536,10,6.4,"1-L","2-H","3-H","4-L"
