"","X","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","tb_mort_mse_total","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","hiv_prev_mse_male_norm","hiv_prev_mse_female_norm","avg_prev_mse_norm","tbmort_rank_total","tbmort_HIV_neg_male","tbmort_HIV_neg_female","tbmort_HIV_pos_male","tbmort_HIV_pos_female"
"1808",5667,5667,2719.70347212266,9367.50399539775,42831.8641697669,61577.5780284549,116496.649665742,233975940.716336,70122339.2770287,304098279.993364,0.0446682020139199,0.033200360747317,12,8,8,45,1.2,14,22,60,17,0.235175649586452,0.244183586888359,0.239679618237405,336,104,52,740,450
"1809",5668,5668,2704.668258348,9279.14606146667,40982.4596167954,64412.4594519164,117378.733388526,234618416.545656,69065179.1850761,303683595.730732,0.0446710838651402,0.0328257585467153,12,8,8,45,1.2,14,22,60,20,0.236506396405627,0.232752973376727,0.234629684891177,342,89,45,767,424
"1810",5669,5669,2667.83154691419,9031.60040875544,29098.5809732944,51732.7988218557,92530.8117508197,242154971.723839,65626673.6214364,307781645.345275,0.0449935752241966,0.0319586166156319,12,8,8,45,1.2,14,30,40,17,0.252116706355373,0.195573904232181,0.223845305293777,71,48,32,621,168
"1811",5670,5670,2652.58880078935,8943.525015558,27981.4348439642,54399.7876582944,93977.3363186059,242837134.722194,64625165.1677763,307462299.88997,0.0449963989568382,0.0315851342022257,12,8,8,45,1.2,14,30,40,20,0.253529656382117,0.184745027745483,0.2191373420638,83,37,26,658,150
"1812",5671,5671,2587.8674549657,8509.13634314229,43472.6924623771,100770.611389699,155340.307650184,252089856.710541,63918924.1540882,316008780.864629,0.0458638025276128,0.0309737172268235,12,8,8,45,1.2,14,30,60,17,0.272694626942547,0.177108750009515,0.224901688476031,622,3,3,1061,465
"1813",5672,5672,2574.08910659047,8430.88873341272,44483.8274957489,104494.980686424,159983.786022176,252738599.214483,63014495.8078892,315753095.022372,0.0458665534489371,0.0306173613393612,12,8,8,45,1.2,14,30,60,20,0.274038353794495,0.16732955861451,0.220683956204502,646,1,1,1092,481
"1814",5673,5673,4961.96263276335,21360.3622834239,65858.8467114853,25425.5903379962,117606.761965669,222184745.961836,73105703.2863354,295290449.248171,0.0436198588997813,0.034304297782971,12,8,8,45,1.2,17,22,40,17,0.210752793195988,0.276441407831931,0.243597100513959,344,1025,1018,115,741
"1815",5674,5674,4931.93836976956,21178.0398174515,60926.7063283142,26586.2261301166,113622.910645652,222838111.332359,71953316.094787,294791427.427146,0.0436228176595543,0.0339200956842046,12,8,8,45,1.2,17,22,40,20,0.21210609529531,0.263981144998877,0.238043620147094,316,1016,1001,144,688
"1816",5675,5675,4520.11947102534,18884.4445600571,44500.6844334301,52688.0851302652,120593.333594778,232480270.582577,70054058.60782,302534329.190397,0.0445810632029732,0.033160738918018,12,8,8,45,1.2,17,22,60,17,0.232077699154383,0.243445297630203,0.237761498392293,396,923,907,632,482
"1817",5676,5676,4492.16041679492,18717.5536843838,42111.5801353962,55163.0606749948,120484.35491157,233104945.996407,69017168.1237308,302122114.120138,0.044583717630045,0.0327927302915661,12,8,8,45,1.2,17,22,60,20,0.233371576343275,0.232233850596082,0.232802713469679,394,920,893,674,441
"1818",5677,5677,4355.24243448859,17988.7192223241,32408.0160979486,43595.7970787543,98347.7748335156,240090766.075432,66014833.4935586,306105599.56899,0.0448639325242788,0.0321305223175424,12,8,8,45,1.2,17,30,40,17,0.247841160139653,0.199770908557948,0.2238060343488,134,882,859,516,235
"1819",5678,5678,4326.84005424171,17820.9980559219,30697.4324351169,45898.8504246511,98744.1209699315,240753083.584546,65025932.0701474,305779015.654693,0.0448666686584304,0.0317643002309497,12,8,8,45,1.2,17,30,40,20,0.249213004617398,0.1890783464208,0.219145675519099,138,876,844,542,194
"1820",5679,5679,3962.63381908936,15858.9342919937,38985.8531992402,86283.6180123364,145091.03932266,249692451.954463,64279846.7565135,313972298.710976,0.0457095417951132,0.031176652476353,12,8,8,45,1.2,17,30,60,17,0.267728932346996,0.181011249552716,0.224370090949856,563,761,745,961,378
"1821",5680,5680,3936.6615527194,15707.222337995,39347.2861116168,89618.6236821634,148609.793684495,250321800.963335,63385366.0740589,313707167.037394,0.0457122056191031,0.030827314718954,12,8,8,45,1.2,17,30,60,20,0.269032489856068,0.171339617930798,0.220186053893433,583,751,741,984,390
"1822",5681,5681,2844.47938115646,10127.7119903975,57542.7209147485,28224.426761218,98739.3390475205,225511420.621638,69756281.8071009,295267702.428739,0.0437177571223956,0.0331446095961986,12,8,8,45,1.5,14,22,40,17,0.21764326521055,0.240225566250196,0.228934415730373,137,232,142,210,656
"1823",5682,5682,2828.02140252179,10029.4749155344,53039.739253284,29676.3676208595,95573.6031921996,226195715.386845,68621249.2677613,294816964.654606,0.0437208108529561,0.0327534726933306,12,8,8,45,1.5,14,22,40,20,0.219060630721625,0.227952951743576,0.223506791232601,96,213,133,239,593
"1824",5683,5683,2730.05452041027,9388.79821318129,42976.9354417732,61236.3782236935,116332.166399058,235756280.617464,67187070.4171536,302943351.034618,0.0446724915559595,0.0320727431030034,12,8,8,45,1.5,14,22,60,17,0.238863230585389,0.212445797933434,0.225654514259412,334,110,62,735,453
"1825",5684,5684,2714.95423451991,9300.29171019685,41094.7665035878,64044.0454079844,117154.057856289,236409242.561477,66164173.4003295,302573415.961806,0.0446753729661792,0.031698925679376,12,8,8,45,1.5,14,22,60,20,0.240215697075774,0.201385656190927,0.220800676633351,339,94,49,759,427
"1826",5685,5685,2674.4937773503,9037.48248118782,29117.4745694391,51323.5754928888,92153.026320866,244154646.889524,62787121.8340383,306941768.723562,0.044997376099452,0.0308224496284436,12,8,8,45,1.5,14,30,40,17,0.256258591924727,0.164871062462907,0.210564827193817,69,49,34,613,171
"1827",5686,5686,2659.19921603242,8949.34025517971,27955.2520848964,53959.4690044657,93523.2605605743,244848729.921042,61819879.0322948,306668608.953337,0.0450001994382394,0.0304496842285495,12,8,8,45,1.5,14,30,40,20,0.257696231668176,0.154412685607027,0.206054458637602,79,38,28,651,147
"1828",5687,5687,2597.01538042557,8527.11162897495,43509.2014269579,100316.660082242,154949.9885186,253993675.371344,61271876.2817611,315265551.653105,0.0458680759095522,0.0298504217777216,12,8,8,45,1.5,14,30,60,17,0.276637966927542,0.148487369571787,0.212562668249664,618,4,5,1056,466
"1829",5688,5688,2580.38042701532,8437.09760570587,44363.4140208158,103769.036514101,159149.928567638,254806853.61061,60346452.1627904,315153305.7734,0.0458708264089629,0.0294868948457093,12,8,8,45,1.5,14,30,60,20,0.278322286097137,0.138481159993105,0.208401723045121,641,2,2,1089,479
"1830",5689,5689,4979.63371402777,21374.8039423343,66036.3494939775,25205.8277992078,117596.614949547,224007905.79381,70001829.2644493,294009735.058259,0.0436237954220546,0.0332573329201429,12,8,8,45,1.5,17,22,40,17,0.214529066226858,0.242880564395774,0.228704815311316,343,1027,1022,107,743
"1831",5690,5690,4949.50386715568,21192.3766600275,61062.9417418203,26336.0965291745,113540.918798178,224673519.921548,68884319.261247,293557839.182795,0.0436267537620397,0.0328736263506088,12,8,8,45,1.5,17,22,40,20,0.215907738922177,0.230797413471685,0.223352576196931,315,1017,1008,139,692
"1832",5691,5691,4531.66565166936,18903.3163272929,44706.7673715747,52380.5967117202,120522.346062257,234275420.749521,67181333.0692585,301456753.818779,0.0445851101190917,0.0320546357213324,12,8,8,45,1.5,17,22,60,17,0.235795956348792,0.212383762479325,0.224089859414058,395,924,911,627,488
"1833",5692,5692,4503.64355113324,18736.3413255592,42282.9737868499,54824.9313439809,120347.890007523,234910354.96377,66177616.3353445,301087971.299115,0.04458776415569,0.0316876759955504,12,8,8,45,1.5,17,22,60,20,0.237111082377567,0.201531008816124,0.219321045596845,390,921,895,664,446
"1834",5693,5693,4367.22489151815,17999.9296755391,32453.4608111201,43229.4581384414,98050.0735166188,242076241.304675,63151551.272818,305227792.577493,0.0448677208532405,0.0309935028060683,12,8,8,45,1.5,17,30,40,17,0.25195363367607,0.168811479906454,0.210382556791262,132,883,863,515,236
"1835",5694,5694,4338.74261187897,17832.1038752436,30699.5135657379,45502.3820617492,98372.7421146097,242750274.113111,62196243.2385181,304946517.35163,0.0448704566071289,0.0306279865184439,12,8,8,45,1.5,17,30,40,20,0.253349743809575,0.158482148514016,0.205915946161796,135,877,848,536,195
"1836",5695,5695,3974.19453741272,15871.1382916909,38954.6340191942,85651.9160448119,144451.88289311,251734387.216561,61551886.6743209,313286273.890882,0.0457137992652495,0.0300445683121923,12,8,8,45,1.5,17,30,60,17,0.271958350374869,0.151515000486874,0.211736675430871,559,763,754,955,377
"1837",5696,5696,3948.14882393021,15719.3307951811,39265.9289911416,88953.579527484,147886.988137737,252374494.807969,60689040.1876409,313063534.99561,0.0457164626822497,0.0296958867106728,12,8,8,45,1.5,17,30,60,20,0.273284191912126,0.142185415701951,0.207734803807039,577,752,743,978,387
"1838",5763,5763,3836.73103078481,16871.1440663297,86232.4797913282,211407.973725158,318348.328613601,160302747.8622,91313743.7191089,251616491.581308,0.0376666429451009,0.0394198457479685,12,9,8,35,1.2,14,22,60,17,0.0825778979280093,0.473317050958772,0.277947474443391,1236,831,713,1594,907
"1839",5764,5764,3814.35266305669,16725.4960866637,91590.6003718974,218797.024365945,330927.473487562,160901972.28851,89692077.7308623,250594050.019372,0.0376701000700038,0.0389816754801586,12,9,8,35,1.2,14,22,60,20,0.083819059015934,0.455782680055338,0.269800869535636,1268,816,703,1620,942
"1840",5765,5765,3786.18012763913,16566.4634624306,56438.5064867807,181424.081183557,258215.231260408,163629958.861649,85940769.2586433,249570728.120293,0.0376740575692784,0.0385240512589391,12,9,8,35,1.2,14,30,40,17,0.0894694808517248,0.415221408744343,0.252345444798034,1045,810,692,1488,635
"1841",5766,5766,3762.99578825574,16416.9376685043,62510.4787982212,188527.545184693,271217.957439674,164278749.267558,84341142.0661138,248619891.333672,0.0376774531538342,0.0380833096344638,12,9,8,35,1.2,14,30,40,20,0.0908133069220201,0.397925333779265,0.244369320350643,1101,792,681,1524,705
"1842",5767,5767,3434.2234956335,14351.5041386023,154215.508224467,305119.313015099,477120.548873802,177475665.158617,78316008.4976683,255791673.656285,0.0390505671203728,0.036868302670752,12,9,8,35,1.2,14,30,60,17,0.118147804257955,0.332778178016269,0.225462991137112,1543,663,563,1783,1278
"1843",5768,5768,3413.05270603246,14217.3800265698,162993.514452299,313441.260734403,494065.207919304,178104322.202503,76906410.8030512,255010733.005554,0.0390538771517933,0.0364504863600863,12,9,8,35,1.2,14,30,60,20,0.119449928514347,0.317536809583324,0.218493369048836,1584,659,550,1794,1318
"1844",5771,5771,8290.34872625225,40095.6133881829,71604.2108099011,186931.661763531,306921.834687867,158435209.173988,92060637.6333607,250495846.807349,0.0374974079189276,0.0395851520493763,12,9,8,35,1.2,17,22,60,17,0.0787097038954725,0.481392890874591,0.280051297385032,1198,1526,1498,1514,786
"1845",5772,5772,8251.23022953981,39842.4221494806,76111.2319672886,193800.805759734,318005.690106043,159017951.859985,90458367.1204184,249476318.980403,0.0375007600087576,0.039154157987896,12,9,8,35,1.2,17,22,60,20,0.0799167266975737,0.464068234832478,0.271992480765026,1234,1516,1494,1537,834
"1846",5773,5773,8143.07761109892,39341.9728302583,44334.1887045371,157605.214054696,249424.45320059,162337767.684816,87888598.0849972,250226365.769813,0.0375099041094436,0.03871760813446,12,9,8,35,1.2,17,30,40,17,0.0867929921499524,0.436282436937096,0.261537714543524,1014,1510,1473,1386,478
"1847",5774,5774,8102.87084375452,39083.0394668247,49454.0696610006,164174.132750313,260814.112721893,162966647.557734,86303192.8835334,249269840.441267,0.0375134241571003,0.0382848553892732,12,9,8,35,1.2,17,30,40,20,0.088095577947483,0.419140138192361,0.253617858069922,1060,1500,1469,1420,557
"1848",5775,5775,7321.14558157507,34579.7012753658,129572.232809566,272125.894857197,443598.974523703,175024891.559022,79233813.9729771,254258705.531999,0.0388422631750189,0.0370932143982314,12,9,8,35,1.2,17,30,60,17,0.113071567887115,0.342702010505762,0.227886789196438,1500,1410,1391,1742,1171
"1849",5776,5776,7283.81807613838,34343.4625514545,137375.036494276,279893.435680164,458895.752802033,175634850.227179,77838098.4613757,253472948.688554,0.038845471925577,0.0366827205439975,12,9,8,35,1.2,17,30,60,20,0.114334962586861,0.327610744096113,0.220972853341487,1514,1402,1377,1752,1213
"1850",5779,5779,3847.9372954707,16883.4268527583,85923.0195131624,210070.011774564,316724.395435955,161846879.961135,87369521.8623825,249216401.823518,0.0376711225300001,0.0382565544359904,12,9,8,35,1.5,14,22,60,17,0.0857762266203416,0.430669890900831,0.258223058760586,1227,833,717,1589,905
"1851",5780,5780,3825.48612980148,16737.6574798546,91202.5349297049,217406.763436835,329172.441976196,162461578.940164,85789618.4905152,248251197.430679,0.0376745791259903,0.0378191988392745,12,9,8,35,1.5,14,22,60,20,0.0870494398273799,0.413587081053003,0.250318260440191,1264,819,710,1614,940
"1852",5781,5781,3796.96302910248,16576.8825231048,56115.5048407163,180385.542331975,256874.892724898,165245200.413302,82104264.0868441,247349464.500146,0.0376780036341587,0.0373605543365723,12,9,8,35,1.5,14,30,40,17,0.0928150970741076,0.373738942476425,0.233277019775266,1041,812,697,1481,634
"1853",5782,5782,3773.70328171549,16427.2303995599,62120.4497862245,187443.936561377,269765.320028877,165909896.717652,80547153.5385073,246457050.25616,0.0376813987471581,0.036920651395043,12,9,8,35,1.5,14,30,40,20,0.0941918687009368,0.356902581542625,0.225547225121781,1099,794,685,1517,698
"1854",5783,5783,3444.40558198592,14362.2183697211,153650.742154024,303538.406221623,474995.772327354,179190358.337627,74724279.4513489,253914637.788976,0.0390550355460731,0.0357113642373982,12,9,8,35,1.5,14,30,60,17,0.121699412567086,0.293942369817013,0.20782089119205,1540,665,567,1781,1273
"1855",5784,5784,3423.16697569562,14227.9871101846,162351.718815476,311810.779722266,491813.652623621,179833372.80056,73354214.3423637,253187587.142924,0.039058345069381,0.0352943326648687,12,9,8,35,1.5,14,30,60,20,0.123031275046858,0.279128450084519,0.201079862565689,1575,661,553,1791,1311
"1856",5787,5787,8317.69649369529,40156.1215838706,71523.3861528221,186036.752081706,306033.956312094,159859883.220941,88167896.5346169,248027779.755558,0.0375018659543297,0.0384280911139079,12,9,8,35,1.5,17,22,60,17,0.081660601609945,0.43930236992199,0.260481485765967,1194,1527,1499,1508,785
"1857",5788,5788,8278.44256796321,39902.6286273901,75980.8294520083,192866.675356932,317028.576004294,160456208.717537,86606983.56241,247063192.279947,0.0375052175337075,0.0379980042777158,12,9,8,35,1.5,17,22,60,20,0.0828957582050625,0.422424895028254,0.252660326616658,1228,1523,1496,1534,832
"1858",5789,5789,8161.63116865728,39361.2029058412,44056.4645128323,156637.327324473,248216.625911804,163937325.351146,84009377.8160134,247946703.167159,0.0375141325202001,0.0375528622586964,12,9,8,35,1.5,17,30,40,17,0.090106122666954,0.394338110851781,0.242222116759367,1008,1511,1480,1383,475
"1859",5790,5790,8121.31434762483,39102.0944673702,49112.3043332809,163162.639712647,259498.352860923,164581767.737206,82466032.9571302,247047800.694337,0.0375176520573029,0.0371209990338449,12,9,8,35,1.5,17,30,40,20,0.0914409427741925,0.377650592346921,0.234545767560557,1053,1501,1471,1418,547
"1860",5791,5791,7346.15793838122,34633.59079033,129356.177045961,271087.027794763,442422.953569436,176604019.774054,75674302.3443364,252278322.11839,0.038846711003221,0.0359407844218009,12,9,8,35,1.5,17,30,60,17,0.116342383306658,0.304214555268968,0.210278469287813,1499,1411,1393,1740,1169
"1861",5792,5792,7308.70444293776,34397.074298182,137110.755046463,278817.498300274,457634.032087858,177226492.71977,74317730.2862537,251544223.006024,0.0388499192635129,0.0355311762610198,12,9,8,35,1.5,17,30,60,20,0.117631698569165,0.289546530043024,0.203589114306094,1513,1403,1384,1750,1211
"1862",5793,5793,4090.74446640791,17874.7741741343,28970.003754423,60447.897235188,111383.419630153,228751786.508453,69762312.706773,298514099.215226,0.044037338809877,0.0333392649734293,12,9,8,45,1.2,14,22,40,17,0.224354967659196,0.240290775752337,0.232322871705767,286,878,799,726,165
"1863",5794,5794,4067.1744899896,17723.3184318567,27988.4884504256,64179.7256434425,113958.707015714,229527258.46757,68500233.5612062,298027492.028776,0.044040797623419,0.0329033732710366,12,9,8,45,1.2,14,22,40,20,0.225961186595163,0.226644461401387,0.226302823998275,323,866,786,762,151
"1864",5795,5795,3756.30713712855,15862.6369159656,55924.6274386105,128026.319103574,203569.890595279,240894753.582307,67468954.1539535,308363707.736261,0.0451495993983917,0.0321842267604761,12,9,8,45,1.2,14,22,60,17,0.249506442736452,0.215493684507191,0.232500063621821,843,762,680,1231,631
"1865",5796,5796,3734.25999279892,15723.3569149266,57950.6517100512,133291.460807426,210699.729425203,241638683.362378,66338185.6860663,307976869.048445,0.0451529494008515,0.0317670200370277,12,9,8,45,1.2,14,22,60,20,0.251047329013165,0.203267175555567,0.227157252284366,873,753,677,1261,659
"1866",5797,5797,3640.55943424717,15170.956283032,35129.9632873032,114704.029731887,168645.508736469,249657004.819849,61385810.0205796,311042814.840428,0.045457217272151,0.0306871739747174,12,9,8,45,1.2,14,30,40,17,0.267655511434514,0.149719285668775,0.208687398551644,705,717,647,1160,290
"1867",5798,5798,3618.249265473,15031.4461443237,38202.2785124229,119834.641774965,176686.615697184,250452245.638977,60326103.6886254,310778349.327602,0.0454605585568537,0.030272086892502,12,9,8,45,1.2,14,30,40,20,0.269302677198949,0.138261140768484,0.203781908983717,746,710,636,1195,358
"1868",5799,5799,3351.34746956061,13431.4671437244,96132.40713245,200174.281663386,313089.503409121,261993000.458464,61245960.4355586,323238960.894022,0.0465099252834376,0.0296465371817605,12,9,8,45,1.2,14,30,60,17,0.293206802562184,0.148207152768275,0.220706977665229,1215,606,513,1562,971
"1869",5800,5800,3330.60617639924,13303.9878522847,101608.777249209,206467.452148232,324710.823426125,262749321.814375,60299006.2087191,323048328.023094,0.0465131266979022,0.029249562623511,12,9,8,45,1.2,14,30,60,20,0.29477335525214,0.137968147472288,0.216370751362214,1250,599,505,1581,1008
"1870",5801,5801,8928.57792442217,42380.8837766824,30965.7169592762,51395.8730839818,133671.051744363,227121741.542217,69952579.8252218,297074321.367439,0.043935869348107,0.0334550560806477,12,9,8,45,1.2,17,22,40,17,0.220978689432159,0.242348051572258,0.231663370502208,491,1566,1552,614,199
"1871",5802,5802,8887.61014807721,42118.7896470266,29353.1788710811,54722.0473072791,135081.625973464,227877027.558035,68707632.8923441,296584660.450379,0.0439392233492605,0.0330268073216036,12,9,8,45,1.2,17,22,40,20,0.222543097643719,0.228886980405703,0.225715039024711,502,1562,1548,661,175
"1872",5803,5803,8134.67505693086,37974.6249681048,48665.6303149517,111460.533739922,206235.46407991,238634051.65261,67630336.4336547,306264388.086265,0.0449898633697939,0.0323343642913328,12,9,8,45,1.2,17,22,60,17,0.244823897861212,0.217238641095066,0.231031269478139,859,1478,1472,1141,543
"1873",5804,5804,8096.11579170315,37731.5374093524,49984.0358223869,116284.540343832,212096.229367274,239357836.311863,66512719.8574447,305870556.169308,0.0449931104335509,0.0319245887252334,12,9,8,45,1.2,17,22,60,20,0.246323057968275,0.205154337843272,0.225738697905773,887,1471,1468,1169,564
"1874",5805,5805,7865.80154077215,36480.4354168529,29321.1352910313,98002.5226171508,171669.894865807,247966642.932532,62753049.1787536,310719692.111286,0.0453176749818751,0.0308581603409872,12,9,8,45,1.2,17,30,40,17,0.264154300023677,0.164502649620955,0.214328474822316,720,1450,1456,1042,173
"1875",5806,5806,7826.69410823409,36235.9459584187,31585.4005748194,102667.061374853,178315.102016325,248740281.710733,61703418.8664217,310443700.577155,0.0453209595710479,0.0304503603033249,12,9,8,45,1.2,17,30,40,20,0.26575672193015,0.153153452350182,0.209455087140166,754,1442,1452,1078,216
"1876",5807,5807,7156.8052369768,32567.0194470156,80045.5330461721,176055.530837167,295824.888567331,259046294.372298,61401497.0231221,320447791.39542,0.0463119403446808,0.0298590616522798,12,9,8,45,1.2,17,30,60,17,0.287103351549311,0.149888902422741,0.218496126986026,1166,1358,1361,1463,865
"1877",5808,5808,7120.17822997756,32341.2637700486,84689.7942018443,181870.046443227,306021.282645097,259780971.621687,60461884.055702,320242855.677389,0.0463150426646656,0.0294693606820081,12,9,8,45,1.2,17,30,60,20,0.288625073251712,0.13972927498045,0.214177174116081,1193,1352,1358,1490,900
"1878",5809,5809,4102.14623898715,17886.5452259269,28985.6214880465,59943.9670950247,110918.280047985,230645413.476255,66738573.5871531,297383987.063408,0.0440411980137702,0.0322068189414104,12,9,8,45,1.5,14,22,40,17,0.228277197802506,0.207596396254396,0.217936797028451,283,879,805,723,166
"1879",5810,5810,4078.5078137978,17734.9956145599,27948.7730309448,63636.8579718098,113399.134431112,231435071.247182,65516966.0661928,296952037.313374,0.0440446563390492,0.0317718200914047,12,9,8,45,1.5,14,22,40,20,0.229912799515353,0.194387684025003,0.212150241770178,313,868,791,755,146
"1880",5811,5811,3772.66904755409,15894.4040443927,55603.2375855193,127189.362058432,202459.672735899,243061486.638872,64258441.6324636,307319928.271336,0.0451539096586122,0.030973981546596,12,9,8,45,1.5,14,22,60,17,0.253994351839705,0.180779805231231,0.217387078535468,838,764,683,1227,626
"1881",5812,5812,3744.77912292381,15734.0246511148,57780.7675949165,132352.108294993,209611.679663948,243617392.355383,63521486.4294524,307138878.784835,0.0451572591435223,0.0306393283704894,12,9,8,45,1.5,14,22,60,20,0.255145787785228,0.172811428288957,0.213978608037093,871,754,679,1255,657
"1882",5813,5813,3650.89020031174,15181.0728268066,34959.5976824956,113997.896884322,167789.457593936,251713008.187239,58711530.3945631,310424538.581802,0.0454611051946441,0.0295606947085226,12,9,8,45,1.5,14,30,40,17,0.271914068436205,0.120803460090679,0.196358764263442,694,718,650,1158,286
"1883",5814,5814,3628.51588904724,15041.4826257785,37976.3271421834,119091.230164161,175737.55582117,252521229.908438,57690060.9420766,310211290.850515,0.0454644460030205,0.0291464679620245,12,9,8,45,1.5,14,30,40,20,0.273588121273044,0.109758753982122,0.191673437627583,744,712,642,1192,348
"1884",5815,5815,3360.93443288791,13440.8176722812,95799.8417618254,199056.551592676,311658.14545967,264109069.194107,58726402.3651642,322835471.559271,0.0465142239156248,0.0285242664338514,12,9,8,45,1.5,14,30,60,17,0.297589771711535,0.120964264257797,0.209277017984666,1213,608,521,1560,970
"1885",5816,5816,3340.13073330149,13313.2538401794,101210.200830881,205307.738464643,323171.323869005,264877455.191426,57815201.7256497,322692656.917076,0.0465174248337918,0.028128025559148,12,9,8,45,1.5,14,30,60,20,0.299181313642245,0.111111846992779,0.205146580317512,1245,600,510,1576,1005
"1886",5817,5817,8947.73245487859,42400.9438629742,31006.3450252012,50934.8151776983,133289.836520752,229003401.840176,66912934.5930667,295916336.433242,0.0439397112157537,0.032322012945455,12,9,8,45,1.5,17,22,40,17,0.224876133261178,0.209481686179043,0.21717890972011,489,1567,1553,607,200
"1887",5818,5818,8906.6611194819,42138.7093353552,29340.3102508518,54223.0961993562,134608.776905045,229772656.574442,65707735.3999931,295480391.974435,0.0439430647455301,0.0318946437143598,12,9,8,45,1.5,17,22,40,20,0.226469474588654,0.196450390081675,0.211459932335165,501,1563,1550,654,174
"1888",5819,5819,8152.5108292737,37993.036725429,48600.3675077858,110628.155354001,205374.070416489,240586049.495832,64754455.2642455,305340504.760077,0.0449941534991448,0.0312051291805707,12,9,8,45,1.5,17,22,60,17,0.248867030384429,0.186142985476645,0.217505007930537,854,1479,1477,1134,541
"1889",5820,5820,8113.84911437555,37749.7972662879,49854.0186525251,115409.121079406,211126.786112594,241322809.882975,63674031.8109955,304996841.69397,0.0449974000635814,0.0307961028815844,12,9,8,45,1.5,17,22,60,20,0.250393066846723,0.174460835330216,0.212426951088469,880,1472,1470,1164,563
"1890",5821,5821,7883.33743308705,36497.9906422741,29184.2054382613,97348.0896904295,170913.623204052,250010027.230855,60051604.5846349,310061631.81549,0.0453216093664975,0.0297304052060938,12,9,8,45,1.5,17,30,40,17,0.268386719410137,0.135293101026075,0.201839910218106,716,1451,1458,1034,172
"1891",5822,5822,7844.13307977925,36253.3830334822,31394.7442278034,101976.338045162,177468.598386227,250796462.262389,59039553.9460764,309836016.208465,0.0453248934845196,0.029323452856158,12,9,8,45,1.5,17,30,40,20,0.270015645929924,0.124350236466938,0.197182941198431,749,1445,1454,1070,210
"1892",5823,5823,7173.12864429655,32583.3004897908,79759.5404294103,175009.506890878,294525.476454376,261145963.974418,58852420.2923046,319998384.266722,0.0463162197234176,0.0287358263882143,12,9,8,45,1.5,17,30,60,17,0.291452353514563,0.122326841441371,0.206889597477967,1160,1359,1364,1459,861
"1893",5824,5824,7136.40637906862,32357.4159458057,84339.974076349,180783.211911678,304617.008312902,261892521.967043,57947905.6418792,319840427.608923,0.0463193215647035,0.0283468476421934,12,9,8,45,1.5,17,30,60,20,0.292998683553262,0.112546716876202,0.202772700214732,1189,1353,1359,1484,899
"1894",5891,5891,6362.31433047375,31810.7332500057,194086.96647463,365366.748501686,597626.762556795,167301747.724506,84538987.6023499,251840735.326856,0.0383147014681453,0.0381174217646269,12,10,8,35,1.2,14,22,60,17,0.0970747807353042,0.400064551743443,0.248569666239373,1700,1344,1259,1854,1418
"1895",5892,5892,6332.89441963201,31608.7560606284,204979.448512048,376057.317413008,618978.416405317,168000582.058211,82823229.161284,250823811.219495,0.0383186104349326,0.0376363911250945,12,10,8,35,1.2,14,22,60,20,0.0985222617521273,0.381512799962007,0.240017530857067,1739,1334,1253,1863,1462
"1896",5893,5893,6252.48925345128,31179.2370407695,144328.971326198,320666.920611727,502427.618232145,172204880.27552,80213864.0746035,252418744.350123,0.0383321684773726,0.0372014618906428,12,10,8,35,1.2,14,30,40,17,0.107230537183235,0.353298867139874,0.230264702161555,1598,1329,1233,1801,1239
"1897",5894,5894,6222.23405235223,30972.7717150591,156214.362268196,331114.660754875,524524.028790482,172961764.917345,78524773.651142,251486538.568487,0.0383362827277505,0.0367178381248319,12,10,8,35,1.2,14,30,40,20,0.108798256595586,0.335035465065052,0.221916860830319,1625,1320,1229,1817,1287
"1898",5895,5895,5642.08636390757,27417.6225810301,319283.970738025,504677.828833862,857021.508516825,187590688.184867,71359998.7549134,258950686.939781,0.0398809753382917,0.0352513862660874,12,10,8,35,1.2,14,30,60,17,0.139098841018844,0.257565861965143,0.198332351491994,1900,1231,1136,1938,1723
"1899",5896,5896,5613.70699425118,27227.8854449253,334248.241555474,516438.49023196,883528.32422661,188328941.367003,69892330.4618202,258221271.828823,0.039884751379498,0.0347921763331317,12,10,8,35,1.2,14,30,60,20,0.140627969476351,0.241696601340067,0.191162285408209,1931,1223,1128,1948,1750
"1900",5899,5899,14118.5053215772,71252.1691275263,165425.324439357,328988.233212381,579784.232100841,166229503.689086,85530803.2522081,251760306.941294,0.0381616297852365,0.0382328571691194,12,10,8,35,1.2,17,22,60,17,0.0948538639717506,0.410788624147062,0.252821244059406,1678,1859,1847,1810,1330
"1901",5900,5900,14068.6727699634,70915.3626737324,175346.382595612,339080.782657594,599411.200696902,166909583.298935,83842295.2643405,250751878.563275,0.0381655306183349,0.0377592736942456,12,10,8,35,1.2,17,22,60,20,0.0962624987192248,0.392531519695674,0.24439700920745,1704,1856,1843,1824,1361
"1902",5901,5901,13896.8589548577,70129.1898750105,120852.138689087,287312.41727974,492190.604798694,170323461.993126,81199347.0568622,251522809.049988,0.0381475435331412,0.0373618235170007,12,10,8,35,1.2,17,30,40,17,0.103333594636021,0.363954467155652,0.233644030895836,1578,1845,1840,1762,1120
