time,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,total_pop
25.5,36625.30599453072,2135.643629965157,1068.7863063271398,16114.371157654,917.6086256018647,618.3610585006876,34132.96397735013,8386.959250070366,100000.00000000007
25.583333333333332,36625.78523817023,2135.673745192439,1068.7575723332534,16107.479491719027,917.2093064664155,617.6511719617254,34153.990630207154,8373.452843949808,100000.00000000006
25.666666666666664,36626.26158547015,2135.7036754418996,1068.7290752165895,16100.638737633612,916.8129371581282,616.9471095057409,34174.84919987912,8360.057679694817,100000.00000000006
25.75,36626.73505770581,2135.7334220850353,1068.7008129620915,16093.848521572352,916.4194960187294,616.2488219230623,34195.54105466311,8346.772813069869,100000.00000000006
25.833333333333332,36627.20567598049,2135.7629864821856,1068.672783572579,16087.108472429265,916.0289615475027,615.556260434125,34216.06755142013,8333.597308133778,100000.00000000006
25.916666666666664,36627.67346122685,2135.7923699826256,1068.644985068574,16080.418221798309,915.6413124001567,614.8693766855713,34236.430035673846,8320.53023716412,100000.00000000004
26,36628.13843420839,2135.821573924664,1068.6174154881323,16073.777403954005,915.2565273877044,614.1881227463882,34256.62984170837,8307.570680582396,100000.00000000004
26.083333333333332,36628.6006155209,2135.850599635736,1068.5900728866727,16067.185655832242,914.8745854753474,613.5124511040796,34276.66829266519,8294.717726879873,100000.00000000004
26.166666666666664,36629.060025593906,2135.8794484324962,1068.5629553368128,16060.64261701116,914.4954657813702,612.8423146608758,34296.54670063928,8281.970472544146,100000.00000000004
26.25,36629.516684692055,2135.9081216209115,1068.5360609282036,16054.147929692219,914.1191475760404,612.1776667299788,34316.266366774245,8269.328021986383,100000.00000000003
26.333333333333332,36629.97061291655,2135.936620496353,1068.5093877673673,16047.701238681364,913.7456102805194,611.5184610318429,34335.82858135678,8256.789487469265,100000.00000000004
26.416666666666664,36630.42183020653,2135.9649463436845,1068.4829339775383,16041.30219137034,913.3748334657766,610.8646516904892,34355.23462391008,8244.35398903559,100000.00000000003
26.5,36630.87035634047,2135.9931004373566,1068.456697698504,16034.95043771813,913.0067968515162,610.216193229856,34374.48576328663,8232.020654437565,100000.00000000003
26.583333333333332,36631.31621093752,2136.021084041492,1068.4306770864494,16028.645630232528,912.641480305107,609.5730405701834,34393.583257759994,8219.788619066761,100000.00000000003
26.666666666666664,36631.75941345888,2136.048898409977,1068.4048703138008,16022.387423951839,912.278863840523,608.9351490244306,34412.52835511585,8207.657025884726,100000.00000000003
26.75,36632.19998320916,2136.076544786546,1068.3792755690756,16016.175476426704,911.9189276172893,608.3024742947291,34431.32229274228,8195.625025354246,100000.00000000003
26.833333333333332,36632.637939337685,2136.1040244048704,1068.35389105673,16010.009447702061,911.5616519394378,607.6749724688664,34449.966297719126,8183.691775371262,100000.00000000004
26.916666666666664,36633.073300839824,2136.131338488645,1068.3287149970097,16003.889000299223,911.2070172544669,607.0526000168052,34468.461586906626,8171.856441197429,100000.00000000003
27,36633.506086558315,2136.1584882516704,1068.303745625803,15997.813799198086,910.855004152312,606.4353137872336,34486.80936703331,8160.118195393297,100000.00000000003
27.083333333333332,36633.93631518455,2136.1854748979404,1068.2789811944947,15991.783511819465,910.5055933643209,605.8230710041487,34505.01083478297,8148.476217752137,100000.00000000001
27.166666666666664,36634.36400525984,2136.212299621726,1068.2544199698218,15985.797808007554,910.1587657622377,605.2158292634714,34523.06717688099,8136.929695234369,100000.00000000001
27.25,36634.78917517675,2136.238963607656,1068.2300602337311,15979.856360012487,909.8145023571931,604.6135465296929,34540.979570179865,8125.477821902634,100000.00000000001
27.333333333333332,36635.21184318031,2136.2654680308,1068.205900283238,15973.958842473074,909.4727842987018,604.016181132554,34558.74918174389,8114.119798857447,100000.00000000001
27.416666666666664,36635.63202736926,2136.2918140567513,1068.1819384302862,15968.104932399592,909.1335928736681,603.4236917637535,34576.37716893322,8102.854834173473,100000
27.5,36636.049745697346,2136.318002841707,1068.1581730016114,15962.294309156754,908.7969095053969,602.836037473688,34593.8646794871,8091.682142836397,100000
27.583333333333332,36636.46501597451,2136.3440355325474,1068.1346023386034,15956.52665444676,908.4627157526129,602.2531776682234,34611.21285160637,8080.600946680386,100000.00000000001
27.666666666666664,36636.8778558681,2136.369913266916,1068.1112247971712,15950.801652292486,908.130993308486,601.6750721054955,34628.42281403521,8069.610474326134,100000
27.75,36637.28828290411,2136.395637173298,1068.088038747609,15945.118989020788,907.8017239996644,601.1016808927398,34645.4956861423,8058.709961119495,100000
27.833333333333332,36637.69631446837,2136.4212083710995,1068.0650425744648,15939.478353245922,907.4748897853129,600.5329644831526,34662.43257800099,8047.898649070688,100000
27.916666666666664,36638.101967807714,2136.4466279707217,1068.042234676408,15933.879435853078,907.1504727561604,599.9688836727803,34679.23459046906,8037.175786794073,100000
28,36638.50526003119,2136.471897073641,1068.0196134661016,15928.321929982032,906.8284551335513,599.4093995974381,34695.90281526756,8026.540629448488,100000
28.083333333333332,36638.90620811117,2136.4970167724823,1067.9971773700727,15922.805531010921,906.5088192685068,598.8544737296567,34712.438335059036,8015.992438678153,100000
28.166666666666664,36639.30482888458,2136.521988151096,1067.9749248285855,15917.32993654012,906.1915476407896,598.3040678756591,34728.842223525055,8005.530482554115,100000
28.25,36639.701139054,2136.5468122846323,1067.9528542955163,15911.894846376237,905.8766228579774,597.7581441723639,34745.11554544302,7995.154035516259,100000
28.333333333333332,36640.095155188785,2136.571490239614,1067.9309642382295,15906.499962516225,905.5640276545422,597.2166650844175,34761.259356762355,7984.862378315839,100000.00000000001
28.416666666666664,36640.48689372622,2136.5960230740106,1067.9092531374524,15901.144989131604,905.2537448909362,596.6795934012533,34777.27470467995,7974.65479795857,100000
28.5,36640.87637097267,2136.6204118373103,1067.8877194871557,15895.829632552794,904.9457575526837,596.146892234179,34793.16262771497,7964.530587648233,100000
28.583333333333332,36641.26360310459,2136.644657570593,1067.8663617944314,15890.55360125355,904.6400487494806,595.6185250134903,34808.92415578304,7954.489046730827,100000
28.666666666666664,36641.648606169714,2136.668761306602,1067.845178579374,15885.316605835525,904.3366017142986,595.0944554856123,34824.56031026966,7944.529480639214,100000
28.75,36642.03139608809,2136.692724069812,1067.8241683749623,15880.118359012928,904.0353998024973,594.574647710267,34840.07210410314,7934.651200838315,100000.00000000001
28.833333333333332,36642.41198865316,2136.716546876502,1067.8033297269408,15874.958575597295,903.7364264909417,594.059066057666,34855.46054182671,7924.853524770797,100000.00000000001
28.916666666666664,36642.79039953287,2136.7402307348234,1067.7826611937057,15869.836972482359,903.439665377126,593.5476752057318,34870.726619670146,7915.135775803269,100000.00000000003
29,36643.16664427065,2136.76377664487,1067.7621613461893,15864.753268629052,903.1451001783037,593.0404401373434,34885.871325620625,7905.497283172987,100000.00000000001
29.083333333333332,36643.54073828656,2136.7871855987432,1067.7418287677456,15859.70718505058,902.8527147306245,592.5373261376062,34900.89563949311,7895.937381935054,100000.00000000001
29.166666666666664,36643.91269687824,2136.810458580624,1067.721662054039,15854.69844479763,902.5624929882761,592.0382987911507,34915.800532999965,7886.455412910106,100000.00000000003
29.25,36644.282535222,2136.8335965668366,1067.701659812932,15849.72677294366,902.2744190226324,591.5433239794526,34930.586969820026,7877.050722632495,100000.00000000004
29.333333333333332,36644.650268373814,2136.8566005259163,1067.681820664374,15844.79189657032,901.988477021409,591.0523678781802,34945.25590566708,7867.722663298952,100000.00000000004
29.416666666666664,36645.015911270326,2136.879471418676,1067.6621432402947,15839.893544752942,901.7046512878233,590.5653969545658,34959.808288357686,7858.4705927177265,100000.00000000004
29.5,36645.37947872989,2136.902210198269,1067.6426261844924,15835.03144854616,901.4229262397598,590.0823779648003,34974.24505787847,7849.293874258199,100000.00000000004
29.583333333333332,36645.740985453514,2136.924817810257,1067.623268152529,15830.205340969633,901.1432864089443,589.6032779514542,34988.56714645273,7840.19187680097,100000.00000000003
29.666666666666664,36646.10044602591,2136.947295192671,1067.604067811623,15825.41495699384,900.8657164401209,589.12806424092,35002.775478606556,7831.163974688405,100000.00000000004
29.75,36646.457874916385,2136.9696432760766,1067.5850238405449,15820.660033526001,900.5902010902363,588.6567044408804,35016.870971234275,7822.209547675642,100000.00000000004
29.833333333333332,36646.8132864799,2136.9918629836375,1067.5661349295117,15815.940309396105,900.3167252276297,588.189166437799,35030.854533663405,7813.327980882061,100000.00000000004
29.916666666666664,36647.16669495796,2137.013955231177,1067.5473997800855,15811.255525343,900.0452738312282,587.7254183944336,35044.727067718966,7804.5186647431965,100000.00000000004
30,36647.518114479615,2137.035920927239,1067.5288171050697,15806.605424000623,899.7758319897482,587.2654287473736,35058.48946778728,7795.780994963102,100000.00000000006
30.083333333333332,36647.86755906236,2137.0577609731527,1067.5103856284088,15801.989749884304,899.5083849009022,586.8091662046,35072.14262087916,7787.1143724671565,100000.00000000004
30.166666666666664,36648.21504261312,2137.079476263088,1067.4921040850882,15797.408249377162,899.2429178706116,586.3565997430676,35085.68740669261,7778.5182033553065,100000.00000000006
30.25,36648.56057892912,2137.101067684121,1067.4739712210333,15792.860670716631,898.9794163122242,585.907698606309,35099.12469767487,7769.991898855747,100000.00000000006
30.333333333333332,36648.90418169885,2137.122536116292,1067.4559857930137,15788.346763981037,898.7178657457388,585.4624323020626,35112.45535908402,7761.534875279034,100000.00000000004
30.416666666666664,36649.24586450296,2137.143882432662,1067.4381465685435,15783.866281076305,898.4582517970333,585.0207705999201,35125.68024905002,7753.146553972611,100000.00000000006
30.5,36649.58564081515,2137.165107499376,1067.4204523257863,15779.418975722741,898.2005601971007,584.5826835289979,35138.80021863513,7744.826361275774,100000.00000000006
30.583333333333332,36649.9235240031,2137.186212175719,1067.4029018534584,15775.004603441914,897.9447767812877,584.1481413756285,35151.81611189392,7736.573728475039,100000.00000000006
30.666666666666664,36650.2595273293,2137.2071973141715,1067.3854939507355,15770.622921543636,897.6908874885413,583.7171146810738,35164.72876593266,7728.38809175994,100000.00000000006
30.75,36650.59366395199,2137.22806376047,1067.3682274271575,15766.27368911302,897.4388783606594,583.2895742392594,35177.53901096829,7720.268892179216,100000.00000000007
30.833333333333332,36650.92594692599,2137.248812353663,1067.3511011025364,15761.956666997658,897.1887355415464,582.8654910945303,35190.247670386714,7712.2155755974245,100000.00000000006
30.916666666666664,36651.2563892036,2137.2694439261663,1067.3341138068638,15757.671617794846,896.9404452764752,582.4448365394256,35202.85556080076,7704.227592651942,100000.00000000007
31,36651.58500363539,2137.2899593038173,1067.3172643802206,15753.418305838952,896.6939939113538,582.0275821124766,35215.36349210749,7696.304398710374,100000.00000000007
31.083333333333332,36651.91180297114,2137.3103593059345,1067.3005516726857,15749.196497188828,896.4493678919974,581.6136995960217,35227.77226754512,7688.445453828347,100000.00000000007
31.166666666666664,36652.23679986061,2137.330644745367,1067.2839745442461,15745.00595961534,896.2065537634052,581.2031610140446,35240.08268374935,7680.650222707704,100000.00000000007
31.25,36652.560006854415,2137.350816428553,1067.2675318647105,15740.846462588972,895.9655381690425,580.79593863003,35252.29553080928,7672.918174655077,100000.00000000007
31.333333333333332,36652.88143640483,2137.370875155571,1067.251222513619,15736.717777267531,895.7263078501284,580.3920049448411,35264.411592322715,7665.248783540847,100000.00000000009
31.416666666666664,36653.2011008666,2137.390821720194,1067.235045380158,15732.619676483924,895.4888496449278,579.9913326946145,35276.43164545118,7657.641527758486,100000.00000000009
31.5,36653.5190124978,2137.4106569099413,1067.218999363072,15728.551934734036,895.2531504880494,579.5938948486756,35288.356460974246,7650.095890184262,100000.00000000009
31.583333333333332,36653.83518346059,2137.430381506133,1067.2030833705805,15724.514328164682,895.0191974097479,579.1996646074742,35300.186803343524,7642.611358137342,100000.00000000007
31.666666666666664,36654.149625822036,2137.449996283941,1067.1872963202923,15720.506634561661,894.786977535231,578.8086154005365,35311.923430736155,7635.187423340229,100000.00000000009
31.75,36654.4623515549,2137.4695020124377,1067.1716371391212,15716.528633337875,894.556478083972,578.4207208844384,35323.56709510774,7627.823581879596,100000.00000000009
31.833333333333332,36654.773372538424,2137.4888994546513,1067.1561047632038,15712.580105521549,894.3276863690276,578.0359549407958,35335.11854224497,7620.519334167462,100000.00000000009
31.916666666666664,36655.08270055911,2137.5081893676142,1067.140698137817,15708.660833744525,894.1005897963589,577.654291674274,35346.57851181766,7613.274184902735,100000.00000000009
32,36655.39034731148,2137.527372502412,1067.1254162172968,15704.770602230645,893.875175864159,577.2757054106153,35357.94773743038,7606.087643033103,100000.00000000009
32.08333333333333,36655.69632439884,2137.5464496042355,1067.1102579649573,15700.909196784214,893.6514321621851,576.9001706946849,35369.22694667368,7598.959221717287,100000.00000000009
32.166666666666664,36656.00064333408,2137.565421412429,1067.095222353011,15697.076404778547,893.4293463710939,576.5276622885343,35380.41686117477,7591.888438287625,100000.00000000009
32.25,36656.303315540375,2137.5842886605365,1067.0803083624892,15693.272015144596,893.2089062617836,576.1581551694825,35391.518196647805,7584.8748142130235,100000.00000000009
32.33333333333333,36656.604352351926,2137.603052076356,1067.0655149831637,15689.495818359654,892.9900996947397,575.7916245282149,35402.53166294381,7577.9178750622295,100000.00000000009
32.416666666666664,36656.903765014744,2137.621712381982,1067.050841213469,15685.747606436153,892.7729146193855,575.4280457669005,35413.45796410001,7571.017150467453,100000.0000000001
32.5,36657.20156468734,2137.640270293854,1067.0362860604262,15682.02717291053,892.557339073437,575.0673944973239,35424.29779838886,7564.172174088315,100000.00000000009
32.58333333333333,36657.49776244148,2137.6587265228077,1067.0218485395646,15678.334312832174,892.3433611822633,574.7096465390375,35435.05185836663,7557.382483576141,100000.0000000001
32.666666666666664,36657.79236926289,2137.6770817741153,1067.0075276748482,15674.668822752446,892.1309691582502,574.3547779175285,35445.720830921455,7550.647620538564,100000.0000000001
32.75,36658.08539605196,2137.695336747537,1066.9933224986,15671.030500713807,891.92015130017,574.0027648624028,35456.30539732115,7543.967130504476,100000.0000000001
32.83333333333333,36658.37685362445,2137.7134921373645,1066.9792320514273,15667.419146238974,891.7108959925542,573.6535838055867,35466.80623326045,7537.340562889281,100000.00000000009
32.916666666666664,36658.66675271225,2137.731548632467,1066.9652553821486,15663.834560320198,891.5031917050718,573.307211379544,35477.22400890795,7530.767470960474,100000.0000000001
33,36658.95510396396,2137.7495069163356,1066.9513915477212,15660.276545408597,891.297026991911,572.9636244155096,35487.559388952526,7524.247411803546,100000.0000000001
33.08333333333333,36659.2419179457,2137.7673676671293,1066.9376396131681,15656.744905403568,891.0923904911666,572.6227999417397,35497.81303264945,7517.779946288188,100000.0000000001
33.166666666666664,36659.52720514169,2137.785131557719,1066.9239986515076,15653.239445642283,890.8892709242309,572.2847151817771,35507.98559386609,7511.364639034809,100000.0000000001
33.25,36659.81097595501,2137.8027992557295,1066.9104677436808,15649.759972889242,890.6876570951893,571.9493475527333,35518.077721127156,7505.001058381373,100000.00000000012
33.33333333333333,36660.093240708215,2137.820371423588,1066.8970459784832,15646.306295325918,890.4875378902194,571.6166746635859,35528.090057659574,7498.68877635052,100000.0000000001
33.416666666666664,36660.37400964403,2137.837848718561,1066.8837324524945,15642.878222540472,890.288902276996,571.2866743134908,35538.023241437055,7492.427368617005,100000.0000000001
33.5,36660.65329292599,2137.8552317928,1066.870526270009,15639.475565517534,890.091739304099,570.9593244901113,35547.87790522414,7486.2164144754315,100000.00000000012
33.58333333333333,36660.93110063911,2137.872521293387,1066.8574265429681,15636.098136628067,889.8960381004256,570.6346033679608,35557.654676619924,7480.055496808272,100000.00000000012
33.666666666666664,36661.20744279052,2137.8897178623697,1066.8444323908925,15632.745749619296,889.7017878746075,570.3124893067627,35567.35417810148,7473.944202054195,100000.00000000012
33.75,36661.4823293101,2137.9068221368093,1066.8315429408153,15629.41821960471,889.5089779144319,569.9929608498221,35576.97702706675,7467.8821201766705,100000.0000000001
33.83333333333333,36661.75577005116,2137.92383474882,1066.8187573272148,15626.115363054143,889.3175975862662,569.6759967224159,35586.52383587722,7461.868844632874,100000.00000000012
33.916666666666664,36662.02777479102,2137.9407563256077,1066.8060746919502,15622.836997783914,889.1276363344875,569.3615758301946,35595.99521190008,7455.903972342863,100000.00000000012
34,36662.29835323165,2137.9575874895145,1066.7934941841947,15619.582942947052,888.9390836809157,569.0496772576006,35605.39175755015,7449.987103659047,100000.00000000012
34.08333333333333,36662.56751500032,2137.974328858055,1066.7810149603722,15616.353019023574,888.7519292242506,568.7402802663,35614.714070331334,7444.117842335924,100000.00000000013
34.166666666666664,36662.83526965017,2137.99098104396,1066.7686361840924,15613.14704781085,888.566162639514,568.4333642936288,35623.962742877804,7438.295795500109,100000.00000000013
34.25,36663.10162666085,2138.0075446552128,1066.7563570260882,15609.964852414018,888.3817736774939,568.1289089510528,35633.138362994796,7432.520573620626,100000.00000000013
34.33333333333333,36663.36659543912,2138.024020295091,1066.7441766641523,15606.806257236485,888.1987521641948,567.8268940226433,35642.24151369897,7426.79179047947,100000.00000000013
34.416666666666664,36663.63018531944,2138.040408562203,1066.7320942830752,15603.671087970495,888.0170880002906,567.5272994635636,35651.27277325861,7421.109063142445,100000.00000000013
34.5,36663.89240556458,2138.05671005053,1066.7201090745834,15600.55917158774,887.8367711605819,567.2301053985724,35660.23271523328,7415.4720119302665,100000.00000000013
34.58333333333333,36664.15326536619,2138.07292534946,1066.7082202372778,15597.470336330078,887.6577916934565,566.9352921205384,35669.12190851321,7409.880260389924,100000.00000000013
34.666666666666664,36664.4127738454,2138.089055043828,1066.6964269765747,15594.404411700281,887.4801397203549,566.6428400889699,35677.94091735843,7404.333435266305,100000.00000000015
34.75,36664.67094005338,2138.105099713954,1066.6847285046438,15591.361228452874,887.3038054352393,566.352729928557,35686.690301437404,7398.831166474089,100000.00000000015
34.83333333333333,36664.92777297195,2138.1210599356796,1066.67312404035,15588.340618585025,887.1287791040653,566.0649424277268,35695.37061586548,7393.373087069875,100000.00000000015
34.916666666666664,36665.18328151409,2138.1369362804053,1066.6616128091944,15585.342415327503,886.9550510642591,565.779458537213,35703.98241124289,7387.9588332245885,100000.00000000015
35,36665.43747452459,2138.1527293151253,1066.650194043255,15582.366453135717,886.782611724197,565.4962593686369,35712.5262336925,7382.5880441961235,100000.00000000015
35.08333333333333,36665.6903607805,2138.168439602466,1066.6388669811304,15579.412567680793,886.6114515626894,565.2153261931014,35721.00262489722,7377.2603623022405,100000.00000000015
35.166666666666664,36665.9419489918,2138.184067700722,1066.627630867881,15576.480595840729,886.4415611284683,564.9366404398,35729.41212213705,7371.975432893704,100000.00000000016
35.25,36666.19224780185,2138.19961416389,1066.6164849549732,15573.570375691615,886.272931039679,564.6601836946351,35737.75525832583,7366.732904327677,100000.00000000015
35.33333333333333,36666.44126578801,2138.2150795417047,1066.6054285002224,15570.681746498914,886.1055519833741,564.3859376988507,35746.03256204773,7361.5324279413435,100000.00000000015
35.416666666666664,36666.689011462135,2138.230464379675,1066.5944607677382,15567.814548708808,885.9394147150126,564.1138843476778,35754.24455759332,7356.373658025784,100000.00000000016
35.5,36666.93549327112,2138.2457692191174,1066.5835810278677,15564.968623939589,885.774510057962,563.8440056889901,35762.391764995424,7351.256251800079,100000.00000000015
35.58333333333333,36667.18071959745,2138.260994597192,1066.572788557142,15562.14381497314,885.610828903003,563.576283921975,35770.474700064595,7346.179869385651,100000.00000000015
35.666666666666664,36667.42469875971,2138.2761410469357,1066.5620826382217,15559.33996574646,885.4483622078402,563.310701395813,35778.49387442434,7341.144173780842,100000.00000000016
35.75,36667.667439013094,2138.2912090972936,1066.551462559843,15556.556921343245,885.2871009966137,563.0472406083715,35786.44979554599,7336.148830835719,100000.00000000017
35.83333333333333,36667.90894854996,2138.3061992731596,1066.5409276167643,15553.794527985547,885.1270363594158,562.7858842049103,35794.3429667833,7331.193509227111,100000.00000000016
35.916666666666664,36668.14923550032,2138.3211120954006,1066.5304771097137,15551.052633025476,884.9681594518104,562.5266149767971,35802.17388740678,7326.277880433865,100000.00000000016
36,36668.38830793234,2138.335948080897,1066.5201103453362,15548.331084936975,884.8104614943566,562.2694158602364,35809.94305263769,7321.401618712338,100000.00000000017
36.08333333333333,36668.62617385287,2138.350707742572,1066.5098266361424,15545.62973330764,884.6539337721347,562.0142699350092,35817.650953681696,7316.564401072108,100000.00000000017
36.166666666666664,36668.86284120791,2138.365391589423,1066.4996253004574,15542.948428830612,884.4985676342766,561.7611604232235,35825.29807776237,7311.765907251893,100000.00000000016
36.25,36669.098317883145,2138.3800001265563,1066.4895056623686,15540.287023296523,884.3443544934989,561.510070688077,35832.88490815428,7307.005819695711,100000.00000000016
36.33333333333333,36669.33261170442,2138.3945338552185,1066.4794670516771,15537.64536958549,884.1912858256402,561.2609842326306,35840.411924215856,7302.283823529234,100000.00000000016
36.416666666666664,36669.565730438204,2138.408993272826,1066.469508803846,15535.02332165919,884.0393531691999,561.0138846985924,35847.87960142194,7297.59960653637,100000.00000000017
36.5,36669.797681792115,2138.423378873,1066.4596302599523,15532.420734552958,883.8885481248828,560.7687558651143,35855.2884113961,7292.9528591360495,100000.00000000017
36.58333333333333,36670.028473415376,2138.4376911455925,1066.4498307666372,15529.83746436798,883.7388623551453,560.5255816475967,35862.638821942615,7288.343274359232,100000.00000000017
36.666666666666664,36670.25811289928,2138.4519305767235,1066.4401096760566,15527.27336826351,883.5902875837448,560.2843460965071,35869.93129707824,7283.770547826107,100000.00000000017
36.75,36670.4866077777,2138.4660976488067,1066.4304663458354,15524.728304449165,883.4428155952934,560.0450333962065,35877.16629706365,7279.234377723511,100000.00000000017
36.83333333333333,36670.7139655275,2138.4801928405786,1066.4209001390168,15522.20213217726,883.2964382348142,559.8076278637889,35884.34427843466,7274.734464782548,100000.00000000017
36.916666666666664,36670.940193569055,2138.4942166271358,1066.4114104240168,15519.694711735207,883.1511474073008,559.5721139479289,35891.465694033126,7270.270512256405,100000.00000000017
37,36671.165299266664,2138.5081694799565,1066.4019965745772,15517.205904437968,883.0069350772795,559.3384762277415,35898.53099303761,7265.842225898382,100000.00000000017
37.08333333333333,36671.389289929044,2138.5220518669344,1066.3926579697186,15514.735572620562,882.863793268376,559.106699411651,35905.5406209938,7261.449313940104,100000.00000000019
37.166666666666664,36671.612172809735,2138.5358642524075,1066.3833939936944,15512.283579630619,882.7217140628835,558.876768336271,35912.49501984464,7257.091487069941,100000.00000000019
37.25,36671.833955107606,2138.5496070971867,1066.374204035946,15509.849789820977,882.5806896013343,558.6486679652894,35919.39462796029,7252.768458411559,100000.00000000019
37.33333333333333,36672.054643967254,2138.563280858584,1066.3650874910563,15507.434068542456,882.4407120820806,558.4223833883858,35926.23988016734,7248.479943503027,100000.00000000019
37.416666666666664,36672.274246479465,2138.5768859904433,1066.356043758706,15505.036282136298,882.3017737608573,558.1978998200992,35933.03120777927,7244.225660275045,100000.00000000019
37.5,36672.49276968164,2138.5904229431653,1066.347072243628,15502.65629792722,882.1638669503789,557.9752025987874,35939.76903862447,7240.005329030889,100000.00000000017
37.58333333333333,36672.71022055821,2138.6038921637373,1066.3381723555656,15500.2939842163,882.0269840199272,557.7542771855656,35946.45379707489,7235.818672425979,100000.00000000017
37.666666666666664,36672.92660604113,2138.6172940957604,1066.3293435092273,15497.94921027359,881.8911173949245,557.5351091632082,35953.08590407562,7231.665415446724,100000.00000000019
37.75,36673.14193301022,2138.630629179479,1066.320585124243,15495.621846331156,881.756259556529,557.3176842351099,35959.66577717292,7227.545285390522,100000.00000000019
37.83333333333333,36673.35620829363,2138.643897851806,1066.3118966251227,15493.311763576048,881.6224030412283,557.1019882242448,35966.19383054239,7223.4580118457125,100000.00000000019
37.916666666666664,36673.56943866828,2138.6571005463497,1066.3032774412127,15491.018834143333,881.4895404404359,556.8880070721326,35972.67047501675,7219.403326671684,100000.00000000017
38,36673.78163086024,2138.6702376934427,1066.294727006655,15488.74293110918,881.3576644000899,556.6757268378152,35979.0961181136,7215.380963979163,100000.00000000019
38.08333333333333,36673.99279154513,2138.683309720167,1066.2862447603445,15486.483928483982,881.2267676202554,556.4651336968417,35985.471164062794,7211.390660110674,100000.00000000019
38.166666666666664,36674.20292734858,2138.69631705038,1066.277830145888,15484.241701205534,881.0968428547286,556.2562139402625,35991.79601383364,7207.432153621175,100000.00000000019
38.25,36674.41204484658,2138.7092601047425,1066.269482611564,15482.016125132268,880.9678829106451,556.048953973633,35998.07106516189,7203.505185258878,100000.00000000019
38.33333333333333,36674.62015056589,2138.7221393007417,1066.2612016102803,15479.807077036521,880.8398806480903,555.8433403160253,36004.296712576404,7199.609497946229,100000.00000000017
38.416666666666664,36674.827250984505,2138.734955052721,1066.2529865995366,15477.614434597865,880.7128289797121,555.6393595990492,36010.47334742574,7195.744836761066,100000.00000000019
38.5,36675.03335253193,2138.7477077719027,1066.244837041382,15475.438076396475,880.5867208703377,555.4369985658824,36016.60135790434,7191.910948917945,100000.00000000019
38.58333333333333,36675.23846158966,2138.760397866412,1066.2367524023769,15473.277881906552,880.4615493365919,555.2362440703083,36022.68112907866,7188.107583749628,100000.00000000019
38.666666666666664,36675.44258449156,2138.773025741306,1066.2287321535541,15471.1337314898,880.3373074465193,555.0370830757638,36028.713042912925,7184.334492688751,100000.00000000017
38.75,36675.64572752421,2138.7855917985953,1066.2207757703798,15469.005506388925,880.2139883192079,554.8395026543936,36034.69747829483,7180.591429249642,100000.00000000017
38.83333333333333,36675.84789692729,2138.798096437272,1066.212882732714,15466.89308872121,880.0915851244165,554.6434899861158,36040.63481106084,7176.878149010307,100000.00000000016
38.916666666666664,36676.04909889402,2138.8105400533286,1066.2050525247744,15464.79636147212,879.9700910822049,554.4490323576924,36046.52541402144,7173.1944095945855,100000.00000000016
39,36676.249339571455,2138.8229230397883,1066.1972846350975,15462.715208488953,879.8494994625655,554.2561171618113,36052.36965698604,7169.539970654449,100000.00000000016
39.08333333333333,36676.4486250609,2138.835245786726,1066.1895785565014,15460.649514474551,879.7298035850587,554.0647318961743,36058.16790678777,7165.914593852478,100000.00000000016
39.166666666666664,36676.64696141825,2138.847508681291,1066.1819337860488,15458.599164981033,879.610996818451,553.8748641625941,36063.92052730801,7162.318042844481,100000.00000000016
39.25,36676.84435465441,2138.8597121077337,1066.1743498250105,15456.564046403597,879.4930725803546,553.6865016660995,36069.62787950069,7158.7500832622745,100000.00000000016
39.33333333333333,36677.04081073557,2138.871856447427,1066.1668261788286,15454.54404597435,879.3760243368706,553.499632214048,36075.29032141645,7155.210482696618,100000.00000000016
39.416666666666664,36677.236335583664,2138.883942078891,1066.1593623570807,15452.539051756188,879.2598456022349,553.3142437152468,36080.90820822656,7151.699010680299,100000.00000000016
39.5,36677.430935076634,2138.8959693778124,1066.1519578734446,15450.548952636735,879.1445299384656,553.1303241790815,36086.48189224661,7148.215438671377,100000.00000000016
39.58333333333333,36677.62461504886,2138.9079387170727,1066.1446122456614,15448.57363832229,879.0300709550139,552.947861714652,36092.01172296006,7144.759540036564,100000.00000000017
39.666666666666664,36677.81738129144,2138.919850466767,1066.137324995503,15446.61299933186,878.9164623084177,552.7668445299173,36097.4980470415,7141.331090034764,100000.00000000017
39.75,36678.009239552586,2138.931704994228,1066.130095648734,15444.666926991196,878.8036977019561,552.5872609308462,36102.94120837986,7137.92986580076,100000.00000000016
39.83333333333333,36678.20019553796,2138.9435026640463,1066.1229237350801,15442.735313426912,878.6917708853089,552.4090993205778,36108.34154810124,7134.555646329039,100000.00000000016
39.916666666666664,36678.39025491099,2138.9552438380965,1066.115808788193,15440.818051560615,878.5806756542158,552.2323481985869,36113.699404591694,7131.2082124577655,100000.00000000016
40,36678.57942329324,2138.9669288755554,1066.1087503456154,15438.915035103086,878.4704058501408,552.0569961598592,36119.01511351976,7127.887346852904,100000.00000000016
40.08333333333333,36678.76770626473,2138.978558132924,1066.101747948749,15437.026158548515,878.3609553599365,551.8830318940718,36124.289007858766,7124.592833992472,100000.00000000016
