"","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","tb_mort_mse_total","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort"
"5753",5753,5908.49913446572,21446.4062614215,51810.2821596786,20421.2760180273,99586.4635735931,633831024.772864,160439079.353818,794270104.126683,0.0629882776607327,0.0348872197558719,12,8,12,45,1.5,17,22,40,17
"5754",5754,5888.4017903656,21341.141277592,50805.4807165405,20483.686489263,98518.7102737611,634839532.922144,161139079.634798,795978612.556942,0.063005702407177,0.0349167460480034,12,8,12,45,1.5,17,22,40,20
"5755",5755,5364.85351711676,18751.0300023185,21308.2896072115,25818.3457870351,71242.5189136818,654886279.304846,178184022.162737,833070301.467583,0.0639626026548261,0.0367907570953039,12,8,12,45,1.5,17,22,60,17
"5756",5756,5346.50982527205,18656.7817128598,22524.8516139034,26782.354784329,73310.4979363643,655829502.015706,178888955.913825,834718457.929531,0.0639778780779421,0.0368173943874705,12,8,12,45,1.5,17,22,60,20
"5757",5757,5244.41250568996,18258.4955576331,26795.2742214604,22594.7413384047,72892.9236231882,661421685.794002,179410015.755276,840831701.549278,0.0642328022850266,0.0366252408101999,12,8,12,45,1.5,17,30,40,17
"5758",5758,5225.50133148209,18161.7216681952,27454.6384759938,23336.4193740692,74178.2808497402,662400314.396794,180136105.886181,842536420.282975,0.0642493588412827,0.0366536004317024,12,8,12,45,1.5,17,30,40,20
"5759",5759,4745.09236250644,15873.7992871465,28396.7687576705,42115.6958444405,91131.3562517639,681637482.860026,197558158.152911,879195641.012937,0.0651347970022654,0.0384265062305655,12,8,12,45,1.5,17,30,60,17
"5760",5760,4727.86870650142,15787.4227476928,30917.2044196026,43578.9815162081,95011.4773900049,682552354.804167,198281598.887958,880833953.692125,0.0651505038537465,0.038451984186907,12,8,12,45,1.5,17,30,60,20
"5761",5761,5331.40007114748,22823.3807091455,57002.4496678254,125400.915821486,210558.146269605,202889947.758767,18340232.4855625,221230180.24433,0.0379833793798721,0.0195109709476632,12,9,8,35,1.2,14,22,40,17
"5762",5762,5313.38826637053,22713.4660042876,64616.2356399309,131292.962050161,223936.05196075,203650486.567072,17925153.210571,221575639.777643,0.0380113801576366,0.0195109709476632,12,9,8,35,1.2,14,22,40,20
"5763",5763,4832.19303689759,19764.8059437356,193054.991626834,250097.241729237,467749.232336704,222933864.267967,14926521.836203,237860386.10417,0.0396791836279737,0.0192943967317681,12,9,8,35,1.2,14,22,60,17
"5764",5764,4815.6214075565,19666.2854677935,204275.727625098,257407.323127723,486164.957628171,223670719.401445,14657904.0316125,238328623.433058,0.0397034695915126,0.0192943967317681,12,9,8,35,1.2,14,22,60,20
"5765",5765,4802.93911641851,19722.3196456003,130074.677242633,209704.312373434,364304.248378086,223607950.44647,14749671.2128928,238357621.659363,0.0397575082144262,0.0189314329349155,12,9,8,35,1.2,14,30,40,17
"5766",5766,4785.63096875279,19619.3850531399,140252.350061809,216597.235374095,381254.601457798,224384960.967529,14456402.4838197,238841363.451348,0.0397842446580375,0.0189314329349155,12,9,8,35,1.2,14,30,40,20
"5767",5767,4340.33582838287,16968.2459177609,311926.183386447,352981.274319693,686216.039452284,244146734.403464,14064857.5997157,258211592.00318,0.041338897082172,0.0193296227400012,12,9,8,35,1.2,14,30,60,17
"5768",5768,4324.52991976559,16876.5979161354,325031.927781496,360926.705436688,707159.761054085,244893708.594872,13899702.2759846,258793410.870856,0.0413620375203964,0.0193296227400012,12,9,8,35,1.2,14,30,60,20
"5769",5769,11135.6486955777,51536.413245871,47115.6048348001,108986.907197019,218774.573973268,200875393.914845,18408821.8770801,219284215.791926,0.0378362613104129,0.0193431438532205,12,9,8,35,1.2,17,22,40,17
"5770",5770,11105.3971567842,51351.5291449668,54070.5040994869,114485.518133609,231012.948534847,201617445.693717,17994768.4983901,219612214.192107,0.0378587532841004,0.0193431438532205,12,9,8,35,1.2,17,22,40,20
"5771",5771,10031.2657149958,45248.7313909343,165921.375309719,222264.63722955,443466.0096452,220950759.310825,14883723.8840038,235834483.194829,0.0395597764303181,0.0191548518099164,12,9,8,35,1.2,17,22,60,17
"5772",5772,10003.4245307481,45082.1341444354,176340.473242494,229126.325662088,460552.357579765,221670503.284961,14614076.6480422,236284579.933003,0.03958334760113,0.0191548518099164,12,9,8,35,1.2,17,22,60,20
"5773",5773,9981.33277322967,45176.0644894396,109757.527284805,184638.035181641,349552.959729116,221931965.417224,15321345.7136119,237253311.130836,0.0396155320231092,0.019399951240653,12,9,8,35,1.2,17,30,40,17
"5774",5774,9952.186643979,45001.7882252135,119182.2616735,191099.202036487,365235.438579179,222687583.2602,15028207.8498439,237715791.110044,0.0396414803463516,0.019399951240653,12,9,8,35,1.2,17,30,40,20
"5775",5775,8946.34591519426,39394.1680181501,273541.28793947,316973.120347438,638854.922220252,240917355.394972,13916401.5277032,254833756.922675,0.0411081852528956,0.0191862478001051,12,9,8,35,1.2,17,30,60,17
"5776",5776,8919.54482028783,39237.2084649795,285815.966920356,324466.174349662,658438.894555285,241644458.647637,13744373.2063614,255388831.853998,0.0411308445089264,0.0191862478001051,12,9,8,35,1.2,17,30,60,20
"5777",5777,5347.10167506264,22855.71676862,56948.0099818529,125110.301571231,210261.129996767,204455363.289363,17515369.9503111,221970733.239674,0.0380311731073775,0.0195109709476632,12,9,8,35,1.5,14,22,40,17
"5778",5778,5329.04209561927,22745.7283957546,64548.6928918855,130979.215615368,223602.678998627,205223949.590316,17121502.2655428,222345451.855859,0.0380591312443523,0.0195109709476632,12,9,8,35,1.5,14,22,40,20
"5779",5779,4841.77695597884,19785.5329354677,192589.439441953,249400.2043442,466616.9536776,224711623.441957,14308030.241996,239019653.683953,0.0397258096204942,0.0192943967317681,12,9,8,35,1.5,14,22,60,17
"5780",5780,4825.1791747632,19686.9681922708,203773.539295521,256677.1484934,484962.835155955,225457053.304491,14059757.6891376,239516810.993628,0.0397500570898761,0.0192943967317681,12,9,8,35,1.5,14,22,60,20
"5781",5781,4812.46255964368,19742.4690460159,129723.134383611,209149.700209764,363427.766199035,225414972.637636,14087859.09556,239502831.733196,0.0398051237324617,0.0189314329349155,12,9,8,35,1.5,14,30,40,17
"5782",5782,4795.12626017435,19639.4855427886,139868.465622094,216012.385202696,380315.462627753,226200905.740211,13815812.3114569,240016718.051668,0.0398318191125422,0.0189314329349155,12,9,8,35,1.5,14,30,40,20
"5783",5783,4349.12577386053,16986.8425823973,311365.160719006,352178.968554203,684880.097629466,246042086.205004,13657830.8404029,259699917.045407,0.0413853166385902,0.0193296227400012,12,9,8,35,1.5,14,30,60,17
"5784",5784,4333.29578682583,16895.157644079,324433.691972682,360091.173014332,705753.318417919,246796842.304769,13511859.5979289,260308701.902698,0.0414084201183144,0.0193296227400012,12,9,8,35,1.5,14,30,60,20
"5785",5785,11152.4539249757,51573.0488988722,46874.3183633148,108565.933840258,218165.755027421,202549031.698731,17509697.8352267,220058729.533957,0.0378792289007304,0.0193431438532205,12,9,8,35,1.5,17,22,40,17
"5786",5786,11122.1602633417,51388.0760234281,53799.228967733,114035.831862423,230345.297116926,203300916.494186,17117826.2410304,220418742.735217,0.0379066178674789,0.0193431438532205,12,9,8,35,1.5,17,22,40,20
"5787",5787,10046.8986645091,45282.8610042644,165485.594745056,221605.927912267,442421.282326096,222719673.753559,14252694.903916,236972368.657475,0.0396057106222057,0.0191548518099164,12,9,8,35,1.5,17,22,60,17
"5788",5788,10019.0206311183,45116.2023936392,175869.353659558,228435.537113785,459440.1137981,223447984.157123,14003096.3129412,237451080.470064,0.0396292454844405,0.0191548518099164,12,9,8,35,1.5,17,22,60,20
"5789",5789,9996.86970663339,45209.3029207607,109427.19752575,184113.734611601,348747.104764745,223722614.093361,14648941.9562497,238371556.049611,0.0396627632630055,0.019399951240653,12,9,8,35,1.5,17,30,40,17
"5790",5790,9967.68291300305,45034.965177719,118820.724075182,190545.673394936,364369.04556084,224487024.227969,14376607.8840745,238863632.112044,0.0396886720023795,0.019399951240653,12,9,8,35,1.5,17,30,40,20
"5791",5791,8960.85204446833,39425.2297863896,273007.973258822,316207.865959619,637601.921049299,242799726.92063,13486871.1410213,256286598.061651,0.0411547512541295,0.0191862478001051,12,9,8,35,1.5,17,30,60,17
"5792",5792,8934.01624641263,39268.2275147971,285246.631837247,323668.725071067,657117.600669524,243534535.769435,13333736.9353409,256868272.704776,0.0411773743040912,0.0191862478001051,12,9,8,35,1.5,17,30,60,20
"5793",5793,5247.83405254612,21119.2632521766,28929.3789416454,68144.7927620738,123441.269008442,315769579.281055,27144940.8452646,342914520.12632,0.0459828730740578,0.0201001793461005,12,9,8,45,1.2,14,22,40,17
"5794",5794,5230.83626384332,21020.0647110732,33746.8767236263,72056.9330991838,132054.710797727,316668105.460971,27234742.9940856,343902848.455057,0.0460064333201386,0.0201001793461005,12,9,8,45,1.2,14,22,40,20
"5795",5795,4802.32198610928,18561.6520902556,105141.132328014,147539.176226911,276044.28263129,335228841.001446,33788380.5606499,369017221.562096,0.0472611108344473,0.0198305067939328,12,9,8,45,1.2,14,22,60,17
"5796",5796,4786.64286453281,18472.1228525952,113084.78938299,152727.195119387,289070.750219505,336084969.017647,33956830.6315685,370041799.649216,0.0472816917395709,0.0198305067939328,12,9,8,45,1.2,14,22,60,20
"5797",5797,4697.13231125723,18113.5329308255,73590.5553737095,129636.28519851,226037.505814302,341443923.740768,33620862.4218369,375064786.162605,0.0477496235098094,0.0194930913712782,12,9,8,45,1.2,14,30,40,17
"5798",5798,4680.89015007501,18021.2254547841,80818.9148942394,134520.218210706,238041.248709805,342340864.700205,33798999.6185589,376139864.318764,0.0477718786474346,0.0194930913712782,12,9,8,45,1.2,14,30,40,20
"5799",5799,4310.30766944409,15890.1766390978,194961.746110174,228756.488923608,443918.719342324,361109419.4076,42126709.167796,403236128.575396,0.0489268894932534,0.0198667775428437,12,9,8,45,1.2,14,30,60,17
"5800",5800,4295.43614074209,15807.5021688417,204776.743924614,234617.812442909,459497.494677107,361957739.801604,42371919.8970583,404329659.698662,0.0489463128240076,0.0198667775428437,12,9,8,45,1.2,14,30,60,20
"5801",5801,10943.5472554738,48119.4649694167,24850.9620348537,57484.9492074366,141398.923467181,313658817.175687,26737585.8903685,340396403.066055,0.0458598378693913,0.019967617990398,12,9,8,45,1.2,17,22,40,17
"5802",5802,10915.0924080141,47952.3202374217,29109.6653354769,61070.7284156739,149047.806396587,314536806.614831,26821173.206275,341357979.821106,0.0458828883305475,0.019967617990398,12,9,8,45,1.2,17,22,40,20
"5803",5803,9975.38650887391,42838.6656835863,87556.8894590011,128361.137592464,268732.079243925,332582384.819388,33104233.7517399,365686618.571128,0.0471089554160915,0.019695532580437,12,9,8,45,1.2,17,22,60,17
"5804",5804,9949.0608017737,42686.7506771617,94851.3237376138,133189.884087692,280677.019304242,333418188.86527,33263433.9515614,366681622.816832,0.0471290919043743,0.019695532580437,12,9,8,45,1.2,17,22,60,20
"5805",5805,9751.11395891636,41848.086065949,60260.6651542284,111579.771662365,223439.636841458,339561107.409523,33623479.0456896,373184586.455213,0.0475672878966915,0.0201946832749248,12,9,8,45,1.2,17,30,40,17
"5806",5806,9723.86080544201,41691.3602734651,66835.9920301808,116098.190664019,234349.403773107,340437103.701503,33795770.5613764,374232874.262879,0.047589117956537,0.0201946832749248,12,9,8,45,1.2,17,30,40,20
"5807",5807,8856.55549776397,37037.1346017938,166261.287857999,201467.516224775,413622.494182332,357202869.738983,40773908.2013301,397976777.940313,0.0486916354759249,0.019728014539325,12,9,8,45,1.2,17,30,60,17
"5808",5808,8831.40860887433,36895.0976265529,175354.17343078,206946.663073169,428027.342739377,358031273.957165,41004487.4197805,399035761.376946,0.0487107667311686,0.019728014539325,12,9,8,45,1.2,17,30,60,20
"5809",5809,5256.98962646868,21137.7152198815,28765.4850070243,67869.6149709202,123029.804824295,317802149.165837,27291874.8883283,345094024.054165,0.0460230899117024,0.0201001793461005,12,9,8,45,1.5,14,22,40,17
"5810",5810,5239.96860099696,21038.4767748866,33558.5346445804,71759.1885143672,131596.168534831,318707909.702607,27400055.3583451,346107965.060952,0.0460466128593795,0.0201001793461005,12,9,8,45,1.5,14,22,40,20
"5811",5811,4810.8782813135,18578.9057933039,104828.227374662,147089.716914829,275307.728364109,337321068.275331,34127424.5059499,371448492.781281,0.0473004281213404,0.0198305067939328,12,9,8,45,1.5,14,22,60,17
"5812",5812,4795.17941720137,18489.3449867752,112742.683373619,152252.107704944,288279.31548254,338183630.446233,34312633.1132854,372496263.559518,0.0473209752858893,0.0198305067939328,12,9,8,45,1.5,14,22,60,20
"5813",5813,4705.54719526196,18130.1038340556,73347.712627291,129271.595486698,225454.959143307,343577435.821743,33967126.4861667,377544562.30791,0.0477890076762984,0.0194930913712782,12,9,8,45,1.5,14,30,40,17
"5814",5814,4689.28034592479,18037.7805513872,80550.1296395982,134132.183344446,237409.373881356,344480563.155601,34162705.0478988,378643268.2035,0.0478112282496883,0.0194930913712782,12,9,8,45,1.5,14,30,40,20
"5815",5815,4318.14475926842,15905.6016774239,194564.017407069,228217.106215222,443004.870058983,363290842.70144,42659453.5340832,405950296.235524,0.0489656632450952,0.0198667775428437,12,9,8,45,1.5,14,30,60,17
"5816",5816,4303.25430887868,15822.9069818031,204349.062436647,234052.540436677,458527.764164005,364144804.267157,42920369.8434714,407065174.110629,0.0489850546731242,0.0198667775428437,12,9,8,45,1.5,14,30,60,20
"5817",5817,10958.3922016996,48149.72669637,24700.8065102794,57228.6234036665,141037.548812015,315684366.694043,26875693.868734,342560060.562777,0.0459001290850524,0.019967617990398,12,9,8,45,1.5,17,22,40,17
"5818",5818,10929.902680804,47982.5401776949,28935.893641952,60792.611019357,148640.947519808,316569427.670285,26977395.9551389,343546823.625424,0.0459231430341264,0.019967617990398,12,9,8,45,1.5,17,22,40,20
"5819",5819,9989.32976615012,42867.2128880699,87263.9629240922,127937.546081406,268058.051659718,334666837.540082,33430627.9815829,368097465.521665,0.0471483707416267,0.019695532580437,12,9,8,45,1.5,17,22,60,17
"5820",5820,9962.97637567566,42715.2605475377,94530.1637281572,132741.513817461,279949.914468831,335509008.290686,33606319.9166907,369115328.207377,0.0471684741976999,0.019695532580437,12,9,8,45,1.5,17,22,60,20
"5821",5821,9764.80584756602,41875.4102421862,60034.7220086453,111238.0762283,222913.014326698,341688617.258145,33966348.8743937,375654966.132539,0.0476071866802206,0.0201946832749248,12,9,8,45,1.5,17,30,40,17
"5822",5822,9737.52172942746,41718.6522606394,66585.1058772092,115733.921778699,233775.201645975,342570962.123127,34155586.8484176,376726548.971545,0.0476289819753904,0.0201946832749248,12,9,8,45,1.5,17,30,40,20
"5823",5823,8869.70657428041,37063.8805453292,165898.707054541,200965.707067651,412798.001241801,359371159.816909,41284112.2153455,400655272.032254,0.0487308564525489,0.019728014539325,12,9,8,45,1.5,17,30,60,17
"5824",5824,8844.53075287583,36921.8288879293,174963.158663665,206420.074748127,427149.593052597,360205036.486526,41530198.9703854,401735235.456911,0.048749956067965,0.019728014539325,12,9,8,45,1.5,17,30,60,20
"5825",5825,5005.32294716919,19658.6077627698,23777.2290879604,51632.9422556559,100074.102053555,480682390.328659,64443482.1501053,545125872.478765,0.0558212003001756,0.0225720319615542,12,9,12,35,1.2,14,22,40,17
"5826",5826,4988.07919167378,19559.7022707608,27741.2282576084,54549.073894718,106838.083614761,481798892.971652,64870018.6479777,546668911.61963,0.0558454835036243,0.0226112537123131,12,9,12,35,1.2,14,22,40,20
"5827",5827,4539.04277597913,16988.7268391861,98447.7529445244,121742.598122474,241718.120682164,509001039.284629,79957783.735147,588958823.019776,0.0573437029027942,0.0253221499258606,12,9,12,35,1.2,14,22,60,17
"5828",5828,4523.28644446874,16900.6593770313,105550.557054759,125859.562404652,252834.065280911,510049803.879524,80450869.1852977,590500673.064822,0.0573647748563919,0.0253572819980215,12,9,12,35,1.2,14,22,60,20
"5829",5829,4529.69777267302,17025.6149210085,60695.6868903739,98733.2508266244,180984.25041068,508291625.247825,75575897.4726104,583867522.720435,0.0573485998582725,0.0246155779302298,12,9,12,35,1.2,14,30,40,17
"5830",5830,4513.24312366176,16933.5675641849,66901.0119304497,102516.775533742,190864.598152038,509389308.886262,76070868.6938101,585460177.580072,0.0573716581116794,0.0246532310045258,12,9,12,35,1.2,14,30,40,20
"5831",5831,4097.32960173799,14611.0174009068,176435.072028887,185194.067814104,380337.486845636,537793093.00548,95314286.3276467,633107379.333127,0.0587965363609201,0.0273759891254771,12,9,12,35,1.2,14,30,60,17
"5832",5832,4082.39471388752,14529.6402947722,185206.593313863,189895.860831797,393714.48915432,538819477.038775,95861588.2479675,634681065.286742,0.0588164433465947,0.0274095289418228,12,9,12,35,1.2,14,30,60,20
"5833",5833,10449.6670418215,45310.6663411466,20361.9220225017,42871.5866703405,118993.84207581,478414308.929185,63689773.3932919,542104082.322477,0.0557165681244201,0.0224801633453039,12,9,12,35,1.2,17,22,40,17
"5834",5834,10420.708508194,45143.1396373636,23776.777535938,45490.1854997209,124830.811181216,479506693.701372,64104285.5156077,543610979.216979,0.0557403193295744,0.0225185345596313,12,9,12,35,1.2,17,22,40,20
"5835",5835,9432.95757663739,39770.0775827501,80887.8833317955,104600.919832364,234691.838323547,506471464.378755,79062116.742366,585533581.121121,0.0572419908494247,0.0252431032328912,12,9,12,35,1.2,17,22,60,17
"5836",5836,9406.44310554884,39619.8011619326,87346.1280721403,108388.987396268,244761.35973589,507495846.858413,79540795.2144105,587036642.072823,0.0572624576348471,0.0252772455922143,12,9,12,35,1.2,17,22,60,20
"5837",5837,9391.99049750084,39763.9699287929,48877.6859257753,83754.9829017854,181788.629253854,505478320.008741,74485531.0927874,579963851.101529,0.057206177705163,0.0244716607152453,12,9,12,35,1.2,17,30,40,17
"5838",5838,9364.24011261149,39606.6143338759,54439.5757356973,87206.3361900693,190616.766372254,506552452.582305,74966485.0822682,581518937.664573,0.0572287220499759,0.0245084805672192,12,9,12,35,1.2,17,30,40,20
"5839",5839,8418.62021396253,34495.1145535273,149150.126436541,161396.039577023,353459.900781054,533991568.194384,93572775.8641673,627564344.058551,0.0586206075771365,0.0271670181517858,12,9,12,35,1.2,17,30,60,17
"5840",5840,8393.30182747961,34354.5669351767,157217.907303119,165749.208180156,365714.984245931,534993735.435385,94101957.0060419,629095692.441426,0.0586400708074784,0.0271998123239233,12,9,12,35,1.2,17,30,60,20
"5841",5841,5014.36498431714,19675.4676538982,23628.7329399937,51403.153034109,99721.7186123181,483293076.775938,65312920.0779976,548605996.853935,0.0558645345770968,0.0226343816758601,12,9,12,35,1.5,14,22,40,17
"5842",5842,4997.0984865097,19576.5208157758,27568.7268073695,54298.630072621,106440.976182276,484415550.615736,65757231.3586069,550172781.974343,0.0558887806493898,0.0226735697826796,12,9,12,35,1.5,14,22,40,20
"5843",5843,4547.4416751237,17004.3659568039,98143.9823869567,121343.788759841,241039.578778725,511665010.83956,81047722.4200937,592712733.259654,0.0573860053197545,0.0253833591184974,12,9,12,35,1.5,14,22,60,17
"5844",5844,4531.66602415749,16916.2680098085,105218.104513262,125437.342102352,252103.380649581,512718914.103611,81556785.5828889,594275699.6865,0.0574070437328973,0.0254184600392252,12,9,12,35,1.5,14,22,60,20
"5845",5845,4538.04488582301,17040.7596896244,60470.8748505669,98423.3073958852,180472.986821899,510977211.752647,76633330.1020611,587610541.854708,0.0573913925696124,0.0246774386398886,12,9,12,35,1.5,14,30,40,17
"5846",5846,4521.56106870083,16948.7217181161,66650.9166909421,102185.762720339,190306.962198098,512079400.521803,77145500.0024793,589224900.524282,0.0574144154989536,0.0247150594689563,12,9,12,35,1.5,14,30,40,20
"5847",5847,4105.03130517329,14625.0455314896,176051.917526376,184716.278202664,379498.272565703,540525860.608991,96579303.2811851,637105163.890176,0.0588381750945509,0.0274364739231992,12,9,12,35,1.5,14,30,60,17
"5848",5848,4090.07157518172,14543.6808129416,184794.030904376,189394.734406105,392822.517698604,541556027.321347,97142162.4160326,638698189.73738,0.0588633791262843,0.0274699841035113,12,9,12,35,1.5,14,30,60,20
"5849",5849,10464.3738605071,45338.4945306031,20228.2244990195,42660.9704648278,118692.063354958,481020804.129541,64552052.6010703,545572856.730612,0.055759994540522,0.0225426041065804,12,9,12,35,1.5,17,22,40,17
"5850",5850,10435.3844645153,45170.9159839012,23619.9369314934,45259.658341497,124485.895721407,482119061.589259,64984052.62064,547103114.209899,0.0557837094054196,0.0225809423825172,12,9,12,35,1.5,17,22,40,20
"5851",5851,9446.68045130941,39796.1453708504,80606.9880531252,104229.817454126,234079.631329411,509127242.376209,80141943.1525194,589269185.528729,0.0572840443040553,0.0253039296976203,12,9,12,35,1.5,17,22,60,17
"5852",5852,9420.13810867382,39645.8387788483,87037.6205705437,107995.359753527,244098.957211593,510156628.752209,80636340.5729603,590792969.325169,0.057304478688256,0.0253380419347926,12,9,12,35,1.5,17,22,60,20
"5853",5853,9405.64816845507,39789.186409353,48671.2940559973,83468.255064029,181334.383697834,508162293.252062,75534467.0285937,583696760.280656,0.0572490672610483,0.0245336139045194,12,9,12,35,1.5,17,30,40,17
"5854",5854,9377.86831768296,39631.7899058826,54209.0205515543,86899.1614743129,190117.840249433,509241716.04777,76031808.5075963,585273524.555367,0.0572715770457831,0.0245704021967873,12,9,12,35,1.5,17,30,40,20
"5855",5855,8431.32124928169,34518.7449985852,148791.698374609,160947.876263148,352689.640885624,536718887.858835,94821983.2516349,631540871.11047,0.058662368887072,0.0272276270008353,12,9,12,35,1.5,17,30,60,17
"5856",5856,8405.97784833457,34378.1745233783,156831.349918129,165278.34982091,364893.852110752,537725566.798598,95365912.1321706,633091478.930768,0.0586818011411273,0.0272603921966185,12,9,12,35,1.5,17,30,60,20
"5857",5857,4896.91992130629,18025.9364361974,20191.5663487311,27833.0713466267,70947.4940528616,637558392.204149,162093352.645157,799651744.849306,0.0632256662487533,0.0351179113094816,12,9,12,45,1.2,14,22,40,17
"5858",5858,4880.80978905637,17937.6162479526,21992.5795884309,29386.7635660509,74197.7691914908,638726447.397313,162900405.029947,801626852.42726,0.063246039148079,0.0351521872367933,12,9,12,45,1.2,14,22,40,20
"5859",5859,4498.19190002551,15861.8695691903,48513.2504502691,66310.2170524345,135183.528971919,662759047.520759,183849531.710767,846608579.231526,0.0644058436076809,0.0374244371298112,12,9,12,45,1.2,14,22,60,17
"5860",5860,4483.40930008278,15782.635741403,53044.2802608995,68938.3845529764,142248.709855362,663850996.489811,184671307.860048,848522304.349858,0.0644235306846031,0.0374550949200589,12,9,12,45,1.2,14,22,60,20
"5861",5861,4415.88584679671,15517.0567585559,33082.3942629625,57301.8725088767,110317.209377192,668366520.918667,181754312.885798,850120833.804465,0.0647035925947949,0.0371565849424924,12,9,12,45,1.2,14,30,40,17
"5862",5862,4400.60573729517,15435.4315796611,37000.1026225149,59694.367266093,116530.507205564,669502795.305963,182602140.790389,852104936.096352,0.0647228868743417,0.0371894362378359,12,9,12,45,1.2,14,30,40,20
"5863",5863,4042.85375977825,13558.053808802,100651.695112007,111858.20882156,230110.811502148,694230828.494711,207435945.076427,901666773.571138,0.0657552943567365,0.0393288737822637,12,9,12,45,1.2,14,30,60,17
"5864",5864,4028.90046970157,13485.1979292501,106818.675353538,115089.70156659,239422.47531908,695292048.138198,208288638.69028,903580686.828478,0.0657809233492344,0.0393585918301725,12,9,12,45,1.2,14,30,60,20
"5865",5865,10241.8226335872,42020.7196036363,21888.9649768019,23660.8478926743,97812.3551066998,636242460.625216,162596442.87721,798838903.502426,0.0631942517334005,0.0352016488723333,12,9,12,45,1.2,17,22,40,17
"5866",5866,10214.9169095122,41871.1158124698,23253.54125946,24979.8352909711,100319.409272413,637380965.439777,163384310.065606,800765275.505384,0.0632140011562333,0.035234895794986,12,9,12,45,1.2,17,22,40,20
"5867",5867,9330.46717278426,37352.4716696673,38892.3230663602,55631.6780114565,141206.939920268,660052692.046835,182404245.606482,842456937.653318,0.0642994376215287,0.037313597371838,12,9,12,45,1.2,17,22,60,17
"5868",5868,9305.66893484479,37216.9449493915,42882.5896686732,57989.1391108129,147394.342663722,661119792.247104,183205035.937731,844324828.184836,0.0643167162118103,0.0373435571049658,12,9,12,45,1.2,17,22,60,20
"5869",5869,9148.44753943326,36597.2081807156,27366.2027297834,47689.189811956,120801.048261888,665466338.189627,180328444.181147,845794782.370774,0.0645873267402916,0.0370485504567699,12,9,12,45,1.2,17,30,40,17
"5870",5870,9122.72955483675,36457.1488486341,30748.2877765451,49810.5920851529,126138.758265169,666576970.614949,181155066.032886,847732036.647834,0.0646061676615505,0.0370806408293678,12,9,12,45,1.2,17,30,40,20
"5871",5871,8284.38397282214,32168.160032056,82075.2772336136,95141.4582707338,217669.279509226,690940083.682845,205404596.315738,896344679.998584,0.0656086758048886,0.0391664354447939,12,9,12,45,1.2,17,30,60,17
"5872",5872,8260.82786461494,32042.0416216653,87622.9858802084,98075.1222492176,226000.977615706,691977818.070046,206235730.706148,898213548.776194,0.0656324583021337,0.0391954629235576,12,9,12,45,1.2,17,30,60,20
"5873",5873,4904.8656809117,18039.6847936445,20113.0461876964,27713.6620361806,70771.2586984332,640342595.934439,163804127.982016,804146723.916455,0.0632620129546076,0.0351726163363957,12,9,12,45,1.5,14,22,40,17
"5874",5874,4888.7379049593,17951.343345278,21895.4189888323,29251.9328373894,73987.433076459,641514658.804816,164625416.019828,806140074.824643,0.0632823534583432,0.0352068615490497,12,9,12,45,1.5,14,22,40,20
"5875",5875,4505.63603861182,15874.7636901591,48323.929284064,66075.2496839522,134779.578696787,665563239.414358,185708769.02943,851272008.443788,0.0644411023404665,0.0374777504846735,12,9,12,45,1.5,14,22,60,17
"5876",5876,4490.83831122446,15795.5160388407,52832.3852789593,68685.6801212889,141804.419750313,666658651.016779,186543438.884948,853202089.901727,0.0644587604614751,0.0375083801342819,12,9,12,45,1.5,14,22,60,20
"5877",5877,4423.31342558345,15529.7253605441,32942.2081470268,57119.2454591687,110014.492392323,671199758.44587,183625737.084341,854825495.530211,0.0647448426291013,0.037210834906109,12,9,12,45,1.5,14,30,40,17
"5878",5878,4408.00641461496,15448.0438797774,36839.9873775029,59495.4676596938,116191.505331589,672340444.5854,184487125.921173,856827570.506573,0.0647738793460806,0.0372436567841127,12,9,12,45,1.5,14,30,40,20
"5879",5879,4049.70998565593,13569.6864345268,100395.072740857,111557.602833796,229572.071994836,697084527.365592,209442141.560079,906526668.925671,0.0658124532296546,0.0393821892777573,12,9,12,45,1.5,14,30,60,17
"5880",5880,4035.74256919838,13496.8182056803,106538.94767868,114771.092967591,238842.601421149,698148768.343218,210306825.157771,908455593.500989,0.065838023298156,0.0394118797816914,12,9,12,45,1.5,14,30,60,20
"5881",5881,10255.0005096768,42044.3546983937,21824.6550901088,23557.8938208481,97681.9041190273,639001035.193233,164296972.683171,803298007.876404,0.0632303283270025,0.0352559288898818,12,9,12,45,1.5,17,22,40,17
"5882",5882,10228.0436594668,41894.698921586,23171.6419861191,24862.2172601351,100156.601827307,640143800.712231,165099457.238303,805243257.950534,0.063250046513481,0.0352891461582928,12,9,12,45,1.5,17,22,40,20
"5883",5883,9342.8772294221,37374.9318025265,38726.7855503203,55421.2480248097,140865.842607079,662841192.672572,184251048.217989,847092240.890561,0.0643347770680276,0.0373669982551108,12,9,12,45,1.5,17,22,60,17
"5884",5884,9318.05177909861,37239.420970218,42695.8426921881,57761.9547719131,147015.270213418,663911262.838039,185064832.003923,848976094.841962,0.0643520273514031,0.0373969304655818,12,9,12,45,1.5,17,22,60,20
