"","year","TB_compartment","DR_compartment","HIV_compartment","G_compartment","pop_estimate","total_pop","prop_of_pop"
"2978",2013,3,1,1,2,204972.678631762,977968.09453169,0.209590353486855
"2979",2013,3,1,2,1,5839.3284391235,977968.09453169,0.00597087826461222
"2980",2013,3,1,2,2,21990.2099486375,977968.09453169,0.0224856108001844
"2981",2013,3,1,3,1,0,977968.09453169,0
"2982",2013,3,1,3,2,0,977968.09453169,0
"2983",2013,3,1,4,1,0,977968.09453169,0
"2984",2013,3,1,4,2,0,977968.09453169,0
"2985",2013,3,2,1,1,8582.96937072983,977968.09453169,0.0087763286130923
"2986",2013,3,2,1,2,7654.58135969237,977968.09453169,0.00782702564888668
"2987",2013,3,2,2,1,218.066207270172,977968.09453169,0.000222978856354813
"2988",2013,3,2,2,2,821.211159907626,977968.09453169,0.000839711606645891
"2989",2013,3,2,3,1,0,977968.09453169,0
"2990",2013,3,2,3,2,0,977968.09453169,0
"2991",2013,3,2,4,1,0,977968.09453169,0
"2992",2013,3,2,4,2,0,977968.09453169,0
"2993",2013,4,1,1,1,0,977968.09453169,0
"2994",2013,4,1,1,2,0,977968.09453169,0
"2995",2013,4,1,2,1,0,977968.09453169,0
"2996",2013,4,1,2,2,0,977968.09453169,0
"2997",2013,4,1,3,1,0,977968.09453169,0
"2998",2013,4,1,3,2,0,977968.09453169,0
"2999",2013,4,1,4,1,0,977968.09453169,0
"3000",2013,4,1,4,2,0,977968.09453169,0
"3001",2013,4,2,1,1,0,977968.09453169,0
"3002",2013,4,2,1,2,0,977968.09453169,0
"3003",2013,4,2,2,1,0,977968.09453169,0
"3004",2013,4,2,2,2,0,977968.09453169,0
"3005",2013,4,2,3,1,0,977968.09453169,0
"3006",2013,4,2,3,2,0,977968.09453169,0
"3007",2013,4,2,4,1,0,977968.09453169,0
"3008",2013,4,2,4,2,0,977968.09453169,0
"3009",2013,5,1,1,1,0,977968.09453169,0
"3010",2013,5,1,1,2,0,977968.09453169,0
"3011",2013,5,1,2,1,0,977968.09453169,0
"3012",2013,5,1,2,2,0,977968.09453169,0
"3013",2013,5,1,3,1,0,977968.09453169,0
"3014",2013,5,1,3,2,0,977968.09453169,0
"3015",2013,5,1,4,1,0,977968.09453169,0
"3016",2013,5,1,4,2,0,977968.09453169,0
"3017",2013,5,2,1,1,0,977968.09453169,0
"3018",2013,5,2,1,2,0,977968.09453169,0
"3019",2013,5,2,2,1,0,977968.09453169,0
"3020",2013,5,2,2,2,0,977968.09453169,0
"3021",2013,5,2,3,1,0,977968.09453169,0
"3022",2013,5,2,3,2,0,977968.09453169,0
"3023",2013,5,2,4,1,0,977968.09453169,0
"3024",2013,5,2,4,2,0,977968.09453169,0
"3025",2013,6,1,1,1,0,977968.09453169,0
"3026",2013,6,1,1,2,0,977968.09453169,0
"3027",2013,6,1,2,1,0,977968.09453169,0
"3028",2013,6,1,2,2,0,977968.09453169,0
"3029",2013,6,1,3,1,0,977968.09453169,0
"3030",2013,6,1,3,2,0,977968.09453169,0
"3031",2013,6,1,4,1,0,977968.09453169,0
"3032",2013,6,1,4,2,0,977968.09453169,0
"3033",2013,6,2,1,1,0,977968.09453169,0
"3034",2013,6,2,1,2,0,977968.09453169,0
"3035",2013,6,2,2,1,0,977968.09453169,0
"3036",2013,6,2,2,2,0,977968.09453169,0
"3037",2013,6,2,3,1,0,977968.09453169,0
"3038",2013,6,2,3,2,0,977968.09453169,0
"3039",2013,6,2,4,1,0,977968.09453169,0
"3040",2013,6,2,4,2,0,977968.09453169,0
"3041",2013,7,1,1,1,0,977968.09453169,0
"3042",2013,7,1,1,2,0,977968.09453169,0
"3043",2013,7,1,2,1,0,977968.09453169,0
"3044",2013,7,1,2,2,0,977968.09453169,0
"3045",2013,7,1,3,1,0,977968.09453169,0
"3046",2013,7,1,3,2,0,977968.09453169,0
"3047",2013,7,1,4,1,0,977968.09453169,0
"3048",2013,7,1,4,2,0,977968.09453169,0
"3049",2013,7,2,1,1,0,977968.09453169,0
"3050",2013,7,2,1,2,0,977968.09453169,0
"3051",2013,7,2,2,1,0,977968.09453169,0
"3052",2013,7,2,2,2,0,977968.09453169,0
"3053",2013,7,2,3,1,0,977968.09453169,0
"3054",2013,7,2,3,2,0,977968.09453169,0
"3055",2013,7,2,4,1,0,977968.09453169,0
"3056",2013,7,2,4,2,0,977968.09453169,0
"3057",2013,8,1,1,1,0,977968.09453169,0
"3058",2013,8,1,1,2,0,977968.09453169,0
"3059",2013,8,1,2,1,0,977968.09453169,0
"3060",2013,8,1,2,2,0,977968.09453169,0
"3061",2013,8,1,3,1,0,977968.09453169,0
"3062",2013,8,1,3,2,0,977968.09453169,0
"3063",2013,8,1,4,1,0,977968.09453169,0
"3064",2013,8,1,4,2,0,977968.09453169,0
"3065",2013,8,2,1,1,0,977968.09453169,0
"3066",2013,8,2,1,2,0,977968.09453169,0
"3067",2013,8,2,2,1,0,977968.09453169,0
"3068",2013,8,2,2,2,0,977968.09453169,0
"3069",2013,8,2,3,1,0,977968.09453169,0
"3070",2013,8,2,3,2,0,977968.09453169,0
"3071",2013,8,2,4,1,0,977968.09453169,0
"3072",2013,8,2,4,2,0,977968.09453169,0
"3073",2014,1,1,1,1,257499.881454641,953923.670015481,0.269937616130714
"3074",2014,1,1,1,2,207445.217138637,953923.670015481,0.217465216200443
"3075",2014,1,1,2,1,7169.01706605979,953923.670015481,0.00751529424355666
"3076",2014,1,1,2,2,22436.0531561431,953923.670015481,0.0235197572524634
"3077",2014,1,1,3,1,0,953923.670015481,0
"3078",2014,1,1,3,2,0,953923.670015481,0
"3079",2014,1,1,4,1,0,953923.670015481,0
"3080",2014,1,1,4,2,0,953923.670015481,0
"3081",2014,1,2,1,1,0,953923.670015481,0
"3082",2014,1,2,1,2,0,953923.670015481,0
"3083",2014,1,2,2,1,0,953923.670015481,0
"3084",2014,1,2,2,2,0,953923.670015481,0
"3085",2014,1,2,3,1,0,953923.670015481,0
"3086",2014,1,2,3,2,0,953923.670015481,0
"3087",2014,1,2,4,1,0,953923.670015481,0
"3088",2014,1,2,4,2,0,953923.670015481,0
"3089",2014,2,1,1,1,0,953923.670015481,0
"3090",2014,2,1,1,2,0,953923.670015481,0
"3091",2014,2,1,2,1,0,953923.670015481,0
"3092",2014,2,1,2,2,0,953923.670015481,0
"3093",2014,2,1,3,1,0,953923.670015481,0
"3094",2014,2,1,3,2,0,953923.670015481,0
"3095",2014,2,1,4,1,0,953923.670015481,0
"3096",2014,2,1,4,2,0,953923.670015481,0
"3097",2014,2,2,1,1,0,953923.670015481,0
"3098",2014,2,2,1,2,0,953923.670015481,0
"3099",2014,2,2,2,1,0,953923.670015481,0
"3100",2014,2,2,2,2,0,953923.670015481,0
"3101",2014,2,2,3,1,0,953923.670015481,0
"3102",2014,2,2,3,2,0,953923.670015481,0
"3103",2014,2,2,4,1,0,953923.670015481,0
"3104",2014,2,2,4,2,0,953923.670015481,0
"3105",2014,3,1,1,1,221108.941395856,953923.670015481,0.231788924361492
"3106",2014,3,1,1,2,194531.833940078,953923.670015481,0.203928092000192
"3107",2014,3,1,2,1,6155.86215174443,953923.670015481,0.00645320201735273
"3108",2014,3,1,2,2,21039.4176691224,953923.670015481,0.0220556616115637
"3109",2014,3,1,3,1,0,953923.670015481,0
"3110",2014,3,1,3,2,0,953923.670015481,0
"3111",2014,3,1,4,1,0,953923.670015481,0
"3112",2014,3,1,4,2,0,953923.670015481,0
"3113",2014,3,2,1,1,8257.18038407759,953923.670015481,0.00865601792221341
"3114",2014,3,2,1,2,7264.67429651742,953923.670015481,0.0076155719004221
"3115",2014,3,2,2,1,229.886968322406,953923.670015481,0.000240990946706119
"3116",2014,3,2,2,2,785.704394282581,953923.670015481,0.000823655412879974
"3117",2014,3,2,3,1,0,953923.670015481,0
"3118",2014,3,2,3,2,0,953923.670015481,0
"3119",2014,3,2,4,1,0,953923.670015481,0
"3120",2014,3,2,4,2,0,953923.670015481,0
"3121",2014,4,1,1,1,0,953923.670015481,0
"3122",2014,4,1,1,2,0,953923.670015481,0
"3123",2014,4,1,2,1,0,953923.670015481,0
"3124",2014,4,1,2,2,0,953923.670015481,0
"3125",2014,4,1,3,1,0,953923.670015481,0
"3126",2014,4,1,3,2,0,953923.670015481,0
"3127",2014,4,1,4,1,0,953923.670015481,0
"3128",2014,4,1,4,2,0,953923.670015481,0
"3129",2014,4,2,1,1,0,953923.670015481,0
"3130",2014,4,2,1,2,0,953923.670015481,0
"3131",2014,4,2,2,1,0,953923.670015481,0
"3132",2014,4,2,2,2,0,953923.670015481,0
"3133",2014,4,2,3,1,0,953923.670015481,0
"3134",2014,4,2,3,2,0,953923.670015481,0
"3135",2014,4,2,4,1,0,953923.670015481,0
"3136",2014,4,2,4,2,0,953923.670015481,0
"3137",2014,5,1,1,1,0,953923.670015481,0
"3138",2014,5,1,1,2,0,953923.670015481,0
"3139",2014,5,1,2,1,0,953923.670015481,0
"3140",2014,5,1,2,2,0,953923.670015481,0
"3141",2014,5,1,3,1,0,953923.670015481,0
"3142",2014,5,1,3,2,0,953923.670015481,0
"3143",2014,5,1,4,1,0,953923.670015481,0
"3144",2014,5,1,4,2,0,953923.670015481,0
"3145",2014,5,2,1,1,0,953923.670015481,0
"3146",2014,5,2,1,2,0,953923.670015481,0
"3147",2014,5,2,2,1,0,953923.670015481,0
"3148",2014,5,2,2,2,0,953923.670015481,0
"3149",2014,5,2,3,1,0,953923.670015481,0
"3150",2014,5,2,3,2,0,953923.670015481,0
"3151",2014,5,2,4,1,0,953923.670015481,0
"3152",2014,5,2,4,2,0,953923.670015481,0
"3153",2014,6,1,1,1,0,953923.670015481,0
"3154",2014,6,1,1,2,0,953923.670015481,0
"3155",2014,6,1,2,1,0,953923.670015481,0
"3156",2014,6,1,2,2,0,953923.670015481,0
"3157",2014,6,1,3,1,0,953923.670015481,0
"3158",2014,6,1,3,2,0,953923.670015481,0
"3159",2014,6,1,4,1,0,953923.670015481,0
"3160",2014,6,1,4,2,0,953923.670015481,0
"3161",2014,6,2,1,1,0,953923.670015481,0
"3162",2014,6,2,1,2,0,953923.670015481,0
"3163",2014,6,2,2,1,0,953923.670015481,0
"3164",2014,6,2,2,2,0,953923.670015481,0
"3165",2014,6,2,3,1,0,953923.670015481,0
"3166",2014,6,2,3,2,0,953923.670015481,0
"3167",2014,6,2,4,1,0,953923.670015481,0
"3168",2014,6,2,4,2,0,953923.670015481,0
"3169",2014,7,1,1,1,0,953923.670015481,0
"3170",2014,7,1,1,2,0,953923.670015481,0
"3171",2014,7,1,2,1,0,953923.670015481,0
"3172",2014,7,1,2,2,0,953923.670015481,0
"3173",2014,7,1,3,1,0,953923.670015481,0
"3174",2014,7,1,3,2,0,953923.670015481,0
"3175",2014,7,1,4,1,0,953923.670015481,0
"3176",2014,7,1,4,2,0,953923.670015481,0
"3177",2014,7,2,1,1,0,953923.670015481,0
"3178",2014,7,2,1,2,0,953923.670015481,0
"3179",2014,7,2,2,1,0,953923.670015481,0
"3180",2014,7,2,2,2,0,953923.670015481,0
"3181",2014,7,2,3,1,0,953923.670015481,0
"3182",2014,7,2,3,2,0,953923.670015481,0
"3183",2014,7,2,4,1,0,953923.670015481,0
"3184",2014,7,2,4,2,0,953923.670015481,0
"3185",2014,8,1,1,1,0,953923.670015481,0
"3186",2014,8,1,1,2,0,953923.670015481,0
"3187",2014,8,1,2,1,0,953923.670015481,0
"3188",2014,8,1,2,2,0,953923.670015481,0
"3189",2014,8,1,3,1,0,953923.670015481,0
"3190",2014,8,1,3,2,0,953923.670015481,0
"3191",2014,8,1,4,1,0,953923.670015481,0
"3192",2014,8,1,4,2,0,953923.670015481,0
"3193",2014,8,2,1,1,0,953923.670015481,0
"3194",2014,8,2,1,2,0,953923.670015481,0
"3195",2014,8,2,2,1,0,953923.670015481,0
"3196",2014,8,2,2,2,0,953923.670015481,0
"3197",2014,8,2,3,1,0,953923.670015481,0
"3198",2014,8,2,3,2,0,953923.670015481,0
"3199",2014,8,2,4,1,0,953923.670015481,0
"3200",2014,8,2,4,2,0,953923.670015481,0
"3201",2015,1,1,1,1,256019.212286431,935042.645500758,0.273804851060372
"3202",2015,1,1,1,2,206868.206316116,935042.645500758,0.221239327758498
"3203",2015,1,1,2,1,7726.16781392988,935042.645500758,0.00826290421202358
"3204",2015,1,1,2,2,22427.8920842813,935042.645500758,0.0239859563541833
"3205",2015,1,1,3,1,0,935042.645500758,0
"3206",2015,1,1,3,2,0,935042.645500758,0
"3207",2015,1,1,4,1,0,935042.645500758,0
"3208",2015,1,1,4,2,0,935042.645500758,0
"3209",2015,1,2,1,1,0,935042.645500758,0
"3210",2015,1,2,1,2,0,935042.645500758,0
"3211",2015,1,2,2,1,0,935042.645500758,0
"3212",2015,1,2,2,2,0,935042.645500758,0
"3213",2015,1,2,3,1,0,935042.645500758,0
"3214",2015,1,2,3,2,0,935042.645500758,0
"3215",2015,1,2,4,1,0,935042.645500758,0
"3216",2015,1,2,4,2,0,935042.645500758,0
"3217",2015,2,1,1,1,0,935042.645500758,0
"3218",2015,2,1,1,2,0,935042.645500758,0
"3219",2015,2,1,2,1,0,935042.645500758,0
"3220",2015,2,1,2,2,0,935042.645500758,0
"3221",2015,2,1,3,1,0,935042.645500758,0
"3222",2015,2,1,3,2,0,935042.645500758,0
"3223",2015,2,1,4,1,0,935042.645500758,0
"3224",2015,2,1,4,2,0,935042.645500758,0
"3225",2015,2,2,1,1,0,935042.645500758,0
"3226",2015,2,2,1,2,0,935042.645500758,0
"3227",2015,2,2,2,1,0,935042.645500758,0
"3228",2015,2,2,2,2,0,935042.645500758,0
"3229",2015,2,2,3,1,0,935042.645500758,0
"3230",2015,2,2,3,2,0,935042.645500758,0
"3231",2015,2,2,4,1,0,935042.645500758,0
"3232",2015,2,2,4,2,0,935042.645500758,0
"3233",2015,3,1,1,1,213639.548155117,935042.645500758,0.228481074294428
"3234",2015,3,1,1,2,185852.860461691,935042.645500758,0.198764047133014
"3235",2015,3,1,2,1,6447.23099488292,935042.645500758,0.0068951197316034
"3236",2015,3,1,2,2,20149.4853763088,935042.645500758,0.0215492688737398
"3237",2015,3,1,3,1,0,935042.645500758,0
"3238",2015,3,1,3,2,0,935042.645500758,0
"3239",2015,3,1,4,1,0,935042.645500758,0
"3240",2015,3,1,4,2,0,935042.645500758,0
"3241",2015,3,2,1,1,7978.24038753549,935042.645500758,0.00853248825165913
"3242",2015,3,2,1,2,6940.56325375611,935042.645500758,0.00742272375185531
"3243",2015,3,2,2,1,240.767962464507,935042.645500758,0.000257494097860708
"3244",2015,3,2,2,2,752.470408243895,935042.645500758,0.000804744480762065
"3245",2015,3,2,3,1,0,935042.645500758,0
"3246",2015,3,2,3,2,0,935042.645500758,0
"3247",2015,3,2,4,1,0,935042.645500758,0
"3248",2015,3,2,4,2,0,935042.645500758,0
"3249",2015,4,1,1,1,0,935042.645500758,0
"3250",2015,4,1,1,2,0,935042.645500758,0
"3251",2015,4,1,2,1,0,935042.645500758,0
"3252",2015,4,1,2,2,0,935042.645500758,0
"3253",2015,4,1,3,1,0,935042.645500758,0
"3254",2015,4,1,3,2,0,935042.645500758,0
"3255",2015,4,1,4,1,0,935042.645500758,0
"3256",2015,4,1,4,2,0,935042.645500758,0
"3257",2015,4,2,1,1,0,935042.645500758,0
"3258",2015,4,2,1,2,0,935042.645500758,0
"3259",2015,4,2,2,1,0,935042.645500758,0
"3260",2015,4,2,2,2,0,935042.645500758,0
"3261",2015,4,2,3,1,0,935042.645500758,0
"3262",2015,4,2,3,2,0,935042.645500758,0
"3263",2015,4,2,4,1,0,935042.645500758,0
"3264",2015,4,2,4,2,0,935042.645500758,0
"3265",2015,5,1,1,1,0,935042.645500758,0
"3266",2015,5,1,1,2,0,935042.645500758,0
"3267",2015,5,1,2,1,0,935042.645500758,0
"3268",2015,5,1,2,2,0,935042.645500758,0
"3269",2015,5,1,3,1,0,935042.645500758,0
"3270",2015,5,1,3,2,0,935042.645500758,0
"3271",2015,5,1,4,1,0,935042.645500758,0
"3272",2015,5,1,4,2,0,935042.645500758,0
"3273",2015,5,2,1,1,0,935042.645500758,0
"3274",2015,5,2,1,2,0,935042.645500758,0
"3275",2015,5,2,2,1,0,935042.645500758,0
"3276",2015,5,2,2,2,0,935042.645500758,0
"3277",2015,5,2,3,1,0,935042.645500758,0
"3278",2015,5,2,3,2,0,935042.645500758,0
"3279",2015,5,2,4,1,0,935042.645500758,0
"3280",2015,5,2,4,2,0,935042.645500758,0
"3281",2015,6,1,1,1,0,935042.645500758,0
"3282",2015,6,1,1,2,0,935042.645500758,0
"3283",2015,6,1,2,1,0,935042.645500758,0
"3284",2015,6,1,2,2,0,935042.645500758,0
"3285",2015,6,1,3,1,0,935042.645500758,0
"3286",2015,6,1,3,2,0,935042.645500758,0
"3287",2015,6,1,4,1,0,935042.645500758,0
"3288",2015,6,1,4,2,0,935042.645500758,0
"3289",2015,6,2,1,1,0,935042.645500758,0
"3290",2015,6,2,1,2,0,935042.645500758,0
"3291",2015,6,2,2,1,0,935042.645500758,0
"3292",2015,6,2,2,2,0,935042.645500758,0
"3293",2015,6,2,3,1,0,935042.645500758,0
"3294",2015,6,2,3,2,0,935042.645500758,0
"3295",2015,6,2,4,1,0,935042.645500758,0
"3296",2015,6,2,4,2,0,935042.645500758,0
"3297",2015,7,1,1,1,0,935042.645500758,0
"3298",2015,7,1,1,2,0,935042.645500758,0
"3299",2015,7,1,2,1,0,935042.645500758,0
"3300",2015,7,1,2,2,0,935042.645500758,0
"3301",2015,7,1,3,1,0,935042.645500758,0
"3302",2015,7,1,3,2,0,935042.645500758,0
"3303",2015,7,1,4,1,0,935042.645500758,0
"3304",2015,7,1,4,2,0,935042.645500758,0
"3305",2015,7,2,1,1,0,935042.645500758,0
"3306",2015,7,2,1,2,0,935042.645500758,0
"3307",2015,7,2,2,1,0,935042.645500758,0
"3308",2015,7,2,2,2,0,935042.645500758,0
"3309",2015,7,2,3,1,0,935042.645500758,0
"3310",2015,7,2,3,2,0,935042.645500758,0
"3311",2015,7,2,4,1,0,935042.645500758,0
"3312",2015,7,2,4,2,0,935042.645500758,0
"3313",2015,8,1,1,1,0,935042.645500758,0
"3314",2015,8,1,1,2,0,935042.645500758,0
"3315",2015,8,1,2,1,0,935042.645500758,0
"3316",2015,8,1,2,2,0,935042.645500758,0
"3317",2015,8,1,3,1,0,935042.645500758,0
"3318",2015,8,1,3,2,0,935042.645500758,0
"3319",2015,8,1,4,1,0,935042.645500758,0
"3320",2015,8,1,4,2,0,935042.645500758,0
"3321",2015,8,2,1,1,0,935042.645500758,0
"3322",2015,8,2,1,2,0,935042.645500758,0
"3323",2015,8,2,2,1,0,935042.645500758,0
"3324",2015,8,2,2,2,0,935042.645500758,0
"3325",2015,8,2,3,1,0,935042.645500758,0
"3326",2015,8,2,3,2,0,935042.645500758,0
"3327",2015,8,2,4,1,0,935042.645500758,0
"3328",2015,8,2,4,2,0,935042.645500758,0
"3329",2016,1,1,1,1,255825.059004724,921258.065025536,0.277690984444877
"3330",2016,1,1,1,2,207880.46228729,921258.065025536,0.225648458536456
"3331",2016,1,1,2,1,8287.3240813933,921258.065025536,0.00899565973532464
"3332",2016,1,1,2,2,22579.3193521288,921258.065025536,0.0245092229955164
"3333",2016,1,1,3,1,0,921258.065025536,0
"3334",2016,1,1,3,2,0,921258.065025536,0
"3335",2016,1,1,4,1,0,921258.065025536,0
"3336",2016,1,1,4,2,0,921258.065025536,0
"3337",2016,1,2,1,1,0,921258.065025536,0
"3338",2016,1,2,1,2,0,921258.065025536,0
"3339",2016,1,2,2,1,0,921258.065025536,0
"3340",2016,1,2,2,2,0,921258.065025536,0
"3341",2016,1,2,3,1,0,921258.065025536,0
"3342",2016,1,2,3,2,0,921258.065025536,0
"3343",2016,1,2,4,1,0,921258.065025536,0
"3344",2016,1,2,4,2,0,921258.065025536,0
"3345",2016,2,1,1,1,0,921258.065025536,0
"3346",2016,2,1,1,2,0,921258.065025536,0
"3347",2016,2,1,2,1,0,921258.065025536,0
"3348",2016,2,1,2,2,0,921258.065025536,0
"3349",2016,2,1,3,1,0,921258.065025536,0
"3350",2016,2,1,3,2,0,921258.065025536,0
"3351",2016,2,1,4,1,0,921258.065025536,0
"3352",2016,2,1,4,2,0,921258.065025536,0
"3353",2016,2,2,1,1,0,921258.065025536,0
"3354",2016,2,2,1,2,0,921258.065025536,0
"3355",2016,2,2,2,1,0,921258.065025536,0
"3356",2016,2,2,2,2,0,921258.065025536,0
"3357",2016,2,2,3,1,0,921258.065025536,0
"3358",2016,2,2,3,2,0,921258.065025536,0
"3359",2016,2,2,4,1,0,921258.065025536,0
"3360",2016,2,2,4,2,0,921258.065025536,0
"3361",2016,3,1,1,1,206863.400186706,921258.065025536,0.224544465921144
"3362",2016,3,1,1,2,178384.960801959,921258.065025536,0.19363191224493
"3363",2016,3,1,2,1,6701.23577649417,921258.065025536,0.00727400500565325
"3364",2016,3,1,2,2,19375.6111240411,921258.065025536,0.0210316868417364
"3365",2016,3,1,3,1,0,921258.065025536,0
"3366",2016,3,1,3,2,0,921258.065025536,0
"3367",2016,3,1,4,1,0,921258.065025536,0
"3368",2016,3,1,4,2,0,921258.065025536,0
"3369",2016,3,2,1,1,7725.18921859067,921258.065025536,0.00838547798045767
"3370",2016,3,2,1,2,6661.67903409805,921258.065025536,0.00723106726225881
"3371",2016,3,2,2,1,250.253618209326,921258.065025536,0.00027164334046008
"3372",2016,3,2,2,2,723.570539901948,921258.065025536,0.000785415691185175
"3373",2016,3,2,3,1,0,921258.065025536,0
"3374",2016,3,2,3,2,0,921258.065025536,0
"3375",2016,3,2,4,1,0,921258.065025536,0
"3376",2016,3,2,4,2,0,921258.065025536,0
"3377",2016,4,1,1,1,0,921258.065025536,0
"3378",2016,4,1,1,2,0,921258.065025536,0
"3379",2016,4,1,2,1,0,921258.065025536,0
"3380",2016,4,1,2,2,0,921258.065025536,0
"3381",2016,4,1,3,1,0,921258.065025536,0
"3382",2016,4,1,3,2,0,921258.065025536,0
"3383",2016,4,1,4,1,0,921258.065025536,0
"3384",2016,4,1,4,2,0,921258.065025536,0
"3385",2016,4,2,1,1,0,921258.065025536,0
"3386",2016,4,2,1,2,0,921258.065025536,0
"3387",2016,4,2,2,1,0,921258.065025536,0
"3388",2016,4,2,2,2,0,921258.065025536,0
"3389",2016,4,2,3,1,0,921258.065025536,0
"3390",2016,4,2,3,2,0,921258.065025536,0
"3391",2016,4,2,4,1,0,921258.065025536,0
"3392",2016,4,2,4,2,0,921258.065025536,0
"3393",2016,5,1,1,1,0,921258.065025536,0
"3394",2016,5,1,1,2,0,921258.065025536,0
"3395",2016,5,1,2,1,0,921258.065025536,0
"3396",2016,5,1,2,2,0,921258.065025536,0
"3397",2016,5,1,3,1,0,921258.065025536,0
"3398",2016,5,1,3,2,0,921258.065025536,0
"3399",2016,5,1,4,1,0,921258.065025536,0
"3400",2016,5,1,4,2,0,921258.065025536,0
"3401",2016,5,2,1,1,0,921258.065025536,0
"3402",2016,5,2,1,2,0,921258.065025536,0
"3403",2016,5,2,2,1,0,921258.065025536,0
"3404",2016,5,2,2,2,0,921258.065025536,0
"3405",2016,5,2,3,1,0,921258.065025536,0
"3406",2016,5,2,3,2,0,921258.065025536,0
"3407",2016,5,2,4,1,0,921258.065025536,0
"3408",2016,5,2,4,2,0,921258.065025536,0
"3409",2016,6,1,1,1,0,921258.065025536,0
"3410",2016,6,1,1,2,0,921258.065025536,0
"3411",2016,6,1,2,1,0,921258.065025536,0
"3412",2016,6,1,2,2,0,921258.065025536,0
"3413",2016,6,1,3,1,0,921258.065025536,0
"3414",2016,6,1,3,2,0,921258.065025536,0
"3415",2016,6,1,4,1,0,921258.065025536,0
"3416",2016,6,1,4,2,0,921258.065025536,0
"3417",2016,6,2,1,1,0,921258.065025536,0
"3418",2016,6,2,1,2,0,921258.065025536,0
"3419",2016,6,2,2,1,0,921258.065025536,0
"3420",2016,6,2,2,2,0,921258.065025536,0
"3421",2016,6,2,3,1,0,921258.065025536,0
"3422",2016,6,2,3,2,0,921258.065025536,0
"3423",2016,6,2,4,1,0,921258.065025536,0
"3424",2016,6,2,4,2,0,921258.065025536,0
"3425",2016,7,1,1,1,0,921258.065025536,0
"3426",2016,7,1,1,2,0,921258.065025536,0
"3427",2016,7,1,2,1,0,921258.065025536,0
"3428",2016,7,1,2,2,0,921258.065025536,0
"3429",2016,7,1,3,1,0,921258.065025536,0
"3430",2016,7,1,3,2,0,921258.065025536,0
"3431",2016,7,1,4,1,0,921258.065025536,0
"3432",2016,7,1,4,2,0,921258.065025536,0
"3433",2016,7,2,1,1,0,921258.065025536,0
"3434",2016,7,2,1,2,0,921258.065025536,0
"3435",2016,7,2,2,1,0,921258.065025536,0
"3436",2016,7,2,2,2,0,921258.065025536,0
"3437",2016,7,2,3,1,0,921258.065025536,0
"3438",2016,7,2,3,2,0,921258.065025536,0
"3439",2016,7,2,4,1,0,921258.065025536,0
"3440",2016,7,2,4,2,0,921258.065025536,0
"3441",2016,8,1,1,1,0,921258.065025536,0
"3442",2016,8,1,1,2,0,921258.065025536,0
"3443",2016,8,1,2,1,0,921258.065025536,0
"3444",2016,8,1,2,2,0,921258.065025536,0
"3445",2016,8,1,3,1,0,921258.065025536,0
"3446",2016,8,1,3,2,0,921258.065025536,0
"3447",2016,8,1,4,1,0,921258.065025536,0
"3448",2016,8,1,4,2,0,921258.065025536,0
"3449",2016,8,2,1,1,0,921258.065025536,0
"3450",2016,8,2,1,2,0,921258.065025536,0
"3451",2016,8,2,2,1,0,921258.065025536,0
"3452",2016,8,2,2,2,0,921258.065025536,0
"3453",2016,8,2,3,1,0,921258.065025536,0
"3454",2016,8,2,3,2,0,921258.065025536,0
"3455",2016,8,2,4,1,0,921258.065025536,0
"3456",2016,8,2,4,2,0,921258.065025536,0
"3457",2017,1,1,1,1,255979.732773324,912421.430758018,0.280549890811598
"3458",2017,1,1,1,2,209818.464943947,912421.430758018,0.229957843898553
"3459",2017,1,1,2,1,8758.91483021223,912421.430758018,0.0095996373330858
"3460",2017,1,1,2,2,22698.6749105349,912421.430758018,0.0248774022018284
"3461",2017,1,1,3,1,0,912421.430758018,0
"3462",2017,1,1,3,2,0,912421.430758018,0
"3463",2017,1,1,4,1,0,912421.430758018,0
"3464",2017,1,1,4,2,0,912421.430758018,0
"3465",2017,1,2,1,1,0,912421.430758018,0
"3466",2017,1,2,1,2,0,912421.430758018,0
"3467",2017,1,2,2,1,0,912421.430758018,0
"3468",2017,1,2,2,2,0,912421.430758018,0
"3469",2017,1,2,3,1,0,912421.430758018,0
"3470",2017,1,2,3,2,0,912421.430758018,0
"3471",2017,1,2,4,1,0,912421.430758018,0
"3472",2017,1,2,4,2,0,912421.430758018,0
"3473",2017,2,1,1,1,0,912421.430758018,0
"3474",2017,2,1,1,2,0,912421.430758018,0
"3475",2017,2,1,2,1,0,912421.430758018,0
"3476",2017,2,1,2,2,0,912421.430758018,0
"3477",2017,2,1,3,1,0,912421.430758018,0
"3478",2017,2,1,3,2,0,912421.430758018,0
"3479",2017,2,1,4,1,0,912421.430758018,0
"3480",2017,2,1,4,2,0,912421.430758018,0
"3481",2017,2,2,1,1,0,912421.430758018,0
"3482",2017,2,2,1,2,0,912421.430758018,0
"3483",2017,2,2,2,1,0,912421.430758018,0
"3484",2017,2,2,2,2,0,912421.430758018,0
"3485",2017,2,2,3,1,0,912421.430758018,0
"3486",2017,2,2,3,2,0,912421.430758018,0
"3487",2017,2,2,4,1,0,912421.430758018,0
"3488",2017,2,2,4,2,0,912421.430758018,0
"3489",2017,3,1,1,1,201464.730672813,912421.430758018,0.2208022782909
"3490",2017,3,1,1,2,173131.58769211,912421.430758018,0.189749584847297
