"","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","tb_mort_mse_total","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_calib_id","b2_calib_id","mh2_calib_id","mh3_calib_id","mh4_calib_id","mtb_calib_id","mtbh2_calib_id","mtbh3_calib_id","mtbh4_calib_id","norm_hiv_prev_mse","norm_tb_mort_mse","norm_hiv_prev_tb_mort_mse","tbmort_rank_total","tbmort_HIV_neg_male","tbmort_HIV_neg_female","tbmort_HIV_pos_male","tbmort_HIV_pos_female","hivprev_rank_total","hivprev_male","hivprev_female","hiv_tb_rank"
"1377",1377,10169.3664517853,46979.2958642436,362234.437624226,152660.14396777,572043.243908026,535373638.569422,84011627.1476428,619385265.717065,0.058049401790802,0.0300913072240925,7.6,6,10,50,1.2,15,22,70,15,0.683983166252869,0.489379095562975,1.17336226181584,4246,3570,3458,3892,4395,2480,2460,2530,4347
"1378",1378,9950.47148249857,45761.72978932,428069.794777446,179814.89363641,663596.889685674,527892391.040688,78896365.3881294,606788756.428818,0.0576502973662412,0.0292984928131954,7.6,6,10,50,1.2,15,22,50,25,0.6593279523148,0.549517263898557,1.20884521621336,4441,3524,3398,4099,4563,2371,2373,2371,4437
"1379",1379,9952.70729907314,45741.781987354,436818.415212308,182455.739712532,674968.644211267,527252516.528193,78511681.8427228,605764198.370916,0.0576313635967429,0.0292871228917296,7.6,6,10,50,1.2,15,22,50,20,0.657311373756828,0.556689151669034,1.21400052542586,4463,3522,3402,4118,4573,2367,2368,2367,4447
"1380",1380,9952.62729260699,45720.7872485576,446260.296132592,185306.29948039,687240.010154146,526104567.811797,77964440.0923901,604069007.904187,0.0576095039507192,0.029275483452789,7.6,6,10,50,1.2,15,22,50,15,0.653971079338015,0.564360954010167,1.21833203334818,4487,3519,3401,4142,4587,2360,2361,2359,4459
"1381",1381,17834.4291249842,83490.6617206753,266985.706300766,110423.951894331,478734.749040756,552399511.39017,91746801.3731834,644146312.763354,0.0587525021922814,0.0309938364542559,7.6,6,10,50,1.2,10,30,70,25,0.731727924218172,0.422895124671146,1.15462304888932,3999,4560,4554,3379,3980,3088,3077,3102,4297
"1382",1382,17830.4954031102,83456.7639643866,273092.322726167,112090.723674047,486470.305767711,551596528.792907,91334538.6747434,642931067.467651,0.0587417660584103,0.0309833148707107,7.6,6,10,50,1.2,10,30,70,20,0.729406307309174,0.428640351475666,1.15804665878484,4023,4558,4552,3399,4023,3054,3041,3065,4305
"1383",1383,17826.4265521781,83421.7059594891,279765.699705346,113921.568744466,494935.400961479,550751796.609551,90914252.7580775,641666049.367628,0.0587305902964651,0.0309725544213658,7.6,6,10,50,1.2,10,30,70,15,0.72698727198169,0.434875309089044,1.16186258107073,4047,4556,4550,3426,4061,3014,3006,3027,4315
"1384",1384,17608.3748722927,82211.7282666839,335911.102729048,135239.355131997,570970.561000021,544849229.75575,86609155.2490134,631458385.004763,0.0584372945445191,0.0303025416527932,7.6,6,10,50,1.2,10,30,50,25,0.707379721807539,0.488647000327818,1.19602672213536,4241,4548,4536,3704,4316,2735,2757,2703,4408
"1385",1385,17602.1769949043,82180.7100652322,343222.948918987,137388.661250393,580394.497229516,543544757.445836,86178446.1622859,629723203.608122,0.0584349726664593,0.0302912990395877,7.6,6,10,50,1.2,10,30,50,20,0.7040309537788,0.495055426163205,1.19908637994201,4283,4546,4534,3738,4341,2698,2711,2679,4416
"1386",1386,17597.9894529175,82144.4580820649,351236.084108919,139730.957710784,590709.489354686,542648838.928824,85758747.0335953,628407585.962419,0.0584227507229778,0.0302798114502019,7.6,6,10,50,1.2,10,30,50,15,0.701488835555144,0.502010428693578,1.20349926424872,4303,4544,4532,3773,4365,2668,2681,2653,4426
