"","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","tb_mort_mse_total","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_calib_id","b2_calib_id","mh2_calib_id","mh3_calib_id","mh4_calib_id","mtb_calib_id","mtbh2_calib_id","mtbh3_calib_id","mtbh4_calib_id","norm_hiv_prev_mse","norm_tb_mort_mse","norm_hiv_prev_tb_mort_mse","tbmort_rank_total","tbmort_HIV_neg_male","tbmort_HIV_neg_female","tbmort_HIV_pos_male","tbmort_HIV_pos_female","hivprev_rank_total","hivprev_male","hivprev_female","hiv_tb_rank"
"11",11,12946.8601415752,61574.1382415094,561681.625687388,247005.728152258,883208.35222273,526061724.308607,78096164.2731995,604157888.581806,0.0574926231374922,0.0291401851538527,6,6,10,50,1.5,15,22,50,20,0.656176876010036,0.69769272263846,1.3538695986485,4638,4133,4017,4416,4686,2362,2362,2363,4640
"12",12,12944.0409438193,61535.0318618209,570119.748564921,249678.612506467,894277.433877028,525915152.405274,77882937.9862369,603798090.391511,0.0574756938589689,0.0291307776420278,6,6,10,50,1.5,15,22,50,15,0.655464781367776,0.703826150999837,1.35929093236761,4650,4129,4012,4430,4690,2361,2361,2360,4645
"13",13,20731.5235185591,98677.1273775423,392639.108526084,170640.787523105,682688.546945291,547495630.363,89243263.0321461,636738893.395146,0.0584607563281817,0.0305963832607399,6,6,10,50,1.5,10,30,70,25,0.719803425433323,0.579071041394814,1.29887446682814,4495,4703,4696,4079,4480,2890,2881,2908,4577
"14",14,20731.3211958646,98660.4655260502,399080.677954827,172519.547689564,690992.012366306,546390544.215341,88718523.2306057,635109067.445946,0.0584451809323251,0.0305880740336384,6,6,10,50,1.5,10,30,70,20,0.716659820143467,0.584304769509486,1.30096458965295,4508,4701,4695,4092,4504,2843,2835,2874,4580
"15",15,20722.1709296138,98620.8235437322,405642.010201002,174516.462740778,699501.467415126,545798528.295147,88595552.878693,634394081.17384,0.0584529314412785,0.030579566031252,6,6,10,50,1.5,10,30,70,15,0.715279483167004,0.589635809889624,1.30491529305663,4520,4699,4693,4105,4520,2826,2810,2861,4584
"16",16,20541.6121684843,97603.923079091,464254.981415734,198863.34051477,781263.857178079,540551569.398127,84541594.5297903,625093163.927917,0.0581537668780918,0.0299519518707484,6,6,10,50,1.5,10,30,50,25,0.697251956502965,0.639291477915799,1.33654343441876,4587,4691,4679,4239,4616,2610,2624,2579,4622
"17",17,20537.7563306132,97572.7799451663,471516.528744417,201081.39981907,790708.464839266,539907607.446715,84229041.7241151,624136649.17083,0.0581443904337389,0.0299428892463495,6,6,10,50,1.5,10,30,50,20,0.695390405973613,0.644856361745201,1.34024676771881,4604,4689,4676,4264,4626,2583,2599,2552,4626
"18",18,20537.2576673051,97553.7054685601,479372.507684442,203494.517849656,800957.988669963,538733993.360515,83706822.8833014,622440816.243817,0.0581274834874615,0.0299336210832666,6,6,10,50,1.5,10,30,50,15,0.692086498923606,0.650858038183026,1.34294453710663,4616,4687,4675,4274,4640,2542,2559,2511,4628
"19",19,20472.3195431957,97234.7610087494,449051.285363871,198611.090446961,765369.456362777,536372984.484927,83972754.6663512,620345739.151278,0.0579156205256003,0.0299095127288997,6,6,10,50,1.5,10,22,70,25,0.687998543211947,0.629849806487178,1.31784834969913,4566,4685,4673,4236,4596,2506,2492,2538,4604
"20",20,20462.833281533,97199.3313700287,455807.923009759,200688.20808963,774158.295750951,536095327.117824,83991975.6950618,620087302.812886,0.0579254070187093,0.0299009076723664,6,6,10,50,1.5,10,22,70,20,0.6874937991585,0.635082583220557,1.32257638237906,4578,4683,4670,4261,4606,2504,2484,2540,4609
"21",21,20462.0436425391,97171.6819275241,463785.072755662,203080.650881395,784499.44920712,534814938.661768,83371481.9417094,618186420.603477,0.0579070576634583,0.0298920969754266,6,6,10,50,1.5,10,22,70,15,0.683778007990854,0.64120169885774,1.32497970684859,4596,4681,4669,4272,4613,2466,2454,2495,4611
"22",22,20276.1704929036,96147.618750891,529902.609713579,231760.457529733,878086.856487106,528138219.51857,78829972.5658726,606968192.084442,0.0575555444063728,0.0291963407870022,6,6,10,50,1.5,10,22,50,25,0.661731608279767,0.694841875924712,1.35657348420448,4636,4667,4661,4368,4674,2375,2377,2375,4641
"23",23,20272.269608427,96115.919600982,538079.02393362,234307.78407653,888774.997219559,527469476.903836,78529491.3765188,605998968.280355,0.0575456251568695,0.0291867588170706,6,6,10,50,1.5,10,22,50,20,0.659817335263055,0.700782000072647,1.3605993353357,4642,4665,4659,4380,4678,2371,2371,2370,4646
