measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,KwaZulu-Natal,Female,20-24 years,All causes,Rate,1996,408.1194314,614.1939075,284.3987368
Deaths,KwaZulu-Natal,Male,25-29 years,All causes,Number,1996,3321.819876,3856.140808,2993.835656
Deaths,KwaZulu-Natal,Female,25-29 years,All causes,Number,1996,2522.193102,3754.01631,1827.569051
Deaths,KwaZulu-Natal,Male,25-29 years,All causes,Rate,1996,973.5556042,1130.153842,877.430321
Deaths,KwaZulu-Natal,Female,25-29 years,All causes,Rate,1996,628.7475067,935.8238247,455.5874345
Deaths,KwaZulu-Natal,Male,30-34 years,All causes,Number,1996,3577.673033,4328.297434,3109.090626
Deaths,KwaZulu-Natal,Female,30-34 years,All causes,Number,1996,2219.506988,3203.520941,1660.46682
Deaths,KwaZulu-Natal,Male,30-34 years,All causes,Rate,1996,1272.355014,1539.305267,1105.709497
Deaths,KwaZulu-Natal,Female,30-34 years,All causes,Rate,1996,650.7335583,939.234971,486.8295022
Deaths,KwaZulu-Natal,Male,35-39 years,All causes,Number,1996,3287.180711,4289.83976,2773.116944
Deaths,KwaZulu-Natal,Female,35-39 years,All causes,Number,1996,1827.261883,2656.095811,1401.51167
Deaths,KwaZulu-Natal,Male,35-39 years,All causes,Rate,1996,1369.169492,1786.794898,1155.052749
Deaths,KwaZulu-Natal,Female,35-39 years,All causes,Rate,1996,635.7237774,924.0838864,487.6007656
Deaths,KwaZulu-Natal,Male,40-44 years,All causes,Number,1996,3085.389062,3776.783612,2678.174057
Deaths,KwaZulu-Natal,Female,40-44 years,All causes,Number,1996,1444.549252,2072.892302,1114.007022
Deaths,KwaZulu-Natal,Male,40-44 years,All causes,Rate,1996,1541.494223,1886.922525,1338.045139
Deaths,KwaZulu-Natal,Female,40-44 years,All causes,Rate,1996,620.1457259,889.893716,478.2437793
Deaths,KwaZulu-Natal,Male,45-49 years,All causes,Number,1996,3005.864045,3456.98655,2656.252363
Deaths,KwaZulu-Natal,Female,45-49 years,All causes,Number,1996,1412.051599,1883.37925,1137.810325
Deaths,KwaZulu-Natal,Male,45-49 years,All causes,Rate,1996,1870.041458,2150.698791,1652.537163
Deaths,KwaZulu-Natal,Female,45-49 years,All causes,Rate,1996,762.1339926,1016.526131,614.1163162
Deaths,KwaZulu-Natal,Male,50-54 years,All causes,Number,1996,2507.659946,2822.319547,2246.344021
Deaths,KwaZulu-Natal,Female,50-54 years,All causes,Number,1996,1272.982217,1602.841395,1059.889914
Deaths,KwaZulu-Natal,Male,50-54 years,All causes,Rate,1996,2031.11974,2285.983375,1819.462679
Deaths,KwaZulu-Natal,Female,50-54 years,All causes,Rate,1996,855.3643169,1077.009024,712.1796365
Deaths,KwaZulu-Natal,Male,55-59 years,All causes,Number,1996,2712.179595,2972.618275,2465.407694
Deaths,KwaZulu-Natal,Female,55-59 years,All causes,Number,1996,1651.635065,1884.55156,1482.897254
Deaths,KwaZulu-Natal,Male,55-59 years,All causes,Rate,1996,2855.559293,3129.766095,2595.741766
Deaths,KwaZulu-Natal,Female,55-59 years,All causes,Rate,1996,1275.73204,1455.638026,1145.398023
Deaths,KwaZulu-Natal,Male,15-19 years,All causes,Number,1998,1273.911286,1374.25052,1196.948154
Deaths,KwaZulu-Natal,Female,15-19 years,All causes,Number,1998,1112.333329,1708.203898,784.7539978
Deaths,KwaZulu-Natal,Male,15-19 years,All causes,Rate,1998,252.4497175,272.3338425,237.1980112
Deaths,KwaZulu-Natal,Female,15-19 years,All causes,Rate,1998,210.0055454,322.5043088,148.1594474
Deaths,KwaZulu-Natal,Male,20-24 years,All causes,Number,1998,2931.695857,3240.118159,2720.020515
Deaths,KwaZulu-Natal,Female,20-24 years,All causes,Number,1998,3009.012634,4434.065273,2106.21145
Deaths,KwaZulu-Natal,Male,20-24 years,All causes,Rate,1998,693.1488729,766.0700016,643.1018925
Deaths,KwaZulu-Natal,Female,20-24 years,All causes,Rate,1998,640.9721637,944.5332264,448.659768
Deaths,KwaZulu-Natal,Male,25-29 years,All causes,Number,1998,4658.291778,5487.905723,4195.315912
Deaths,KwaZulu-Natal,Female,25-29 years,All causes,Number,1998,4400.526937,6321.03923,3252.730044
Deaths,KwaZulu-Natal,Male,25-29 years,All causes,Rate,1998,1301.299332,1533.052972,1171.966475
Deaths,KwaZulu-Natal,Female,25-29 years,All causes,Rate,1998,1058.148154,1519.953426,782.1495796
Deaths,KwaZulu-Natal,Male,30-34 years,All causes,Number,1998,5138.686078,6305.379731,4411.752605
Deaths,KwaZulu-Natal,Female,30-34 years,All causes,Number,1998,3966.978386,5555.189464,2945.833436
Deaths,KwaZulu-Natal,Male,30-34 years,All causes,Rate,1998,1776.730047,2180.121038,1525.388649
Deaths,KwaZulu-Natal,Female,30-34 years,All causes,Rate,1998,1123.814459,1573.742439,834.5319504
Deaths,KwaZulu-Natal,Male,35-39 years,All causes,Number,1998,5006.128196,6610.509173,4135.245786
Deaths,KwaZulu-Natal,Female,35-39 years,All causes,Number,1998,3166.863399,4611.992334,2366.015164
Deaths,KwaZulu-Natal,Male,35-39 years,All causes,Rate,1998,1987.610516,2624.60669,1641.8393
Deaths,KwaZulu-Natal,Female,35-39 years,All causes,Rate,1998,1028.776404,1498.236043,768.6155874
Deaths,KwaZulu-Natal,Male,40-44 years,All causes,Number,1998,4533.658287,5642.536041,3831.547003
Deaths,KwaZulu-Natal,Female,40-44 years,All causes,Number,1998,2476.132935,3544.960095,1849.587969
Deaths,KwaZulu-Natal,Male,40-44 years,All causes,Rate,1998,2153.085654,2679.704255,1819.645055
Deaths,KwaZulu-Natal,Female,40-44 years,All causes,Rate,1998,979.6649591,1402.539071,731.7767542
Deaths,KwaZulu-Natal,Male,45-49 years,All causes,Number,1998,4491.154688,5266.845927,3968.044878
Deaths,KwaZulu-Natal,Female,45-49 years,All causes,Number,1998,2295.27117,3130.363356,1781.001171
Deaths,KwaZulu-Natal,Male,45-49 years,All causes,Rate,1998,2589.545405,3036.79958,2287.926623
Deaths,KwaZulu-Natal,Female,45-49 years,All causes,Rate,1998,1150.858904,1569.577743,893.0017
Deaths,KwaZulu-Natal,Male,50-54 years,All causes,Number,1998,3901.939471,4397.689593,3555.507374
Deaths,KwaZulu-Natal,Female,50-54 years,All causes,Number,1998,2003.805689,2619.096848,1614.856652
Deaths,KwaZulu-Natal,Male,50-54 years,All causes,Rate,1998,2976.070916,3354.187371,2711.84168
Deaths,KwaZulu-Natal,Female,50-54 years,All causes,Rate,1998,1253.054524,1637.819062,1009.830167
Deaths,KwaZulu-Natal,Male,55-59 years,All causes,Number,1998,3913.88991,4244.463507,3655.628347
Deaths,KwaZulu-Natal,Female,55-59 years,All causes,Number,1998,2317.716211,2694.819279,2064.005773
Deaths,KwaZulu-Natal,Male,55-59 years,All causes,Rate,1998,3874.927357,4202.210113,3619.236773
Deaths,KwaZulu-Natal,Female,55-59 years,All causes,Rate,1998,1716.843927,1996.182316,1528.908397
Deaths,KwaZulu-Natal,Male,15-19 years,All causes,Number,1999,1323.372952,1421.097786,1236.028156
Deaths,KwaZulu-Natal,Female,15-19 years,All causes,Number,1999,1269.42374,1891.900724,918.8555201
Deaths,KwaZulu-Natal,Male,15-19 years,All causes,Rate,1999,252.3840477,271.0214161,235.7262847
Deaths,KwaZulu-Natal,Female,15-19 years,All causes,Rate,1999,231.2830687,344.6954641,167.4111786
Deaths,KwaZulu-Natal,Male,20-24 years,All causes,Number,1999,2826.376708,3163.444247,2585.304552
Deaths,KwaZulu-Natal,Female,20-24 years,All causes,Number,1999,3521.703416,5136.005805,2469.694098
Deaths,KwaZulu-Natal,Male,20-24 years,All causes,Rate,1999,660.3574334,739.1102246,604.0330979
Deaths,KwaZulu-Natal,Female,20-24 years,All causes,Rate,1999,742.892509,1083.424635,520.9743775
Deaths,KwaZulu-Natal,Male,25-29 years,All causes,Number,1999,4873.627983,5825.124842,4309.523835
Deaths,KwaZulu-Natal,Female,25-29 years,All causes,Number,1999,5514.391667,7663.490422,4070.401074
Deaths,KwaZulu-Natal,Male,25-29 years,All causes,Rate,1999,1329.44252,1588.994621,1175.564538
Deaths,KwaZulu-Natal,Female,25-29 years,All causes,Rate,1999,1303.696433,1811.780107,962.3123783
Deaths,KwaZulu-Natal,Male,30-34 years,All causes,Number,1999,5637.127927,6967.593878,4764.701528
Deaths,KwaZulu-Natal,Female,30-34 years,All causes,Number,1999,5021.697568,6856.869432,3717.94844
Deaths,KwaZulu-Natal,Male,30-34 years,All causes,Rate,1999,1930.418398,2386.032672,1631.658463
Deaths,KwaZulu-Natal,Female,30-34 years,All causes,Rate,1999,1410.422753,1925.859638,1044.244303
Deaths,KwaZulu-Natal,Male,35-39 years,All causes,Number,1999,5501.101725,7361.547964,4412.819824
Deaths,KwaZulu-Natal,Female,35-39 years,All causes,Number,1999,3978.410643,5675.77388,2947.818642
Deaths,KwaZulu-Natal,Male,35-39 years,All causes,Rate,1999,2145.976114,2871.734951,1721.43807
Deaths,KwaZulu-Natal,Female,35-39 years,All causes,Rate,1999,1255.748026,1791.504821,930.4513216
Deaths,KwaZulu-Natal,Male,40-44 years,All causes,Number,1999,4758.290964,6119.6473,3857.389111
Deaths,KwaZulu-Natal,Female,40-44 years,All causes,Number,1999,2998.408869,4260.880618,2172.807507
Deaths,KwaZulu-Natal,Male,40-44 years,All causes,Rate,1999,2212.403617,2845.376611,1793.52244
Deaths,KwaZulu-Natal,Female,40-44 years,All causes,Rate,1999,1145.800474,1628.23659,830.3083336
Deaths,KwaZulu-Natal,Male,45-49 years,All causes,Number,1999,4435.813601,5310.705989,3799.783651
Deaths,KwaZulu-Natal,Female,45-49 years,All causes,Number,1999,2606.386212,3584.305084,1916.422322
Deaths,KwaZulu-Natal,Male,45-49 years,All causes,Rate,1999,2494.170436,2986.105158,2136.543349
Deaths,KwaZulu-Natal,Female,45-49 years,All causes,Rate,1999,1249.828684,1718.765732,918.9733959
Deaths,KwaZulu-Natal,Male,50-54 years,All causes,Number,1999,4008.936017,4597.10379,3573.482991
Deaths,KwaZulu-Natal,Female,50-54 years,All causes,Number,1999,2330.712965,3051.676288,1817.899632
Deaths,KwaZulu-Natal,Male,50-54 years,All causes,Rate,1999,2937.402659,3368.361291,2618.340227
Deaths,KwaZulu-Natal,Female,50-54 years,All causes,Rate,1999,1403.576023,1837.746531,1094.755285
Deaths,KwaZulu-Natal,Male,55-59 years,All causes,Number,1999,3605.514374,3971.933166,3311.869095
Deaths,KwaZulu-Natal,Female,55-59 years,All causes,Number,1999,2348.635547,2787.358041,2039.576953
Deaths,KwaZulu-Natal,Male,55-59 years,All causes,Rate,1999,3506.623616,3862.992404,3221.032334
Deaths,KwaZulu-Natal,Female,55-59 years,All causes,Rate,1999,1734.831435,2058.896007,1506.543753
Deaths,KwaZulu-Natal,Male,15-19 years,All causes,Number,2000,1348.595082,1460.184843,1266.370611
Deaths,KwaZulu-Natal,Female,15-19 years,All causes,Number,2000,1375.596666,2031.150855,1016.586456
Deaths,KwaZulu-Natal,Male,15-19 years,All causes,Rate,2000,247.5565701,268.0406863,232.4629305
Deaths,KwaZulu-Natal,Female,15-19 years,All causes,Rate,2000,241.776365,356.9972816,178.6763404
Deaths,KwaZulu-Natal,Male,20-24 years,All causes,Number,2000,2895.476045,3251.788815,2659.890191
Deaths,KwaZulu-Natal,Female,20-24 years,All causes,Number,2000,4152.09562,5907.971472,2957.617675
Deaths,KwaZulu-Natal,Male,20-24 years,All causes,Rate,2000,666.2503219,748.2380482,612.0419124
Deaths,KwaZulu-Natal,Female,20-24 years,All causes,Rate,2000,865.1767315,1231.050514,616.2820482
Deaths,KwaZulu-Natal,Male,25-29 years,All causes,Number,2000,5432.09098,6465.074866,4816.859069
Deaths,KwaZulu-Natal,Female,25-29 years,All causes,Number,2000,6856.317458,9421.144676,5132.898941
Deaths,KwaZulu-Natal,Male,25-29 years,All causes,Rate,2000,1450.016454,1725.756245,1285.789383
Deaths,KwaZulu-Natal,Female,25-29 years,All causes,Rate,2000,1599.237715,2197.484288,1197.249927
Deaths,KwaZulu-Natal,Male,30-34 years,All causes,Number,2000,6401.720568,7904.176877,5409.900785
Deaths,KwaZulu-Natal,Female,30-34 years,All causes,Number,2000,6389.908536,8657.37742,4817.492517
Deaths,KwaZulu-Natal,Male,30-34 years,All causes,Rate,2000,2171.237472,2680.817577,1834.847238
Deaths,KwaZulu-Natal,Female,30-34 years,All causes,Rate,2000,1786.849641,2420.915988,1347.145225
Deaths,KwaZulu-Natal,Male,35-39 years,All causes,Number,2000,6329.402529,8456.676156,5021.228094
Deaths,KwaZulu-Natal,Female,35-39 years,All causes,Number,2000,4982.303838,6954.418522,3672.346728
Deaths,KwaZulu-Natal,Male,35-39 years,All causes,Rate,2000,2436.572026,3255.489038,1932.976115
Deaths,KwaZulu-Natal,Female,35-39 years,All causes,Rate,2000,1537.474517,2146.043599,1133.238698
Deaths,KwaZulu-Natal,Male,40-44 years,All causes,Number,2000,5323.818325,6923.013887,4214.385178
Deaths,KwaZulu-Natal,Female,40-44 years,All causes,Number,2000,3678.732992,5093.515025,2662.851165
Deaths,KwaZulu-Natal,Male,40-44 years,All causes,Rate,2000,2430.182367,3160.172878,1923.755456
Deaths,KwaZulu-Natal,Female,40-44 years,All causes,Rate,2000,1364.047591,1888.638538,987.3659558
Deaths,KwaZulu-Natal,Male,45-49 years,All causes,Number,2000,4815.840824,5879.112714,4023.511443
Deaths,KwaZulu-Natal,Female,45-49 years,All causes,Number,2000,3049.461431,4204.719434,2186.474502
Deaths,KwaZulu-Natal,Male,45-49 years,All causes,Rate,2000,2652.160518,3237.721342,2215.812063
Deaths,KwaZulu-Natal,Female,45-49 years,All causes,Rate,2000,1388.519918,1914.54682,995.5736334
Deaths,KwaZulu-Natal,Male,50-54 years,All causes,Number,2000,4434.529419,5150.903624,3922.347812
Deaths,KwaZulu-Natal,Female,50-54 years,All causes,Number,2000,2767.157865,3558.607454,2127.597856
Deaths,KwaZulu-Natal,Male,50-54 years,All causes,Rate,2000,3102.668535,3603.887828,2744.314895
Deaths,KwaZulu-Natal,Female,50-54 years,All causes,Rate,2000,1610.353022,2070.938684,1238.159803
Deaths,KwaZulu-Natal,Male,55-59 years,All causes,Number,2000,3592.073678,4016.723694,3274.334868
Deaths,KwaZulu-Natal,Female,55-59 years,All causes,Number,2000,2449.411557,2933.921644,2063.165601
Deaths,KwaZulu-Natal,Male,55-59 years,All causes,Rate,2000,3452.841429,3861.031599,3147.418482
Deaths,KwaZulu-Natal,Female,55-59 years,All causes,Rate,2000,1819.230753,2179.086837,1532.357557
Deaths,KwaZulu-Natal,Male,15-19 years,All causes,Number,2001,1343.359789,1454.337027,1260.844457
Deaths,KwaZulu-Natal,Female,15-19 years,All causes,Number,2001,1477.054036,2124.683937,1124.609196
Deaths,KwaZulu-Natal,Male,15-19 years,All causes,Rate,2001,238.2824685,257.9673888,223.6460642
Deaths,KwaZulu-Natal,Female,15-19 years,All causes,Rate,2001,251.3012576,361.4869412,191.3374179
Deaths,KwaZulu-Natal,Male,20-24 years,All causes,Number,2001,2887.752216,3286.906949,2641.284674
Deaths,KwaZulu-Natal,Female,20-24 years,All causes,Number,2001,4576.39669,6409.392089,3333.144909
Deaths,KwaZulu-Natal,Male,20-24 years,All causes,Rate,2001,650.4381084,740.3438309,594.9236911
Deaths,KwaZulu-Natal,Female,20-24 years,All causes,Rate,2001,937.5176652,1313.023917,682.8259097
Deaths,KwaZulu-Natal,Male,25-29 years,All causes,Number,2001,5972.237686,7118.310837,5327.059352
Deaths,KwaZulu-Natal,Female,25-29 years,All causes,Number,2001,8135.966226,10782.2146,6214.92544
Deaths,KwaZulu-Natal,Male,25-29 years,All causes,Rate,2001,1567.240639,1867.994312,1397.93229
Deaths,KwaZulu-Natal,Female,25-29 years,All causes,Rate,2001,1882.575538,2494.889101,1438.067254
Deaths,KwaZulu-Natal,Male,30-34 years,All causes,Number,2001,7207.597037,8807.987506,6118.156597
Deaths,KwaZulu-Natal,Female,30-34 years,All causes,Number,2001,7629.390402,10094.12436,5861.511392
Deaths,KwaZulu-Natal,Male,30-34 years,All causes,Rate,2001,2415.960698,2952.405848,2050.784167
Deaths,KwaZulu-Natal,Female,30-34 years,All causes,Rate,2001,2127.980187,2815.440752,1634.885548
Deaths,KwaZulu-Natal,Male,35-39 years,All causes,Number,2001,7120.193772,9427.808411,5687.505709
Deaths,KwaZulu-Natal,Female,35-39 years,All causes,Number,2001,6001.129285,8216.105404,4498.916809
Deaths,KwaZulu-Natal,Male,35-39 years,All causes,Rate,2001,2720.516604,3602.220689,2173.108515
Deaths,KwaZulu-Natal,Female,35-39 years,All causes,Rate,2001,1825.739785,2499.607958,1368.717623
Deaths,KwaZulu-Natal,Male,40-44 years,All causes,Number,2001,5929.854732,7664.665431,4711.800453
Deaths,KwaZulu-Natal,Female,40-44 years,All causes,Number,2001,4397.56759,5959.501164,3217.607321
Deaths,KwaZulu-Natal,Male,40-44 years,All causes,Rate,2001,2668.912523,3449.717148,2120.689933
Deaths,KwaZulu-Natal,Female,40-44 years,All causes,Rate,2001,1590.251592,2155.079148,1163.553501
Deaths,KwaZulu-Natal,Male,45-49 years,All causes,Number,2001,5176.012503,6419.373104,4290.949312
Deaths,KwaZulu-Natal,Female,45-49 years,All causes,Number,2001,3507.83791,4848.765074,2484.974001
Deaths,KwaZulu-Natal,Male,45-49 years,All causes,Rate,2001,2797.323634,3469.285302,2319.00018
Deaths,KwaZulu-Natal,Female,45-49 years,All causes,Rate,2001,1535.367965,2122.286934,1087.664132
Deaths,KwaZulu-Natal,Male,50-54 years,All causes,Number,2001,4789.061695,5566.518767,4210.287725
Deaths,KwaZulu-Natal,Female,50-54 years,All causes,Number,2001,3143.094646,4033.901883,2418.238478
Deaths,KwaZulu-Natal,Male,50-54 years,All causes,Rate,2001,3238.046139,3763.711088,2846.717537
Deaths,KwaZulu-Natal,Female,50-54 years,All causes,Rate,2001,1787.560224,2294.185624,1375.315541
Deaths,KwaZulu-Natal,Male,55-59 years,All causes,Number,2001,3703.902966,4160.048469,3359.648059
Deaths,KwaZulu-Natal,Female,55-59 years,All causes,Number,2001,2552.816041,3094.1189,2126.275154
Deaths,KwaZulu-Natal,Male,55-59 years,All causes,Rate,2001,3468.009221,3895.103782,3145.679181
Deaths,KwaZulu-Natal,Female,55-59 years,All causes,Rate,2001,1854.075685,2247.216614,1544.284821
Deaths,KwaZulu-Natal,Male,15-19 years,All causes,Number,2002,1369.770606,1483.552079,1282.578926
Deaths,KwaZulu-Natal,Female,15-19 years,All causes,Number,2002,1572.392727,2202.890714,1239.801235
Deaths,KwaZulu-Natal,Male,15-19 years,All causes,Rate,2002,236.6022296,256.255849,221.5414991
Deaths,KwaZulu-Natal,Female,15-19 years,All causes,Rate,2002,260.8520335,365.4484739,205.6767802
Deaths,KwaZulu-Natal,Male,20-24 years,All causes,Number,2002,2989.987336,3401.155831,2730.519834
Deaths,KwaZulu-Natal,Female,20-24 years,All causes,Number,2002,4928.188296,6871.107602,3633.693108
Deaths,KwaZulu-Natal,Male,20-24 years,All causes,Rate,2002,653.8550547,743.7700172,597.1143002
Deaths,KwaZulu-Natal,Female,20-24 years,All causes,Rate,2002,986.5186532,1375.449843,727.3882036
Deaths,KwaZulu-Natal,Male,25-29 years,All causes,Number,2002,6411.636224,7628.353513,5742.225129
Deaths,KwaZulu-Natal,Female,25-29 years,All causes,Number,2002,9368.724606,12114.65507,7298.661827
Deaths,KwaZulu-Natal,Male,25-29 years,All causes,Rate,2002,1664.240595,1980.058623,1490.484462
Deaths,KwaZulu-Natal,Female,25-29 years,All causes,Rate,2002,2165.028873,2799.588963,1686.655789
Deaths,KwaZulu-Natal,Male,30-34 years,All causes,Number,2002,8165.135701,10024.68052,6995.469751
Deaths,KwaZulu-Natal,Female,30-34 years,All causes,Number,2002,9076.199049,11608.02388,7115.303517
Deaths,KwaZulu-Natal,Male,30-34 years,All causes,Rate,2002,2693.930235,3307.451454,2308.021343
Deaths,KwaZulu-Natal,Female,30-34 years,All causes,Rate,2002,2523.386274,3227.290188,1978.213471
Deaths,KwaZulu-Natal,Male,35-39 years,All causes,Number,2002,7873.263073,10402.43161,6291.691286
Deaths,KwaZulu-Natal,Female,35-39 years,All causes,Number,2002,7106.301595,9424.742654,5420.745298
Deaths,KwaZulu-Natal,Male,35-39 years,All causes,Rate,2002,3002.290727,3966.731922,2399.194112
Deaths,KwaZulu-Natal,Female,35-39 years,All causes,Rate,2002,2152.226669,2854.393698,1641.736203
Deaths,KwaZulu-Natal,Male,40-44 years,All causes,Number,2002,6622.970712,8577.185818,5212.315293
Deaths,KwaZulu-Natal,Female,40-44 years,All causes,Number,2002,5282.621256,6901.598186,3937.344018
Deaths,KwaZulu-Natal,Male,40-44 years,All causes,Rate,2002,2949.491981,3819.787507,2321.266819
Deaths,KwaZulu-Natal,Female,40-44 years,All causes,Rate,2002,1870.882878,2444.256601,1394.442105
Deaths,KwaZulu-Natal,Male,45-49 years,All causes,Number,2002,5550.383714,6915.46433,4514.703718
Deaths,KwaZulu-Natal,Female,45-49 years,All causes,Number,2002,4094.147753,5526.416593,2936.412395
Deaths,KwaZulu-Natal,Male,45-49 years,All causes,Rate,2002,2955.7862,3682.742507,2404.248001
Deaths,KwaZulu-Natal,Female,45-49 years,All causes,Rate,2002,1736.681669,2344.230587,1245.586111
Deaths,KwaZulu-Natal,Male,50-54 years,All causes,Number,2002,5104.658643,5982.777619,4434.555293
Deaths,KwaZulu-Natal,Female,50-54 years,All causes,Number,2002,3522.917431,4438.884074,2719.936466
Deaths,KwaZulu-Natal,Male,50-54 years,All causes,Rate,2002,3341.277551,3916.054324,2902.658353
Deaths,KwaZulu-Natal,Female,50-54 years,All causes,Rate,2002,1947.170631,2453.439478,1503.350705
Deaths,KwaZulu-Natal,Male,55-59 years,All causes,Number,2002,3927.157149,4469.08089,3542.662657
Deaths,KwaZulu-Natal,Female,55-59 years,All causes,Number,2002,2731.809164,3282.603299,2253.081783
Deaths,KwaZulu-Natal,Male,55-59 years,All causes,Rate,2002,3594.801285,4090.861943,3242.846616
Deaths,KwaZulu-Natal,Female,55-59 years,All causes,Rate,2002,1928.375159,2317.178938,1590.443066
Deaths,KwaZulu-Natal,Male,15-19 years,All causes,Number,2003,1365.541415,1473.274374,1281.249537
Deaths,KwaZulu-Natal,Female,15-19 years,All causes,Number,2003,1602.778727,2215.343637,1294.441119
Deaths,KwaZulu-Natal,Male,15-19 years,All causes,Rate,2003,231.4952984,249.7588772,217.205601
Deaths,KwaZulu-Natal,Female,15-19 years,All causes,Rate,2003,261.2903209,361.1526907,211.0240981
Deaths,KwaZulu-Natal,Male,20-24 years,All causes,Number,2003,3127.094775,3535.05597,2867.352896
Deaths,KwaZulu-Natal,Female,20-24 years,All causes,Number,2003,5336.771132,7307.918396,4057.932649
Deaths,KwaZulu-Natal,Male,20-24 years,All causes,Rate,2003,660.813273,747.0230595,605.9249843
Deaths,KwaZulu-Natal,Female,20-24 years,All causes,Rate,2003,1039.314434,1423.187333,790.26585
Deaths,KwaZulu-Natal,Male,25-29 years,All causes,Number,2003,6631.387296,7857.238173,5945.363214
Deaths,KwaZulu-Natal,Female,25-29 years,All causes,Number,2003,10149.28023,12968.28685,7994.784599
Deaths,KwaZulu-Natal,Male,25-29 years,All causes,Rate,2003,1706.992238,2022.539776,1530.402072
Deaths,KwaZulu-Natal,Female,25-29 years,All causes,Rate,2003,2350.256463,3003.050391,1851.342533
Deaths,KwaZulu-Natal,Male,30-34 years,All causes,Number,2003,8948.975525,10775.1017,7723.565852
Deaths,KwaZulu-Natal,Female,30-34 years,All causes,Number,2003,10427.37708,13080.11801,8328.105789
Deaths,KwaZulu-Natal,Male,30-34 years,All causes,Rate,2003,2900.558584,3492.445995,2503.376522
Deaths,KwaZulu-Natal,Female,30-34 years,All causes,Rate,2003,2892.651509,3628.546548,2310.294103
Deaths,KwaZulu-Natal,Male,35-39 years,All causes,Number,2003,8535.259097,11137.62768,6878.076426
Deaths,KwaZulu-Natal,Female,35-39 years,All causes,Number,2003,8056.286491,10453.99009,6266.921739
Deaths,KwaZulu-Natal,Male,35-39 years,All causes,Rate,2003,3260.175631,4254.190991,2627.188805
Deaths,KwaZulu-Natal,Female,35-39 years,All causes,Rate,2003,2449.572337,3178.611507,1905.503007
Deaths,KwaZulu-Natal,Male,40-44 years,All causes,Number,2003,7325.02261,9318.507578,5767.048831
Deaths,KwaZulu-Natal,Female,40-44 years,All causes,Number,2003,6126.079672,7827.513381,4704.776738
Deaths,KwaZulu-Natal,Male,40-44 years,All causes,Rate,2003,3241.457108,4123.610839,2552.025082
Deaths,KwaZulu-Natal,Female,40-44 years,All causes,Rate,2003,2135.597976,2728.730711,1640.120961
Deaths,KwaZulu-Natal,Male,45-49 years,All causes,Number,2003,6031.155592,7469.523502,4893.803288
Deaths,KwaZulu-Natal,Female,45-49 years,All causes,Number,2003,4667.733152,6105.931082,3453.06673
Deaths,KwaZulu-Natal,Male,45-49 years,All causes,Rate,2003,3178.078991,3936.017793,2578.758445
Deaths,KwaZulu-Natal,Female,45-49 years,All causes,Rate,2003,1933.77356,2529.597923,1430.555031
Deaths,KwaZulu-Natal,Male,50-54 years,All causes,Number,2003,5423.032564,6343.239691,4700.228912
Deaths,KwaZulu-Natal,Female,50-54 years,All causes,Number,2003,3895.285998,4832.869607,3041.719687
Deaths,KwaZulu-Natal,Male,50-54 years,All causes,Rate,2003,3466.190674,4054.351141,3004.202802
Deaths,KwaZulu-Natal,Female,50-54 years,All causes,Rate,2003,2088.06526,2590.65628,1630.511652
Deaths,KwaZulu-Natal,Male,55-59 years,All causes,Number,2003,4124.174824,4673.482639,3690.944331
Deaths,KwaZulu-Natal,Female,55-59 years,All causes,Number,2003,3006.768001,3590.960148,2496.390498
Deaths,KwaZulu-Natal,Male,55-59 years,All causes,Rate,2003,3668.288926,4156.876306,3282.947691
Deaths,KwaZulu-Natal,Female,55-59 years,All causes,Rate,2003,2055.374205,2454.717776,1706.489038
Deaths,KwaZulu-Natal,Male,15-19 years,All causes,Number,2004,1319.938437,1433.144181,1237.089632
Deaths,KwaZulu-Natal,Female,15-19 years,All causes,Number,2004,1575.054707,2147.415573,1283.151871
Deaths,KwaZulu-Natal,Male,15-19 years,All causes,Rate,2004,221.2410089,240.2159491,207.3543361
Deaths,KwaZulu-Natal,Female,15-19 years,All causes,Rate,2004,254.2684885,346.6673948,207.145241
Deaths,KwaZulu-Natal,Male,20-24 years,All causes,Number,2004,3179.527818,3616.860252,2922.635415
Deaths,KwaZulu-Natal,Female,20-24 years,All causes,Number,2004,5646.941123,7632.617164,4417.042544
Deaths,KwaZulu-Natal,Male,20-24 years,All causes,Rate,2004,648.610644,737.8246683,596.2056467
Deaths,KwaZulu-Natal,Female,20-24 years,All causes,Rate,2004,1068.17722,1443.788345,835.5292043
Deaths,KwaZulu-Natal,Male,25-29 years,All causes,Number,2004,6653.390834,7856.219235,5977.507107
Deaths,KwaZulu-Natal,Female,25-29 years,All causes,Number,2004,10536.11305,13461.61389,8389.089027
Deaths,KwaZulu-Natal,Male,25-29 years,All causes,Rate,2004,1696.69639,2003.432407,1524.337737
Deaths,KwaZulu-Natal,Female,25-29 years,All causes,Rate,2004,2442.892476,3121.196132,1945.085666
Deaths,KwaZulu-Natal,Male,30-34 years,All causes,Number,2004,9373.638233,11314.03198,8144.62344
Deaths,KwaZulu-Natal,Female,30-34 years,All causes,Number,2004,11221.67619,14024.78744,9133.315088
Deaths,KwaZulu-Natal,Male,30-34 years,All causes,Rate,2004,2982.552503,3599.956983,2591.498245
Deaths,KwaZulu-Natal,Female,30-34 years,All causes,Rate,2004,3111.09173,3888.22485,2532.115574
