measure,location,sex,age,cause,metric,year,val,upper,lower
6,485,1,9,298,1,2005,5752.9152673553235,11806.144200168535,2369.9319769873982
6,485,2,9,298,1,2005,16402.717359657116,25096.841783388845,9186.039970571188
6,485,1,10,298,1,2005,13242.149698206715,17846.354153500357,9428.852539940437
6,485,2,10,298,1,2005,14042.454582624123,18449.594787382775,10231.172809084885
6,485,1,11,298,1,2005,11414.121897111454,15820.648116530992,7445.228439225823
6,485,2,11,298,1,2005,7458.61544059029,10742.72490112294,4580.740260530611
6,485,1,12,298,1,2005,7346.763991518487,11405.611288495838,4023.4243370796194
6,485,2,12,298,1,2005,6665.1695259481685,9809.430986199517,4334.518324392382
6,485,1,13,298,1,2005,3764.220709878124,6036.039031425073,2044.3731446373733
6,485,2,13,298,1,2005,5477.919612312895,7991.067530370503,3317.330449428543
6,485,1,14,298,1,2005,2876.010045562424,4784.48998661895,1510.6398158692464
6,485,2,14,298,1,2005,4253.730825730249,6103.358974602155,2695.5267778765874
6,485,1,15,298,1,2005,1955.2356924475064,3157.5483108533117,1083.8458132900257
6,485,2,15,298,1,2005,2851.656890072453,4019.9542213225955,1851.8581310839377
6,485,1,16,298,1,2005,1235.525410705193,1986.8897364400937,685.4041552343946
6,485,2,16,298,1,2005,1619.7176040553209,2258.6446486918207,1063.2808904842786
6,485,1,8,298,1,2004,3530.9503144429723,7194.374154089284,1459.1682905170333
6,485,2,8,298,1,2004,22076.76171003134,29869.12872013774,15409.477878734717
6,485,1,9,298,1,2004,5724.511466525059,11834.551454267685,2368.552983789071
6,485,2,9,298,1,2004,16338.64507609759,25543.95343765744,9019.109630997127
6,485,1,10,298,1,2004,13323.64231428301,17963.037675997137,9406.209568683245
6,485,2,10,298,1,2004,14308.254397009247,19127.346643696157,10373.426515447734
6,485,1,11,298,1,2004,11500.244893107692,16037.313046008276,7576.684279403604
6,485,2,11,298,1,2004,7817.100839982987,11148.727683212204,4873.423682600844
6,485,1,12,298,1,2004,7618.701906134557,11738.850643078937,4171.063610776107
6,485,2,12,298,1,2004,7097.606272227177,10443.322471149031,4599.783203920225
6,485,1,13,298,1,2004,3966.6145954809544,6364.680708907535,2132.653277491903
6,485,2,13,298,1,2004,5693.515391840706,8298.553821066687,3448.6399695634873
6,485,1,14,298,1,2004,3016.3674532096034,5020.460719622176,1610.6558347975797
6,485,2,14,298,1,2004,4365.181911145264,6251.27547625576,2762.485930843477
6,485,1,15,298,1,2004,2012.701520730578,3240.201722141641,1099.9706935216932
6,485,2,15,298,1,2004,2839.0665137007522,3992.1857853379206,1854.0612707032938
6,485,1,16,298,1,2004,1233.6222571714939,1998.1636330177669,675.6557142765575
6,485,2,16,298,1,2004,1633.6251783092905,2286.098047179426,1060.8944084000627
6,485,1,8,298,1,2006,3350.615516088597,6746.279915545949,1374.6537845650448
6,485,2,8,298,1,2006,20700.28672345356,28756.283139342682,14119.388423763005
