measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,485,485,1,Male,13,40 to 44,934,Drug-susceptible tuberculosis,1,Number,1991,289.64278605023924,396.18470970826877,199.69597173579254
1,Deaths,485,485,2,Female,13,40 to 44,934,Drug-susceptible tuberculosis,1,Number,1991,103.12643943240984,160.51497061446736,62.523429469469846
1,Deaths,485,485,1,Male,14,45 to 49,934,Drug-susceptible tuberculosis,1,Number,1991,243.17274892961257,335.19791889964455,165.44853449612089
1,Deaths,485,485,2,Female,14,45 to 49,934,Drug-susceptible tuberculosis,1,Number,1991,74.28763977084498,112.18281263793375,47.05497821613536
1,Deaths,485,485,1,Male,15,50 to 54,934,Drug-susceptible tuberculosis,1,Number,1991,212.88703977067402,297.4132125484815,139.4424659675156
1,Deaths,485,485,2,Female,15,50 to 54,934,Drug-susceptible tuberculosis,1,Number,1991,59.976148446621465,97.77090410211555,36.401065634061474
1,Deaths,485,485,1,Male,16,55 to 59,934,Drug-susceptible tuberculosis,1,Number,1991,184.79984852400764,257.3534343833434,119.70562888831914
1,Deaths,485,485,2,Female,16,55 to 59,934,Drug-susceptible tuberculosis,1,Number,1991,53.210451446477364,84.229994156188,31.953375502942613
1,Deaths,485,485,1,Male,8,15 to 19,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1991,0.3993510488688411,1.865389415972056,0.015630217359395092
1,Deaths,485,485,2,Female,8,15 to 19,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1991,1.0016339064715316,4.654768606124697,0.044175601470359545
1,Deaths,485,485,1,Male,9,20 to 24,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1991,1.123862050796414,5.240758799841601,0.04573396780097527
1,Deaths,485,485,2,Female,9,20 to 24,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1991,2.033877047064914,10.075513785641297,0.08577466430035494
1,Deaths,485,485,1,Male,10,25 to 29,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1991,2.611711382508248,12.03107555450657,0.10497559633845699
1,Deaths,485,485,2,Female,10,25 to 29,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1991,3.2668379187669494,15.346416482957357,0.1505915193774507
1,Deaths,485,485,1,Male,11,30 to 34,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1991,4.230297449367978,21.28361194190408,0.1691062523396839
1,Deaths,485,485,2,Female,11,30 to 34,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1991,3.1856351018148112,15.148363716631016,0.1349136965016703
1,Deaths,485,485,1,Male,12,35 to 39,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1991,4.67263862982125,22.886619217142105,0.22324373315135682
1,Deaths,485,485,2,Female,12,35 to 39,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1991,2.2518043747335414,10.301756074330422,0.09006419666263035
1,Deaths,485,485,1,Male,13,40 to 44,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1991,4.2697195109846815,19.583568322534116,0.17091888638745356
1,Deaths,485,485,2,Female,13,40 to 44,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1991,1.5027740202648494,7.000159447678987,0.06166401053865987
1,Deaths,485,485,1,Male,14,45 to 49,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1991,3.638724186192694,17.33950200664247,0.15015656879558173
1,Deaths,485,485,2,Female,14,45 to 49,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1991,1.0818537264016197,5.0944181592187086,0.04823833713962583
1,Deaths,485,485,1,Male,15,50 to 54,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1991,3.244196012341499,16.200902694083883,0.1319096272812637
1,Deaths,485,485,2,Female,15,50 to 54,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1991,0.8795509858605782,4.040544857445315,0.03145295244356398
1,Deaths,485,485,1,Male,16,55 to 59,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1991,2.7841488138930663,12.700976631848153,0.11403648962053313
