measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,196,South Africa,1,Male,12,35 to 39,947,Extensively drug-resistant tuberculosis,1,Number,1991,0.0,0.0,0.0
1,Deaths,196,South Africa,2,Female,12,35 to 39,947,Extensively drug-resistant tuberculosis,1,Number,1991,0.0,0.0,0.0
1,Deaths,196,South Africa,1,Male,13,40 to 44,947,Extensively drug-resistant tuberculosis,1,Number,1991,0.0,0.0,0.0
1,Deaths,196,South Africa,2,Female,13,40 to 44,947,Extensively drug-resistant tuberculosis,1,Number,1991,0.0,0.0,0.0
1,Deaths,196,South Africa,1,Male,14,45 to 49,947,Extensively drug-resistant tuberculosis,1,Number,1991,0.0,0.0,0.0
1,Deaths,196,South Africa,2,Female,14,45 to 49,947,Extensively drug-resistant tuberculosis,1,Number,1991,0.0,0.0,0.0
1,Deaths,196,South Africa,1,Male,15,50 to 54,947,Extensively drug-resistant tuberculosis,1,Number,1991,0.0,0.0,0.0
1,Deaths,196,South Africa,2,Female,15,50 to 54,947,Extensively drug-resistant tuberculosis,1,Number,1991,0.0,0.0,0.0
1,Deaths,196,South Africa,1,Male,16,55 to 59,947,Extensively drug-resistant tuberculosis,1,Number,1991,0.0,0.0,0.0
1,Deaths,196,South Africa,2,Female,16,55 to 59,947,Extensively drug-resistant tuberculosis,1,Number,1991,0.0,0.0,0.0
1,Deaths,196,South Africa,1,Male,8,15 to 19,934,Drug-susceptible tuberculosis,1,Number,1991,104.26808893680291,143.62077535543062,76.04929435494509
1,Deaths,196,South Africa,2,Female,8,15 to 19,934,Drug-susceptible tuberculosis,1,Number,1991,254.79110787752063,331.6424267565007,206.00097890846692
1,Deaths,196,South Africa,1,Male,9,20 to 24,934,Drug-susceptible tuberculosis,1,Number,1991,298.2921057875762,407.3959726181258,210.9750184638177
1,Deaths,196,South Africa,2,Female,9,20 to 24,934,Drug-susceptible tuberculosis,1,Number,1991,507.996111016234,668.572385988488,396.36072475741867
1,Deaths,196,South Africa,1,Male,10,25 to 29,934,Drug-susceptible tuberculosis,1,Number,1991,625.9327830302484,817.9561438425332,479.43031079018846
1,Deaths,196,South Africa,2,Female,10,25 to 29,934,Drug-susceptible tuberculosis,1,Number,1991,790.4443999399607,1043.725281674595,621.7810289353316
1,Deaths,196,South Africa,1,Male,11,30 to 34,934,Drug-susceptible tuberculosis,1,Number,1991,1030.717028770239,1264.974168607084,825.0850491196973
1,Deaths,196,South Africa,2,Female,11,30 to 34,934,Drug-susceptible tuberculosis,1,Number,1991,815.6745800628645,1116.2231563245496,641.9397888890152
1,Deaths,196,South Africa,1,Male,12,35 to 39,934,Drug-susceptible tuberculosis,1,Number,1991,1210.5012531372763,1439.4341656049985,1027.4283018253302
1,Deaths,196,South Africa,2,Female,12,35 to 39,934,Drug-susceptible tuberculosis,1,Number,1991,615.6213126873738,826.1563843876969,486.89470033110604
1,Deaths,196,South Africa,1,Male,13,40 to 44,934,Drug-susceptible tuberculosis,1,Number,1991,1145.9075535943236,1350.415144529653,976.1550814306162
1,Deaths,196,South Africa,2,Female,13,40 to 44,934,Drug-susceptible tuberculosis,1,Number,1991,439.1358815035856,586.724652554298,347.49838014589216
1,Deaths,196,South Africa,1,Male,14,45 to 49,934,Drug-susceptible tuberculosis,1,Number,1991,1015.7832302612144,1208.7426233220222,833.1830075894865
1,Deaths,196,South Africa,2,Female,14,45 to 49,934,Drug-susceptible tuberculosis,1,Number,1991,343.10259279804023,453.8814180253856,273.5972518332961
1,Deaths,196,South Africa,1,Male,15,50 to 54,934,Drug-susceptible tuberculosis,1,Number,1991,897.9187445816622,1079.3098508022822,698.212451757685
1,Deaths,196,South Africa,2,Female,15,50 to 54,934,Drug-susceptible tuberculosis,1,Number,1991,286.99008394074156,386.6690779663296,222.72606925443512
1,Deaths,196,South Africa,1,Male,16,55 to 59,934,Drug-susceptible tuberculosis,1,Number,1991,813.8735580497095,982.6515485427487,610.6702234181515
1,Deaths,196,South Africa,2,Female,16,55 to 59,934,Drug-susceptible tuberculosis,1,Number,1991,269.1095070213671,368.09672152424207,197.59628921751022
1,Deaths,196,South Africa,1,Male,8,15 to 19,298,HIV/AIDS,1,Number,1991,17.57531987725003,36.287997422499984,7.5837853225
