"sim_id","program_id","undisc_inc","disc_inc"
64198,1,12067.5340831448,10607.8957827686
64198,2,9525.85684524548,8422.7333874936
64198,3,9261.11893187289,8192.91718569638
64262,1,12468.5139309551,10960.029600025
64262,2,9956.57215840461,8806.79886488289
64262,3,9380.73779526366,8306.60190038595
64270,1,13251.3122116227,11635.5572246
64270,2,10479.5885088266,9254.58149876741
64270,3,10051.5202546233,8883.91544318208
64419,1,13080.2125132478,11480.8567037507
64419,2,10366.0721196897,9152.52127006815
64419,3,9874.76816622114,8725.96051049766
64422,1,11988.2297756477,10544.6823679637
64422,2,9280.16127580424,8218.52873156796
64422,3,8960.25701782493,7939.3529527706
64435,1,12719.0609955674,11176.1914261531
64435,2,10120.2944664683,8943.43388255092
64435,3,9667.62759933894,8549.59172146135
6448,1,12752.0566337301,11202.9842769771
6448,2,10109.5865744289,8935.3890595645
6448,3,9761.61850732599,8632.92759945608
64662,1,12870.7968124493,11313.5465946486
64662,2,10204.4888477389,9026.41610176203
64662,3,9620.29706942512,8520.55833800467
64859,1,12092.1114352387,10628.5397698447
64859,2,9041.19139550168,8007.36388474633
64859,3,8697.52558034149,7708.26450137513
64959,1,12569.1959571089,11036.2016618745
64959,2,9933.94393688125,8777.13700820254
64959,3,9418.24225880437,8329.42564066982
65037,1,14238.2342080425,12496.7318919737
65037,2,11458.1211301947,10112.1849743025
65037,3,10991.6063541567,9710.05579045344
65088,1,13749.5364761287,12071.6816417702
65088,2,10800.7498369767,9538.41345648019
65088,3,10397.1898324804,9187.79102400332
65268,1,12908.3742998977,11337.5429927319
65268,2,10277.8165909799,9080.02678138662
65268,3,9626.05314172771,8516.46782317264
65309,1,13353.6460145185,11735.3749907648
65309,2,10727.3811888351,9482.19456086149
65309,3,10419.6060612513,9211.99388401081
6533,1,12128.5186173671,10657.4296462546
6533,2,9218.30974016261,8162.62013550037
6533,3,8749.71300642771,7754.53868554745
65582,1,12816.4530441769,11244.349343723
65582,2,10344.6274655042,9126.11429315828
65582,3,9981.08275478782,8809.29247518035
65660,1,11713.9343345082,10300.4943778476
65660,2,8938.34697079638,7917.02643819725
65660,3,8756.51922862637,7756.24612709733
65715,1,12038.8661566905,10579.6147934741
65715,2,9050.97359965607,8012.16516564256
65715,3,8833.77211085096,7822.51199010582
65728,1,13554.5072837447,11908.4454956168
65728,2,11232.1884868794,9916.52877577586
65728,3,10730.7874228443,9482.69447160455
65729,1,12676.5588902497,11134.1350801103
65729,2,9897.25138666707,8745.21518830861
65729,3,9590.98817312059,8478.26140472585
65810,1,11985.2029174893,10527.6943729719
65810,2,9333.5998644351,8252.29471943141
65810,3,8883.26187804562,7860.81176877502
65928,1,12403.283204772,10891.0789203911
65928,2,9715.97713427622,8582.77809950361
65928,3,9629.75286575641,8504.7056574492
66146,1,13255.1593862363,11640.6178406736
66146,2,10400.9969691927,9185.42272536893
66146,3,10159.438519908,8974.49139229344
66214,1,12833.8870832483,11274.6876798313
66214,2,9849.71368066512,8713.20949720363
66214,3,9779.17248020008,8648.56256385266
66745,1,12180.9148439678,10692.4826532306
66745,2,9866.02395186428,8701.95185665756
66745,3,9784.52802947172,8627.91340575831
66889,1,12383.4227827485,10881.6544905719
66889,2,10152.9524399063,8969.96997247814
66889,3,9679.2660199928,8558.60739272392
67246,1,12680.3768035782,11130.5797562518
67246,2,9711.11990274357,8584.38787684852
67246,3,9450.29435727215,8356.74239414251
6731,1,12294.6202744799,10804.1920395947
6731,2,9703.04270955882,8575.46867302168
6731,3,9618.92644909133,8498.31106981144
67391,1,12837.6626863081,11272.7032895688
67391,2,9914.8903688019,8765.66490954824
67391,3,9758.81088600355,8628.66099129567
67450,1,12072.7048318911,10601.2350028475
67450,2,9515.08187160987,8404.87588128625
67450,3,9232.05260226155,8156.65840312333
67578,1,11671.6159423048,10251.97317456
67578,2,8858.49594486323,7833.73578272067
67578,3,8731.51204187263,7720.47201673972
67829,1,13854.4591310427,12170.1930457209
67829,2,10719.9126295931,9489.93993619774
67829,3,10113.114857514,8963.63433692868
68134,1,12246.5381719055,10775.5115082378
68134,2,9597.20500803288,8499.31347954447
68134,3,9184.53538835184,8140.91216836549
6832,1,12999.656885183,11417.4041577545
6832,2,10627.649671258,9381.90210167553
6832,3,10114.4525304616,8935.68378989172
68346,1,12985.8178043359,11410.7386953009
68346,2,9958.87276752774,8815.34653804566
68346,3,9663.21842539354,8556.98624666821
68414,1,13151.3971183883,11553.8417162333
68414,2,10444.6336668236,9229.36940704676
68414,3,10200.8992598779,9016.39908158464
68432,1,12580.6776489595,11057.091932033
68432,2,9652.67774080353,8543.85587339317
68432,3,9468.71083012985,8381.96564743204
68600,1,12911.7212985795,11345.7903307779
68600,2,10330.1681605854,9131.75914917013
68600,3,9770.89956456072,8647.71116396473
68614,1,11955.421769346,10500.694079459
68614,2,9047.57969658467,8004.33239035642
68614,3,8861.71388704619,7841.38886862727
68928,1,12352.9911090538,10846.5211958069
68928,2,9615.05730950539,8495.73874484105
68928,3,9461.38468602587,8360.55056534786
68975,1,11403.0828591871,10016.2098928739
68975,2,8945.71078233328,7904.34980631221
68975,3,8723.92073910553,7711.66313211644
69083,1,13585.4576690423,11927.5599527082
69083,2,10696.2442225746,9447.08127921157
69083,3,10450.7751260878,9230.67621755179
6929,1,12254.7107025356,10771.5936919979
6929,2,9460.31720272005,8368.03392238852
6929,3,9170.69923942757,8115.40752976706
69337,1,13624.3161016832,11968.1982085525
69337,2,10944.4202291978,9673.36251144095
69337,3,10240.6704984464,9062.31444226668
69463,1,12278.7579246093,10781.1315615013
69463,2,9984.78224146817,8810.47102737719
69463,3,9542.88651385338,8426.36006138177
69523,1,11792.2165798615,10358.7636463371
69523,2,9115.06056805466,8059.95837490742
69523,3,8799.68003994578,7786.44831374518
69677,1,13531.3208320216,11889.7435356525
69677,2,10849.3612125534,9588.64979226813
69677,3,10420.9768881498,9215.25583674943
69732,1,12338.1340868868,10835.7393776397
69732,2,9767.73692362763,8632.54791985084
69732,3,9230.91207310667,8166.90036335432
6982,1,12900.4981480265,11322.5451610363
6982,2,9642.94860373336,8526.91045234065
6982,3,9473.99685172325,8378.48408775203
69900,1,13245.1001829778,11636.3709080394
69900,2,10700.3122643823,9453.55207159845
69900,3,10139.1088800808,8966.9002986231
69903,1,13586.3984532818,11941.2548064604
69903,2,10573.532778525,9357.12645203752
69903,3,10061.6560219993,8913.43922228927
70038,1,13401.5026471799,11759.4964409663
70038,2,10872.5114409132,9589.49931509509
70038,3,10304.1377793014,9097.96755879416
7007,1,11980.7185336452,10525.7955210751
7007,2,9625.92275488099,8506.82449963862
7007,3,9179.43520236436,8118.90855024728
70182,1,13706.5942258948,12034.913000176
70182,2,10602.8662245058,9375.58803117436
70182,3,10015.5024030725,8865.64453535001
7058,1,13098.6158005334,11509.7545633205
7058,2,9941.05897680906,8798.98966567541
7058,3,9555.16132252557,8463.92376745602
7086,1,12936.5171824411,11365.8237992585
7086,2,10306.6769881418,9108.66633133638
7086,3,10052.484947886,8885.79847503592
70999,1,12588.2472703469,11055.25475974
70999,2,9607.78692562762,8492.60431071192
70999,3,9411.76135796333,8321.75795978378
71040,1,12370.6318399843,10861.30262002
71040,2,9679.23358953584,8551.95403393016
71040,3,9459.06463077278,8357.11730351263
71055,1,12797.8304812128,11237.8076764947
71055,2,10202.8483120712,9010.14554411971
71055,3,9931.52465561946,8773.72778307348
71095,1,13312.6468075096,11700.200697012
71095,2,10556.8320561576,9334.75626804822
71095,3,10208.7244526283,9030.04043771778
71101,1,12130.3552592342,10650.200644477
71101,2,9503.52594782368,8393.21478522127
71101,3,9301.84020642676,8217.5588762082
71105,1,12916.5760912184,11336.7952271772
71105,2,10074.9059409458,8902.96196842848
71105,3,9656.72515319901,8539.89265294173
71109,1,13055.4113847529,11467.5234493735
71109,2,10265.7390931559,9073.9104508911
71109,3,9778.7542564465,8649.66977360841
71173,1,12794.0821050579,11232.6706129677
71173,2,9907.68734702513,8757.92670813293
71173,3,9640.72416668306,8524.08237757449
7122,1,12632.3553980566,11100.5735644192
7122,2,10005.9369335354,8848.8879920661
7122,3,9477.70733314477,8391.45012234549
71300,1,11743.4710309414,10321.5615670374
71300,2,8874.04457365951,7853.52753386733
71300,3,8762.44775210064,7754.60787623294
71503,1,12606.5431435706,11074.1000597638
71503,2,10086.7162652928,8911.04010801275
71503,3,9890.34927099856,8738.98515064691
71527,1,13551.6589295765,11891.9420913918
71527,2,10334.7024759825,9131.62074585356
71527,3,10259.8726918652,9064.88206623847
7164,1,11818.427395966,10381.0938543912
7164,2,9211.75250441275,8147.57568182007
7164,3,8791.15233331741,7783.14380824664
71663,1,13155.3116472795,11550.5362872481
71663,2,10364.2412528138,9154.36836036929
71663,3,10026.947330342,8859.78929805654
71670,1,12660.5647497462,11123.1383400078
71670,2,9760.96178275665,8633.53758744523
71670,3,9464.66584444852,8375.09743860746
71679,1,12974.2897883866,11396.1672060787
71679,2,10236.6643845963,9041.82408510617
71679,3,10018.5198503606,8852.08705711734
71736,1,12989.1040496909,11408.2358282341
71736,2,10613.8375011203,9370.32129111359
71736,3,10237.9158204169,9043.0402027032
71859,1,12650.3635271613,11117.9380679078
71859,2,10252.8314273519,9063.81258785589
71859,3,9540.63468922306,8446.54138135171
71893,1,12001.3673350867,10532.6991828464
71893,2,9200.50027065839,8129.92173484589
71893,3,8969.7104017273,7927.61810990003
71975,1,13007.527903902,11430.4261647723
71975,2,10237.793331877,9049.69384043104
71975,3,9871.80512386537,8732.01453312411
72048,1,11488.6393826939,10078.1791952156
72048,2,9194.35821121971,8112.01202825172
72048,3,8792.24015240656,7762.64207349154
7236,1,12805.9154683835,11253.4017426337
7236,2,9942.48734480069,8793.49794700451
7236,3,9760.92451353923,8634.83384223811
72414,1,12863.7142384205,11293.7388287999
72414,2,9971.01202080088,8812.24116971653
72414,3,9881.15486560344,8730.30852111787
72538,1,12782.2134776529,11241.4262474133
72538,2,9749.05432233686,8634.70449342494
72538,3,9517.55042649023,8430.29805505672
72680,1,12463.061788347,10950.5374608114
72680,2,10159.3798130259,8978.51456218471
72680,3,9378.36127546656,8302.21741815883
72947,1,13075.4244308749,11482.2728711922
72947,2,10406.8461670858,9187.83533073122
72947,3,10108.5955282293,8929.63083350816
73195,1,13204.0091409595,11599.6195943198
73195,2,10694.1465957157,9441.19109136514
73195,3,10379.7311793126,9166.21053576933
73198,1,13301.5689217463,11682.7805988056
73198,2,10650.0603318467,9406.65654077051
73198,3,10398.1652217122,9186.65950536468
73343,1,12015.267718678,10556.7103848489
73343,2,9255.87935087025,8193.0707724954
73343,3,8865.16557800086,7854.16333175887
73535,1,12494.2802915409,10967.0493025827
73535,2,9881.85056500319,8724.48342752872
73535,3,9409.53708860259,8314.39154436653
73816,1,12207.53961329,10714.6694870569
73816,2,9560.20767511505,8443.49143168207
73816,3,9246.34073897922,8171.03750591112
73869,1,13226.4580169079,11615.5172667203
73869,2,10448.9342635261,9229.24860764743
73869,3,10233.1886208549,9041.89270803752
73941,1,12334.3932375179,10830.7110926872
73941,2,9673.36747523246,8548.60208756393
73941,3,9184.54947698321,8126.76752187068
7401,1,13917.4700850759,12211.8058738688
7401,2,11100.4865776328,9793.74611004015
7401,3,10863.8765445265,9585.59217643733
74081,1,12863.1935163637,11300.5850628966
74081,2,10234.2504303225,9043.69894840955
74081,3,9747.81180140881,8622.77079783031
74105,1,12374.1542789655,10867.004186087
74105,2,9521.38263450818,8419.16343577598
74105,3,9183.23907715031,8124.37341824012
74167,1,12518.2182593155,10989.4435366589
74167,2,9819.22690990539,8673.07857963558
74167,3,9507.88093545796,8402.816591548
74173,1,13384.0765852308,11750.0649252402
74173,2,10823.0094978552,9555.56210656448
74173,3,10098.4210878348,8930.10763170702
74179,1,12467.4809913806,10959.6888230519
74179,2,9421.19680841917,8340.54636508999
74179,3,9187.83859800569,8136.47932571598
74252,1,11305.6673927885,9931.39032646404
74252,2,9171.50217608917,8100.702770622
74252,3,8608.39811022121,7612.60213876617
74301,1,12636.9261368548,11102.4530287234
74301,2,10283.5832753722,9082.566279166
74301,3,9717.23059648998,8593.11062288074
74402,1,12231.6187682379,10741.6457989986
74402,2,10007.4198238693,8829.01377890023
74402,3,9756.47845683262,8609.39861130029
74431,1,13550.03691432,11883.3962491783
74431,2,10848.8812878506,9569.96581893775
74431,3,10595.5321287879,9348.33216337399
74432,1,12100.7566849965,10628.1463081502
74432,2,9239.99285101685,8171.95380890144
74432,3,9081.98365447272,8032.91811372869
74457,1,13458.2414253353,11832.4204603634
74457,2,10652.3878098071,9423.23654042291
74457,3,10363.2654798189,9169.19169492216
74479,1,13048.2589297608,11455.2303667268
74479,2,10564.3079555599,9323.38962362745
74479,3,10087.48133087,8908.87147336072
74720,1,10783.5463192568,9481.17313757272
74720,2,8266.30171728813,7314.3199418069
74720,3,8177.30653459069,7236.0712184158
74780,1,12768.0344165813,11212.766438652
74780,2,10220.9259387183,9024.31064413755
74780,3,10038.02566618,8862.20517843694
74794,1,12202.4515913739,10725.0185146039
74794,2,9140.67228722126,8092.97811817242
74794,3,8961.81794458999,7937.50353661602
74798,1,12484.8315223242,10967.595962827
74798,2,9541.60810610213,8434.87954139205
74798,3,9444.64037430954,8350.18407564385
74996,1,12201.1164791388,10719.5859913588
74996,2,9463.9433608432,8371.18456009333
74996,3,9069.55096689254,8027.25971240118
75072,1,11532.251908644,10130.2600700445
75072,2,8977.53467298476,7933.26234409582
75072,3,8790.79012572253,7769.37856599651
75159,1,12968.3193036096,11384.4987296598
75159,2,10196.5741561816,9003.06467437701
75159,3,9973.32515766832,8806.51372687447
75217,1,13372.8436704206,11745.8794470336
75217,2,10733.8664195345,9479.46988297555
75217,3,10153.4760378038,8977.43695770384
75241,1,12679.3696282158,11126.542743519
75241,2,10152.8860220693,8959.9744248155
75241,3,9513.52085954794,8407.59268793963
