sim_calib_id,b1_contact,b2_contact,hiv2_mort,hiv3_mort,hiv4_mort,tb_hiv1_mort,tb_hiv2_mort,tb_hiv3_mort,tb_hiv4_mort
4889,11,9,6,30,1.5,17,22,40,17
4890,11,9,6,30,1.5,17,22,40,20
4891,11,9,6,30,1.5,17,22,60,17
4892,11,9,6,30,1.5,17,22,60,20
4893,11,9,6,30,1.5,17,30,40,17
4894,11,9,6,30,1.5,17,30,40,20
4895,11,9,6,30,1.5,17,30,60,17
4896,11,9,6,30,1.5,17,30,60,20
4897,11,9,6,40,1.2,14,22,40,17
4898,11,9,6,40,1.2,14,22,40,20
4899,11,9,6,40,1.2,14,22,60,17
4900,11,9,6,40,1.2,14,22,60,20
4901,11,9,6,40,1.2,14,30,40,17
4902,11,9,6,40,1.2,14,30,40,20
4903,11,9,6,40,1.2,14,30,60,17
4904,11,9,6,40,1.2,14,30,60,20
4905,11,9,6,40,1.2,17,22,40,17
4906,11,9,6,40,1.2,17,22,40,20
4907,11,9,6,40,1.2,17,22,60,17
4908,11,9,6,40,1.2,17,22,60,20
4909,11,9,6,40,1.2,17,30,40,17
4910,11,9,6,40,1.2,17,30,40,20
4911,11,9,6,40,1.2,17,30,60,17
4912,11,9,6,40,1.2,17,30,60,20
4913,11,9,6,40,1.5,14,22,40,17
4914,11,9,6,40,1.5,14,22,40,20
4915,11,9,6,40,1.5,14,22,60,17
4916,11,9,6,40,1.5,14,22,60,20
4917,11,9,6,40,1.5,14,30,40,17
4918,11,9,6,40,1.5,14,30,40,20
4919,11,9,6,40,1.5,14,30,60,17
4920,11,9,6,40,1.5,14,30,60,20
4921,11,9,6,40,1.5,17,22,40,17
4922,11,9,6,40,1.5,17,22,40,20
4923,11,9,6,40,1.5,17,22,60,17
4924,11,9,6,40,1.5,17,22,60,20
4925,11,9,6,40,1.5,17,30,40,17
4926,11,9,6,40,1.5,17,30,40,20
4927,11,9,6,40,1.5,17,30,60,17
4928,11,9,6,40,1.5,17,30,60,20
4929,11,9,10,30,1.2,14,22,40,17
4930,11,9,10,30,1.2,14,22,40,20
4931,11,9,10,30,1.2,14,22,60,17
4932,11,9,10,30,1.2,14,22,60,20
4933,11,9,10,30,1.2,14,30,40,17
4934,11,9,10,30,1.2,14,30,40,20
4935,11,9,10,30,1.2,14,30,60,17
4936,11,9,10,30,1.2,14,30,60,20
4937,11,9,10,30,1.2,17,22,40,17
4938,11,9,10,30,1.2,17,22,40,20
4939,11,9,10,30,1.2,17,22,60,17
4940,11,9,10,30,1.2,17,22,60,20
4941,11,9,10,30,1.2,17,30,40,17
4942,11,9,10,30,1.2,17,30,40,20
4943,11,9,10,30,1.2,17,30,60,17
4944,11,9,10,30,1.2,17,30,60,20
4945,11,9,10,30,1.5,14,22,40,17
4946,11,9,10,30,1.5,14,22,40,20
4947,11,9,10,30,1.5,14,22,60,17
4948,11,9,10,30,1.5,14,22,60,20
4949,11,9,10,30,1.5,14,30,40,17
4950,11,9,10,30,1.5,14,30,40,20
4951,11,9,10,30,1.5,14,30,60,17
4952,11,9,10,30,1.5,14,30,60,20
4953,11,9,10,30,1.5,17,22,40,17
4954,11,9,10,30,1.5,17,22,40,20
4955,11,9,10,30,1.5,17,22,60,17
4956,11,9,10,30,1.5,17,22,60,20
4957,11,9,10,30,1.5,17,30,40,17
4958,11,9,10,30,1.5,17,30,40,20
4959,11,9,10,30,1.5,17,30,60,17
4960,11,9,10,30,1.5,17,30,60,20
4961,11,9,10,40,1.2,14,22,40,17
4962,11,9,10,40,1.2,14,22,40,20
4963,11,9,10,40,1.2,14,22,60,17
4964,11,9,10,40,1.2,14,22,60,20
4965,11,9,10,40,1.2,14,30,40,17
4966,11,9,10,40,1.2,14,30,40,20
4967,11,9,10,40,1.2,14,30,60,17
4968,11,9,10,40,1.2,14,30,60,20
4969,11,9,10,40,1.2,17,22,40,17
4970,11,9,10,40,1.2,17,22,40,20
4971,11,9,10,40,1.2,17,22,60,17
4972,11,9,10,40,1.2,17,22,60,20
4973,11,9,10,40,1.2,17,30,40,17
4974,11,9,10,40,1.2,17,30,40,20
4975,11,9,10,40,1.2,17,30,60,17
4976,11,9,10,40,1.2,17,30,60,20
4977,11,9,10,40,1.5,14,22,40,17
4978,11,9,10,40,1.5,14,22,40,20
4979,11,9,10,40,1.5,14,22,60,17
4980,11,9,10,40,1.5,14,22,60,20
4981,11,9,10,40,1.5,14,30,40,17
4982,11,9,10,40,1.5,14,30,40,20
4983,11,9,10,40,1.5,14,30,60,17
4984,11,9,10,40,1.5,14,30,60,20
4985,11,9,10,40,1.5,17,22,40,17
4986,11,9,10,40,1.5,17,22,40,20
4987,11,9,10,40,1.5,17,22,60,17
4988,11,9,10,40,1.5,17,22,60,20
4989,11,9,10,40,1.5,17,30,40,17
4990,11,9,10,40,1.5,17,30,40,20
4991,11,9,10,40,1.5,17,30,60,17
4992,11,9,10,40,1.5,17,30,60,20
4993,11,10,6,30,1.2,14,22,40,17
4994,11,10,6,30,1.2,14,22,40,20
4995,11,10,6,30,1.2,14,22,60,17
4996,11,10,6,30,1.2,14,22,60,20
4997,11,10,6,30,1.2,14,30,40,17
4998,11,10,6,30,1.2,14,30,40,20
4999,11,10,6,30,1.2,14,30,60,17
5000,11,10,6,30,1.2,14,30,60,20
5001,11,10,6,30,1.2,17,22,40,17
5002,11,10,6,30,1.2,17,22,40,20
5003,11,10,6,30,1.2,17,22,60,17
5004,11,10,6,30,1.2,17,22,60,20
5005,11,10,6,30,1.2,17,30,40,17
5006,11,10,6,30,1.2,17,30,40,20
5007,11,10,6,30,1.2,17,30,60,17
5008,11,10,6,30,1.2,17,30,60,20
5009,11,10,6,30,1.5,14,22,40,17
5010,11,10,6,30,1.5,14,22,40,20
5011,11,10,6,30,1.5,14,22,60,17
5012,11,10,6,30,1.5,14,22,60,20
5013,11,10,6,30,1.5,14,30,40,17
5014,11,10,6,30,1.5,14,30,40,20
5015,11,10,6,30,1.5,14,30,60,17
5016,11,10,6,30,1.5,14,30,60,20
5017,11,10,6,30,1.5,17,22,40,17
5018,11,10,6,30,1.5,17,22,40,20
5019,11,10,6,30,1.5,17,22,60,17
5020,11,10,6,30,1.5,17,22,60,20
5021,11,10,6,30,1.5,17,30,40,17
5022,11,10,6,30,1.5,17,30,40,20
5023,11,10,6,30,1.5,17,30,60,17
5024,11,10,6,30,1.5,17,30,60,20
5025,11,10,6,40,1.2,14,22,40,17
5026,11,10,6,40,1.2,14,22,40,20
5027,11,10,6,40,1.2,14,22,60,17
5028,11,10,6,40,1.2,14,22,60,20
5029,11,10,6,40,1.2,14,30,40,17
5030,11,10,6,40,1.2,14,30,40,20
5031,11,10,6,40,1.2,14,30,60,17
5032,11,10,6,40,1.2,14,30,60,20
5033,11,10,6,40,1.2,17,22,40,17
5034,11,10,6,40,1.2,17,22,40,20
5035,11,10,6,40,1.2,17,22,60,17
5036,11,10,6,40,1.2,17,22,60,20
5037,11,10,6,40,1.2,17,30,40,17
5038,11,10,6,40,1.2,17,30,40,20
5039,11,10,6,40,1.2,17,30,60,17
5040,11,10,6,40,1.2,17,30,60,20
5041,11,10,6,40,1.5,14,22,40,17
5042,11,10,6,40,1.5,14,22,40,20
5043,11,10,6,40,1.5,14,22,60,17
5044,11,10,6,40,1.5,14,22,60,20
5045,11,10,6,40,1.5,14,30,40,17
5046,11,10,6,40,1.5,14,30,40,20
5047,11,10,6,40,1.5,14,30,60,17
5048,11,10,6,40,1.5,14,30,60,20
5049,11,10,6,40,1.5,17,22,40,17
5050,11,10,6,40,1.5,17,22,40,20
5051,11,10,6,40,1.5,17,22,60,17
5052,11,10,6,40,1.5,17,22,60,20
5053,11,10,6,40,1.5,17,30,40,17
5054,11,10,6,40,1.5,17,30,40,20
5055,11,10,6,40,1.5,17,30,60,17
5056,11,10,6,40,1.5,17,30,60,20
5057,11,10,10,30,1.2,14,22,40,17
5058,11,10,10,30,1.2,14,22,40,20
5059,11,10,10,30,1.2,14,22,60,17
5060,11,10,10,30,1.2,14,22,60,20
5061,11,10,10,30,1.2,14,30,40,17
5062,11,10,10,30,1.2,14,30,40,20
5063,11,10,10,30,1.2,14,30,60,17
5064,11,10,10,30,1.2,14,30,60,20
5065,11,10,10,30,1.2,17,22,40,17
5066,11,10,10,30,1.2,17,22,40,20
5067,11,10,10,30,1.2,17,22,60,17
5068,11,10,10,30,1.2,17,22,60,20
5069,11,10,10,30,1.2,17,30,40,17
5070,11,10,10,30,1.2,17,30,40,20
5071,11,10,10,30,1.2,17,30,60,17
5072,11,10,10,30,1.2,17,30,60,20
5073,11,10,10,30,1.5,14,22,40,17
5074,11,10,10,30,1.5,14,22,40,20
5075,11,10,10,30,1.5,14,22,60,17
5076,11,10,10,30,1.5,14,22,60,20
5077,11,10,10,30,1.5,14,30,40,17
5078,11,10,10,30,1.5,14,30,40,20
5079,11,10,10,30,1.5,14,30,60,17
5080,11,10,10,30,1.5,14,30,60,20
5081,11,10,10,30,1.5,17,22,40,17
5082,11,10,10,30,1.5,17,22,40,20
5083,11,10,10,30,1.5,17,22,60,17
5084,11,10,10,30,1.5,17,22,60,20
5085,11,10,10,30,1.5,17,30,40,17
5086,11,10,10,30,1.5,17,30,40,20
5087,11,10,10,30,1.5,17,30,60,17
5088,11,10,10,30,1.5,17,30,60,20
5089,11,10,10,40,1.2,14,22,40,17
5090,11,10,10,40,1.2,14,22,40,20
5091,11,10,10,40,1.2,14,22,60,17
5092,11,10,10,40,1.2,14,22,60,20
5093,11,10,10,40,1.2,14,30,40,17
5094,11,10,10,40,1.2,14,30,40,20
5095,11,10,10,40,1.2,14,30,60,17
5096,11,10,10,40,1.2,14,30,60,20
5097,11,10,10,40,1.2,17,22,40,17
5098,11,10,10,40,1.2,17,22,40,20
5099,11,10,10,40,1.2,17,22,60,17
5100,11,10,10,40,1.2,17,22,60,20
5101,11,10,10,40,1.2,17,30,40,17
5102,11,10,10,40,1.2,17,30,40,20
5103,11,10,10,40,1.2,17,30,60,17
5104,11,10,10,40,1.2,17,30,60,20
5105,11,10,10,40,1.5,14,22,40,17
5106,11,10,10,40,1.5,14,22,40,20
5107,11,10,10,40,1.5,14,22,60,17
5108,11,10,10,40,1.5,14,22,60,20
5109,11,10,10,40,1.5,14,30,40,17
5110,11,10,10,40,1.5,14,30,40,20
5111,11,10,10,40,1.5,14,30,60,17
5112,11,10,10,40,1.5,14,30,60,20
5113,11,10,10,40,1.5,17,22,40,17
5114,11,10,10,40,1.5,17,22,40,20
5115,11,10,10,40,1.5,17,22,60,17
5116,11,10,10,40,1.5,17,22,60,20
5117,11,10,10,40,1.5,17,30,40,17
5118,11,10,10,40,1.5,17,30,40,20
5119,11,10,10,40,1.5,17,30,60,17
5120,11,10,10,40,1.5,17,30,60,20
5121,11,11,6,30,1.2,14,22,40,17
5122,11,11,6,30,1.2,14,22,40,20
5123,11,11,6,30,1.2,14,22,60,17
5124,11,11,6,30,1.2,14,22,60,20
5125,11,11,6,30,1.2,14,30,40,17
5126,11,11,6,30,1.2,14,30,40,20
5127,11,11,6,30,1.2,14,30,60,17
5128,11,11,6,30,1.2,14,30,60,20
5129,11,11,6,30,1.2,17,22,40,17
5130,11,11,6,30,1.2,17,22,40,20
5131,11,11,6,30,1.2,17,22,60,17
5132,11,11,6,30,1.2,17,22,60,20
5133,11,11,6,30,1.2,17,30,40,17
5134,11,11,6,30,1.2,17,30,40,20
5135,11,11,6,30,1.2,17,30,60,17
5136,11,11,6,30,1.2,17,30,60,20
5137,11,11,6,30,1.5,14,22,40,17
5138,11,11,6,30,1.5,14,22,40,20
5139,11,11,6,30,1.5,14,22,60,17
5140,11,11,6,30,1.5,14,22,60,20
5141,11,11,6,30,1.5,14,30,40,17
5142,11,11,6,30,1.5,14,30,40,20
5143,11,11,6,30,1.5,14,30,60,17
5144,11,11,6,30,1.5,14,30,60,20
5145,11,11,6,30,1.5,17,22,40,17
5146,11,11,6,30,1.5,17,22,40,20
5147,11,11,6,30,1.5,17,22,60,17
5148,11,11,6,30,1.5,17,22,60,20
5149,11,11,6,30,1.5,17,30,40,17
5150,11,11,6,30,1.5,17,30,40,20
5151,11,11,6,30,1.5,17,30,60,17
5152,11,11,6,30,1.5,17,30,60,20
5153,11,11,6,40,1.2,14,22,40,17
5154,11,11,6,40,1.2,14,22,40,20
5155,11,11,6,40,1.2,14,22,60,17
5156,11,11,6,40,1.2,14,22,60,20
5157,11,11,6,40,1.2,14,30,40,17
5158,11,11,6,40,1.2,14,30,40,20
5159,11,11,6,40,1.2,14,30,60,17
5160,11,11,6,40,1.2,14,30,60,20
5161,11,11,6,40,1.2,17,22,40,17
5162,11,11,6,40,1.2,17,22,40,20
5163,11,11,6,40,1.2,17,22,60,17
5164,11,11,6,40,1.2,17,22,60,20
5165,11,11,6,40,1.2,17,30,40,17
5166,11,11,6,40,1.2,17,30,40,20
5167,11,11,6,40,1.2,17,30,60,17
5168,11,11,6,40,1.2,17,30,60,20
5169,11,11,6,40,1.5,14,22,40,17
5170,11,11,6,40,1.5,14,22,40,20
5171,11,11,6,40,1.5,14,22,60,17
5172,11,11,6,40,1.5,14,22,60,20
5173,11,11,6,40,1.5,14,30,40,17
5174,11,11,6,40,1.5,14,30,40,20
5175,11,11,6,40,1.5,14,30,60,17
5176,11,11,6,40,1.5,14,30,60,20
5177,11,11,6,40,1.5,17,22,40,17
5178,11,11,6,40,1.5,17,22,40,20
5179,11,11,6,40,1.5,17,22,60,17
5180,11,11,6,40,1.5,17,22,60,20
5181,11,11,6,40,1.5,17,30,40,17
5182,11,11,6,40,1.5,17,30,40,20
5183,11,11,6,40,1.5,17,30,60,17
5184,11,11,6,40,1.5,17,30,60,20
5185,11,11,10,30,1.2,14,22,40,17
5186,11,11,10,30,1.2,14,22,40,20
5187,11,11,10,30,1.2,14,22,60,17
5188,11,11,10,30,1.2,14,22,60,20
5189,11,11,10,30,1.2,14,30,40,17
5190,11,11,10,30,1.2,14,30,40,20
5191,11,11,10,30,1.2,14,30,60,17
5192,11,11,10,30,1.2,14,30,60,20
5193,11,11,10,30,1.2,17,22,40,17
5194,11,11,10,30,1.2,17,22,40,20
5195,11,11,10,30,1.2,17,22,60,17
5196,11,11,10,30,1.2,17,22,60,20
5197,11,11,10,30,1.2,17,30,40,17
5198,11,11,10,30,1.2,17,30,40,20
5199,11,11,10,30,1.2,17,30,60,17
5200,11,11,10,30,1.2,17,30,60,20
5201,11,11,10,30,1.5,14,22,40,17
5202,11,11,10,30,1.5,14,22,40,20
5203,11,11,10,30,1.5,14,22,60,17
5204,11,11,10,30,1.5,14,22,60,20
5205,11,11,10,30,1.5,14,30,40,17
5206,11,11,10,30,1.5,14,30,40,20
5207,11,11,10,30,1.5,14,30,60,17
5208,11,11,10,30,1.5,14,30,60,20
5209,11,11,10,30,1.5,17,22,40,17
5210,11,11,10,30,1.5,17,22,40,20
5211,11,11,10,30,1.5,17,22,60,17
5212,11,11,10,30,1.5,17,22,60,20
5213,11,11,10,30,1.5,17,30,40,17
5214,11,11,10,30,1.5,17,30,40,20
5215,11,11,10,30,1.5,17,30,60,17
5216,11,11,10,30,1.5,17,30,60,20
5217,11,11,10,40,1.2,14,22,40,17
5218,11,11,10,40,1.2,14,22,40,20
5219,11,11,10,40,1.2,14,22,60,17
5220,11,11,10,40,1.2,14,22,60,20
5221,11,11,10,40,1.2,14,30,40,17
5222,11,11,10,40,1.2,14,30,40,20
5223,11,11,10,40,1.2,14,30,60,17
5224,11,11,10,40,1.2,14,30,60,20
5225,11,11,10,40,1.2,17,22,40,17
5226,11,11,10,40,1.2,17,22,40,20
5227,11,11,10,40,1.2,17,22,60,17
5228,11,11,10,40,1.2,17,22,60,20
5229,11,11,10,40,1.2,17,30,40,17
5230,11,11,10,40,1.2,17,30,40,20
5231,11,11,10,40,1.2,17,30,60,17
5232,11,11,10,40,1.2,17,30,60,20
5233,11,11,10,40,1.5,14,22,40,17
5234,11,11,10,40,1.5,14,22,40,20
5235,11,11,10,40,1.5,14,22,60,17
5236,11,11,10,40,1.5,14,22,60,20
5237,11,11,10,40,1.5,14,30,40,17
5238,11,11,10,40,1.5,14,30,40,20
5239,11,11,10,40,1.5,14,30,60,17
5240,11,11,10,40,1.5,14,30,60,20
5241,11,11,10,40,1.5,17,22,40,17
5242,11,11,10,40,1.5,17,22,40,20
5243,11,11,10,40,1.5,17,22,60,17
5244,11,11,10,40,1.5,17,22,60,20
5245,11,11,10,40,1.5,17,30,40,17
5246,11,11,10,40,1.5,17,30,40,20
5247,11,11,10,40,1.5,17,30,60,17
5248,11,11,10,40,1.5,17,30,60,20
5249,11,12,6,30,1.2,14,22,40,17
5250,11,12,6,30,1.2,14,22,40,20
5251,11,12,6,30,1.2,14,22,60,17
5252,11,12,6,30,1.2,14,22,60,20
5253,11,12,6,30,1.2,14,30,40,17
5254,11,12,6,30,1.2,14,30,40,20
5255,11,12,6,30,1.2,14,30,60,17
5256,11,12,6,30,1.2,14,30,60,20
5257,11,12,6,30,1.2,17,22,40,17
5258,11,12,6,30,1.2,17,22,40,20
5259,11,12,6,30,1.2,17,22,60,17
5260,11,12,6,30,1.2,17,22,60,20
5261,11,12,6,30,1.2,17,30,40,17
5262,11,12,6,30,1.2,17,30,40,20
5263,11,12,6,30,1.2,17,30,60,17
5264,11,12,6,30,1.2,17,30,60,20
5265,11,12,6,30,1.5,14,22,40,17
5266,11,12,6,30,1.5,14,22,40,20
5267,11,12,6,30,1.5,14,22,60,17
5268,11,12,6,30,1.5,14,22,60,20
5269,11,12,6,30,1.5,14,30,40,17
5270,11,12,6,30,1.5,14,30,40,20
5271,11,12,6,30,1.5,14,30,60,17
5272,11,12,6,30,1.5,14,30,60,20
5273,11,12,6,30,1.5,17,22,40,17
5274,11,12,6,30,1.5,17,22,40,20
5275,11,12,6,30,1.5,17,22,60,17
5276,11,12,6,30,1.5,17,22,60,20
5277,11,12,6,30,1.5,17,30,40,17
5278,11,12,6,30,1.5,17,30,40,20
5279,11,12,6,30,1.5,17,30,60,17
5280,11,12,6,30,1.5,17,30,60,20
5281,11,12,6,40,1.2,14,22,40,17
5282,11,12,6,40,1.2,14,22,40,20
5283,11,12,6,40,1.2,14,22,60,17
5284,11,12,6,40,1.2,14,22,60,20
5285,11,12,6,40,1.2,14,30,40,17
5286,11,12,6,40,1.2,14,30,40,20
5287,11,12,6,40,1.2,14,30,60,17
5288,11,12,6,40,1.2,14,30,60,20
5289,11,12,6,40,1.2,17,22,40,17
5290,11,12,6,40,1.2,17,22,40,20
5291,11,12,6,40,1.2,17,22,60,17
5292,11,12,6,40,1.2,17,22,60,20
5293,11,12,6,40,1.2,17,30,40,17
5294,11,12,6,40,1.2,17,30,40,20
5295,11,12,6,40,1.2,17,30,60,17
5296,11,12,6,40,1.2,17,30,60,20
5297,11,12,6,40,1.5,14,22,40,17
5298,11,12,6,40,1.5,14,22,40,20
5299,11,12,6,40,1.5,14,22,60,17
5300,11,12,6,40,1.5,14,22,60,20
5301,11,12,6,40,1.5,14,30,40,17
5302,11,12,6,40,1.5,14,30,40,20
5303,11,12,6,40,1.5,14,30,60,17
5304,11,12,6,40,1.5,14,30,60,20
5305,11,12,6,40,1.5,17,22,40,17
5306,11,12,6,40,1.5,17,22,40,20
5307,11,12,6,40,1.5,17,22,60,17
5308,11,12,6,40,1.5,17,22,60,20
5309,11,12,6,40,1.5,17,30,40,17
5310,11,12,6,40,1.5,17,30,40,20
5311,11,12,6,40,1.5,17,30,60,17
5312,11,12,6,40,1.5,17,30,60,20
5313,11,12,10,30,1.2,14,22,40,17
5314,11,12,10,30,1.2,14,22,40,20
5315,11,12,10,30,1.2,14,22,60,17
5316,11,12,10,30,1.2,14,22,60,20
5317,11,12,10,30,1.2,14,30,40,17
5318,11,12,10,30,1.2,14,30,40,20
5319,11,12,10,30,1.2,14,30,60,17
5320,11,12,10,30,1.2,14,30,60,20
5321,11,12,10,30,1.2,17,22,40,17
5322,11,12,10,30,1.2,17,22,40,20
5323,11,12,10,30,1.2,17,22,60,17
5324,11,12,10,30,1.2,17,22,60,20
5325,11,12,10,30,1.2,17,30,40,17
5326,11,12,10,30,1.2,17,30,40,20
5327,11,12,10,30,1.2,17,30,60,17
5328,11,12,10,30,1.2,17,30,60,20
5329,11,12,10,30,1.5,14,22,40,17
5330,11,12,10,30,1.5,14,22,40,20
5331,11,12,10,30,1.5,14,22,60,17
5332,11,12,10,30,1.5,14,22,60,20
5333,11,12,10,30,1.5,14,30,40,17
5334,11,12,10,30,1.5,14,30,40,20
5335,11,12,10,30,1.5,14,30,60,17
5336,11,12,10,30,1.5,14,30,60,20
5337,11,12,10,30,1.5,17,22,40,17
5338,11,12,10,30,1.5,17,22,40,20
5339,11,12,10,30,1.5,17,22,60,17
5340,11,12,10,30,1.5,17,22,60,20
5341,11,12,10,30,1.5,17,30,40,17
5342,11,12,10,30,1.5,17,30,40,20
5343,11,12,10,30,1.5,17,30,60,17
5344,11,12,10,30,1.5,17,30,60,20
5345,11,12,10,40,1.2,14,22,40,17
5346,11,12,10,40,1.2,14,22,40,20
5347,11,12,10,40,1.2,14,22,60,17
5348,11,12,10,40,1.2,14,22,60,20
5349,11,12,10,40,1.2,14,30,40,17
5350,11,12,10,40,1.2,14,30,40,20
5351,11,12,10,40,1.2,14,30,60,17
5352,11,12,10,40,1.2,14,30,60,20
5353,11,12,10,40,1.2,17,22,40,17
5354,11,12,10,40,1.2,17,22,40,20
5355,11,12,10,40,1.2,17,22,60,17
5356,11,12,10,40,1.2,17,22,60,20
5357,11,12,10,40,1.2,17,30,40,17
5358,11,12,10,40,1.2,17,30,40,20
5359,11,12,10,40,1.2,17,30,60,17
5360,11,12,10,40,1.2,17,30,60,20
5361,11,12,10,40,1.5,14,22,40,17
5362,11,12,10,40,1.5,14,22,40,20
5363,11,12,10,40,1.5,14,22,60,17
5364,11,12,10,40,1.5,14,22,60,20
5365,11,12,10,40,1.5,14,30,40,17
5366,11,12,10,40,1.5,14,30,40,20
5367,11,12,10,40,1.5,14,30,60,17
5368,11,12,10,40,1.5,14,30,60,20
5369,11,12,10,40,1.5,17,22,40,17
5370,11,12,10,40,1.5,17,22,40,20
5371,11,12,10,40,1.5,17,22,60,17
5372,11,12,10,40,1.5,17,22,60,20
5373,11,12,10,40,1.5,17,30,40,17
5374,11,12,10,40,1.5,17,30,40,20
5375,11,12,10,40,1.5,17,30,60,17
5376,11,12,10,40,1.5,17,30,60,20
5377,12,6,6,30,1.2,14,22,40,17
5378,12,6,6,30,1.2,14,22,40,20
5379,12,6,6,30,1.2,14,22,60,17
5380,12,6,6,30,1.2,14,22,60,20
5381,12,6,6,30,1.2,14,30,40,17
5382,12,6,6,30,1.2,14,30,40,20
5383,12,6,6,30,1.2,14,30,60,17
5384,12,6,6,30,1.2,14,30,60,20
5385,12,6,6,30,1.2,17,22,40,17
5386,12,6,6,30,1.2,17,22,40,20
5387,12,6,6,30,1.2,17,22,60,17
5388,12,6,6,30,1.2,17,22,60,20
5389,12,6,6,30,1.2,17,30,40,17
5390,12,6,6,30,1.2,17,30,40,20
5391,12,6,6,30,1.2,17,30,60,17
5392,12,6,6,30,1.2,17,30,60,20
5393,12,6,6,30,1.5,14,22,40,17
5394,12,6,6,30,1.5,14,22,40,20
5395,12,6,6,30,1.5,14,22,60,17
5396,12,6,6,30,1.5,14,22,60,20
5397,12,6,6,30,1.5,14,30,40,17
5398,12,6,6,30,1.5,14,30,40,20
5399,12,6,6,30,1.5,14,30,60,17
5400,12,6,6,30,1.5,14,30,60,20
5401,12,6,6,30,1.5,17,22,40,17
5402,12,6,6,30,1.5,17,22,40,20
5403,12,6,6,30,1.5,17,22,60,17
5404,12,6,6,30,1.5,17,22,60,20
5405,12,6,6,30,1.5,17,30,40,17
5406,12,6,6,30,1.5,17,30,40,20
5407,12,6,6,30,1.5,17,30,60,17
5408,12,6,6,30,1.5,17,30,60,20
5409,12,6,6,40,1.2,14,22,40,17
5410,12,6,6,40,1.2,14,22,40,20
5411,12,6,6,40,1.2,14,22,60,17
5412,12,6,6,40,1.2,14,22,60,20
5413,12,6,6,40,1.2,14,30,40,17
5414,12,6,6,40,1.2,14,30,40,20
5415,12,6,6,40,1.2,14,30,60,17
5416,12,6,6,40,1.2,14,30,60,20
5417,12,6,6,40,1.2,17,22,40,17
5418,12,6,6,40,1.2,17,22,40,20
5419,12,6,6,40,1.2,17,22,60,17
5420,12,6,6,40,1.2,17,22,60,20
5421,12,6,6,40,1.2,17,30,40,17
5422,12,6,6,40,1.2,17,30,40,20
5423,12,6,6,40,1.2,17,30,60,17
5424,12,6,6,40,1.2,17,30,60,20
5425,12,6,6,40,1.5,14,22,40,17
5426,12,6,6,40,1.5,14,22,40,20
5427,12,6,6,40,1.5,14,22,60,17
5428,12,6,6,40,1.5,14,22,60,20
5429,12,6,6,40,1.5,14,30,40,17
5430,12,6,6,40,1.5,14,30,40,20
5431,12,6,6,40,1.5,14,30,60,17
5432,12,6,6,40,1.5,14,30,60,20
5433,12,6,6,40,1.5,17,22,40,17
5434,12,6,6,40,1.5,17,22,40,20
5435,12,6,6,40,1.5,17,22,60,17
5436,12,6,6,40,1.5,17,22,60,20
5437,12,6,6,40,1.5,17,30,40,17
5438,12,6,6,40,1.5,17,30,40,20
5439,12,6,6,40,1.5,17,30,60,17
5440,12,6,6,40,1.5,17,30,60,20
5441,12,6,10,30,1.2,14,22,40,17
5442,12,6,10,30,1.2,14,22,40,20
5443,12,6,10,30,1.2,14,22,60,17
5444,12,6,10,30,1.2,14,22,60,20
5445,12,6,10,30,1.2,14,30,40,17
5446,12,6,10,30,1.2,14,30,40,20
5447,12,6,10,30,1.2,14,30,60,17
5448,12,6,10,30,1.2,14,30,60,20
5449,12,6,10,30,1.2,17,22,40,17
5450,12,6,10,30,1.2,17,22,40,20
5451,12,6,10,30,1.2,17,22,60,17
5452,12,6,10,30,1.2,17,22,60,20
5453,12,6,10,30,1.2,17,30,40,17
5454,12,6,10,30,1.2,17,30,40,20
5455,12,6,10,30,1.2,17,30,60,17
5456,12,6,10,30,1.2,17,30,60,20
5457,12,6,10,30,1.5,14,22,40,17
5458,12,6,10,30,1.5,14,22,40,20
5459,12,6,10,30,1.5,14,22,60,17
5460,12,6,10,30,1.5,14,22,60,20
5461,12,6,10,30,1.5,14,30,40,17
5462,12,6,10,30,1.5,14,30,40,20
5463,12,6,10,30,1.5,14,30,60,17
5464,12,6,10,30,1.5,14,30,60,20
5465,12,6,10,30,1.5,17,22,40,17
5466,12,6,10,30,1.5,17,22,40,20
5467,12,6,10,30,1.5,17,22,60,17
5468,12,6,10,30,1.5,17,22,60,20
5469,12,6,10,30,1.5,17,30,40,17
5470,12,6,10,30,1.5,17,30,40,20
5471,12,6,10,30,1.5,17,30,60,17
5472,12,6,10,30,1.5,17,30,60,20
5473,12,6,10,40,1.2,14,22,40,17
5474,12,6,10,40,1.2,14,22,40,20
5475,12,6,10,40,1.2,14,22,60,17
5476,12,6,10,40,1.2,14,22,60,20
5477,12,6,10,40,1.2,14,30,40,17
5478,12,6,10,40,1.2,14,30,40,20
5479,12,6,10,40,1.2,14,30,60,17
5480,12,6,10,40,1.2,14,30,60,20
5481,12,6,10,40,1.2,17,22,40,17
5482,12,6,10,40,1.2,17,22,40,20
5483,12,6,10,40,1.2,17,22,60,17
5484,12,6,10,40,1.2,17,22,60,20
5485,12,6,10,40,1.2,17,30,40,17
5486,12,6,10,40,1.2,17,30,40,20
5487,12,6,10,40,1.2,17,30,60,17
5488,12,6,10,40,1.2,17,30,60,20
5489,12,6,10,40,1.5,14,22,40,17
5490,12,6,10,40,1.5,14,22,40,20
5491,12,6,10,40,1.5,14,22,60,17
5492,12,6,10,40,1.5,14,22,60,20
